tipo_elem,distrito,id,id_cruce,fecha_inst,longitud,latitud
SEMAFORO 2/200 PEATON - BICI,20,33170,1494,1997-07-29T00:00:00Z,-3.62587458241875,40.4472024370423
SEMAFORO 2/200 PEATON - BICI,20,33171,1494,1997-07-29T00:00:00Z,-3.62540430817283,40.447761619689
SEMAFORO 2/200 PEATON - BICI,20,43378,1590,1999-06-22T00:00:00Z,-3.60637357275818,40.435096569926
SEMAFORO 2/200 PEATON - BICI,20,43379,1590,1999-06-22T00:00:00Z,-3.60644206193107,40.4350422272298
SEMAFORO 2/200 PEATON - BICI,20,43380,1590,1999-06-22T00:00:00Z,-3.60638044402786,40.4348889983378
SEMAFORO 2/200 PEATON - BICI,20,43381,1590,1999-06-22T00:00:00Z,-3.60636527359189,40.4348187462953
SEMAFORO 2/200 PEATON - BICI,20,43382,1590,1999-06-22T00:00:00Z,-3.60649007361445,40.4347322973523
SEMAFORO 2/200 PEATON - BICI,20,43383,1590,1999-06-22T00:00:00Z,-3.60656502880845,40.4346989255872
SEMAFORO 2/200 PEATON - BICI,20,43384,1590,1999-06-22T00:00:00Z,-3.60625279670456,40.4347365439691
SEMAFORO 2/200 PEATON - BICI,20,43385,1590,1999-06-22T00:00:00Z,-3.60619733370049,40.4347045444067
SEMAFORO 2/200 PEATON - BICI,20,43392,1685,2001-06-29T00:00:00Z,-3.61114281661702,40.4196319313379
SEMAFORO 2/200 PEATON - BICI,20,43390,1685,2001-06-29T00:00:00Z,-3.61098442833878,40.4196439073325
SEMAFORO 2/200 PEATON - BICI,20,46067,1760,2003-07-18T00:00:00Z,-3.63523430281723,40.447190789322
SEMAFORO 2/200 PEATON - BICI,20,46066,1760,2003-07-18T00:00:00Z,-3.6352407406672,40.4472761275252
SEMAFORO 2/200 PEATON - BICI,20,49518,1984,2007-02-27T00:00:00Z,-3.60809572979047,40.4343451775656
SEMAFORO 2/200 PEATON - BICI,20,49519,1984,2007-02-27T00:00:00Z,-3.60799231024558,40.4343577783601
SEMAFORO 2/200 PEATON - BICI,20,48121,1157,1987-11-13T00:00:00Z,-3.62360904141723,40.4168394251878
SEMAFORO 2/200 PEATON - BICI,20,48123,1157,1987-11-13T00:00:00Z,-3.62291002116176,40.416902594066
SEMAFORO 2/200 PEATON - BICI,20,48125,1157,1987-11-13T00:00:00Z,-3.62273564467533,40.4169475239885
SEMAFORO 2/200 PEATON - BICI,20,48127,1157,1987-11-13T00:00:00Z,-3.62226442979503,40.4172874631421
SEMAFORO 2/200 PEATON - BICI,20,48120,1157,1987-11-13T00:00:00Z,-3.62372238824674,40.4168381813925
SEMAFORO 2/200 PEATON - BICI,20,53793,2278,2017-09-16T00:00:00Z,-3.60339224205882,40.4379059140106
SEMAFORO 2/200 PEATON - BICI,20,53795,2278,2017-09-16T00:00:00Z,-3.60330693083949,40.4380130841077
SEMAFORO 2/200 PEATON - BICI,20,56089,10026,,-3.60352041019245,40.4338963700962
SEMAFORO 2/200 PEATON - BICI,20,56090,10026,,-3.60348608797248,40.4339539126958
SEMAFORO 2/200 PEATON - BICI,20,56091,10026,,-3.60346772874251,40.4339858771029
SEMAFORO 2/200 PEATON - BICI,20,56092,10026,,-3.60344115270254,40.4340317565981
SEMAFORO 2/200 PEATON - BICI,20,56030,10025,,-3.60189470143798,40.4308904544385
SEMAFORO 2/200 PEATON - BICI,20,56031,10025,,-3.60201216708594,40.4308750331471
SEMAFORO 2/200 PEATON - BICI,20,40662,654,1975-05-14T00:00:00Z,-3.63223301780378,40.4299701590812
SEMAFORO 2/200 PEATON - BICI,20,40659,654,1975-05-14T00:00:00Z,-3.6325347411697,40.4300066869702
SEMAFORO 2/200 PEATON - BICI,20,40660,654,1975-05-14T00:00:00Z,-3.63235576121745,40.4298391396485
SEMAFORO 2/200 PEATON - BICI,20,40661,654,1975-05-14T00:00:00Z,-3.63227454594194,40.4298746779808
SEMAFORO 2/200 PEATON - BICI,20,40665,654,1975-05-14T00:00:00Z,-3.63217160974255,40.4301929970359
SEMAFORO 2/200 PEATON - BICI,20,40663,654,1975-05-14T00:00:00Z,-3.63215318127757,40.4300120879773
SEMAFORO 2/200 PEATON - BICI,20,40671,657,1975-05-15T00:00:00Z,-3.63187858527999,40.4290804208908
SEMAFORO 2/200 PEATON - BICI,20,40675,660,1975-05-20T00:00:00Z,-3.63064219449349,40.4279307420033
SEMAFORO 2/200 PEATON - BICI,20,40676,660,1975-05-20T00:00:00Z,-3.6304996767457,40.4278966154502
SEMAFORO 2/200 PEATON - BICI,20,40673,660,1975-05-20T00:00:00Z,-3.63078575229202,40.4278221566172
SEMAFORO 2/200 PEATON - BICI,20,40686,658,1975-05-16T00:00:00Z,-3.62933265418631,40.426267630179
SEMAFORO 2/200 PEATON - BICI,20,40692,658,1975-05-16T00:00:00Z,-3.62973361402221,40.42607757628
SEMAFORO 2/200 PEATON - BICI,20,40711,663,1975-05-25T00:00:00Z,-3.62870748642596,40.4240413503318
SEMAFORO 2/200 PEATON - BICI,20,40704,663,1975-05-25T00:00:00Z,-3.62788813637196,40.4249514792865
SEMAFORO 2/200 PEATON - BICI,20,40706,663,1975-05-25T00:00:00Z,-3.62769482916157,40.4248867225705
SEMAFORO 2/200 PEATON - BICI,20,40713,663,1975-05-25T00:00:00Z,-3.62783149981638,40.4240635992518
SEMAFORO 2/200 PEATON - BICI,20,40709,663,1975-05-25T00:00:00Z,-3.62906213991709,40.4242767012085
SEMAFORO 2/200 PEATON - BICI,20,40712,663,1975-05-25T00:00:00Z,-3.6279198886168,40.4240276965723
SEMAFORO 2/200 PEATON - BICI,20,3361,663,1975-05-25T00:00:00Z,-3.62805579882873,40.4239029832275
SEMAFORO 2/200 PEATON - BICI,20,3362,663,1975-05-25T00:00:00Z,-3.62797352029074,40.4239345456108
SEMAFORO 2/200 PEATON - BICI,20,3367,569,1973-05-22T00:00:00Z,-3.62636768434368,40.4222667297763
SEMAFORO 2/200 PEATON - BICI,20,3451,681,1975-05-12T00:00:00Z,-3.62535966333534,40.4206310330615
SEMAFORO 2/200 PEATON - BICI,20,3452,681,1975-05-12T00:00:00Z,-3.62543317989878,40.4205931761912
SEMAFORO 2/200 PEATON - BICI,20,3453,681,1975-05-12T00:00:00Z,-3.62548159927089,40.420509233272
SEMAFORO 2/200 PEATON - BICI,20,3454,681,1975-05-12T00:00:00Z,-3.62556971194226,40.4204726878733
SEMAFORO 2/200 PEATON - BICI,21,28751,1295,1991-12-18T00:00:00Z,-3.61657553941537,40.4595606542334
