distrito,id,descripcion,fecha_inst,longitud,latitud
8,1827,CNO. DE SANTIAGO - CASTIELLO DE JACA,2004-02-08T00:00:00Z,-3.67446461713473,40.4999763034933
13,692,ARROYO DEL OLIVAR - PEDRO LABORDE,1976-03-07T00:00:00Z,-3.64879390172367,40.3877165983868
13,1260,ARROYO DEL OLIVAR - PAYASO FOFO,1991-09-04T00:00:00Z,-3.66017364280102,40.3911269773436
13,484,MARTINEZ DE LA RIVA - ARROYO DEL OLIVAR,1971-12-22T00:00:00Z,-3.66642932355051,40.394192248153
13,702,MARTINEZ DE LA RIVA - PARR. EMILIO FRANCO,1976-07-21T00:00:00Z,-3.66584480173932,40.3924382388329
13,1099,AV. DE LA ALBUFERA 136 - P.P.,1984-11-13T00:00:00Z,-3.65137684674198,40.3913207522115
14,1501,ENCOMIENDA PALACIOS - PICO ARTILLEROS,1997-01-10T00:00:00Z,-3.6431505803711,40.4008943911175
13,1477,EL BOSCO - MARUJA GARCIA ROMERO,1996-11-19T00:00:00Z,-3.65441417034356,40.4042624612774
14,1578,ARROYO MEDIA LEGUA - ALC. GARRIDO JUARISTI,1999-07-05T00:00:00Z,-3.65274619620914,40.4135081355807
15,721,VITAL AZA - JOSE ARCONES GIL,1977-07-03T00:00:00Z,-3.63800408998,40.4336598074039
2,602,BATALLA SALADO - FERROCARRIL,1973-12-17T00:00:00Z,-3.6961633819642,40.400921395494
1,96,GTA. CARLOS V - PSO. DELICIAS,1960-01-01T00:00:00Z,-3.69336585334689,40.4071285202114
2,1604,PSO. ESPERANZA - GARGANTILLA,1999-11-17T00:00:00Z,-3.70315941734687,40.3991437147218
1,308,RDA. ATOCHA - FRAY LUIS LEON - VALENCIA,1968-07-06T00:00:00Z,-3.69941255447231,40.4059113280569
20,1768,JULIAN CAMARILLO - ALBADALEJO,2003-10-14T00:00:00Z,-3.61740634678195,40.4385905918442
20,1779,NICOLASA GOMEZ - NECTAR,2004-05-03T00:00:00Z,-3.6136903674842,40.4416930032868
14,1626,DR. GARCIA TAPIA - RABAT,2000-05-18T00:00:00Z,-3.6275667020906,40.4068367113714
15,1151,FUENTE CARRANTONA -  AV. DAROCA,1987-08-15T00:00:00Z,-3.6267588927487,40.4159035451569
1,26,PL. CANOVAS CASTILLO,1960-01-01T00:00:00Z,-3.69412142166454,40.4152663429319
1,204,PSO. PRADO - PLATERIAS - CUATRO FUENTES,1966-12-23T00:00:00Z,-3.69292019947652,40.4126414567403
1,64,GTA. EMPERADOR CARLOS V - PSO. PRADO,1960-01-01T00:00:00Z,-3.69187774354281,40.4090872167007
3,178,PSO. REINA CRISTINA - ANDRES TORREJON,1966-10-06T00:00:00Z,-3.68203082045193,40.4069806177258
17,4550,EDUARDO BARREIROS-EL CASERIO,2019-03-25T00:00:00Z,-3.70417529253569,40.3561862631113
8,834,AV. CARDENAL HERRERA ORIA - LA MASO,1978-01-01T00:00:00Z,-3.71447526031368,40.4831101088956
8,951,AV. CARDENAL HERRERA ORIA - GINZO DE LIMIA,1980-02-25T00:00:00Z,-3.7094156895758,40.4854968073564
8,832,AV. CARDENAL HERRERA ORIA - PEÑA DEL OSO,1978-01-01T00:00:00Z,-3.70076424876718,40.4893403122152
15,1723,JAZMIN - DALIA,2002-07-23T00:00:00Z,-3.66625806577169,40.4794089746644
16,1837,AV. SAN LUIS - JULIO DANVILA,2004-04-08T00:00:00Z,-3.66267016883373,40.4725736442713
15,10027,CONDADO DE TREVIÑO - CALERUEGA,2020-12-28T00:00:00Z,-3.67097363927804,40.479510893297
8,1593,AFUERAS VALVERDE - ALDONZA LORENZO,1999-07-30T00:00:00Z,-3.68995901250141,40.4975676634601
8,2109,AV. CARDENAL HERRERA ORIA 76 - P.P.,2010-07-20T00:00:00Z,-3.68826880182686,40.4910877263501
8,843,AV. CARDENAL HERRERA ORIA - ARROYOFRESNO,1978-01-01T00:00:00Z,-3.74128551716907,40.4768035812805
8,972,NTRA. SRA. VALVERDE - FUENTE DE LA CARRA,1980-07-17T00:00:00Z,-3.6864275724619,40.498997181104
11,650,OCA - NTRA. SRA. VALVANERA,1975-02-19T00:00:00Z,-3.73498627218391,40.3899138109202
11,1572,VIA LUSITANA - CARRERO JUAN RAMON,1999-04-27T00:00:00Z,-3.72822210159137,40.3787199322402
8,1528,CRA. PARDO - PALACIO ZARZUELA,1998-08-06T00:00:00Z,-3.75427758865448,40.4884993010925
8,2029,GABRIELA  MISTRAL - BRAOJOS - P.P.,2007-09-17T00:00:00Z,-3.73862100551868,40.4799993979769
7,494,VALLEHERMOSO - RODRIGUEZ SAN PEDRO,1972-02-24T00:00:00Z,-3.70887908299346,40.4315915388846
7,416,GRAL. MARTINEZ CAMPOS - MODESTO LAFUENTE,1970-08-17T00:00:00Z,-3.69649968344848,40.4350396933249
7,279,SANTA ENGRACIA - MAUDES,1968-09-01T00:00:00Z,-3.70322708525591,40.4453923359725
8,1172,AV. ILUSTRACION - ARZOBISPO MORCILLO,1989-04-28T00:00:00Z,-3.69954121328447,40.4838383230127
6,780,PSO. CASTELLANA - AGUSTIN FOXA,1978-01-01T00:00:00Z,-3.68843236212392,40.4679284220138
6,111,PSO. CASTELLANA - SAN GERMAN,1963-12-30T00:00:00Z,-3.69032169649972,40.4561065945505
5,533,PL. DUQUE PASTRANA,1972-08-11T00:00:00Z,-3.67778647056021,40.4681028769722
5,130,AV. PIO XII - MEMORIAL 11 MARZO 2004,1965-01-14T00:00:00Z,-3.67452372425647,40.4672127269653
5,422,PSO. HABANA - ALFONSO XIII,1970-09-10T00:00:00Z,-3.68097946053678,40.4602828541213
6,108,PSO. CASTELLANA - ROSARIO PINO,1963-12-30T00:00:00Z,-3.68978980536156,40.4617511153836
5,1095,PSO. CASTELLANA - JORGE MANRIQUE,1984-10-07T00:00:00Z,-3.69109999567434,40.4436209190483
5,249,ALBERTO ALCOCER - PADRE DAMIAN,1967-11-10T00:00:00Z,-3.6855517011504,40.4587714331301
5,252,MATEO INURRIA - ENRIQUE LARRETA,1967-10-23T00:00:00Z,-3.68606588136604,40.4666832332171
18,1613,CNO. VASARES - ENRIQUE GARCIA ALVAREZ,2000-01-27T00:00:00Z,-3.61549402120586,40.383915758703
18,883,AV. DEMOCRACIA - JESUS PINO - ARBOLEDA,1978-06-07T00:00:00Z,-3.6254460558525,40.3834918215874
13,1603,AV. DE LA  ALBUFERA - COCHERON DE LA VILLA,1999-11-16T00:00:00Z,-3.63001387228666,40.3830057671468
13,1376,AV. DE LA  ALBUFERA - TRANVIA DE ARGANDA,1993-06-30T00:00:00Z,-3.63256263506815,40.3839313735531
13,4612,COCHERON DE LA VILLA - TRANVIA DE ARGANDA,2021-10-06T00:00:00Z,-3.6337801164311,40.3820299146247
18,2064,AV. ENSANCHE VALLECAS - BARRANCO NOVILLO - P.P.,2008-10-29T00:00:00Z,-3.61573128252853,40.3738067571526
18,2065,AV. ENSANCHE VALLECAS - VILLAR POZO - P.P.,2008-10-29T00:00:00Z,-3.61533544706941,40.3720938857223
18,2062,AV. ENSANCHE VALLECAS - C.D. RAYO VALLECANO - P.P.,2008-10-29T00:00:00Z,-3.61453361879705,40.3769869354165
18,2063,AV. ENSANCHE VALLECAS - AV. SUERTES,2008-10-29T00:00:00Z,-3.6153271271176,40.3749808227296
11,1697,VALLE ORO - ARGÜESO,2001-04-12T00:00:00Z,-3.72559189231617,40.3872395856968
5,809,PL. MADRE MOLAS,1978-01-01T00:00:00Z,-3.68511335125209,40.4630714801057
10,1905,AV. SEPULVEDA - PABLO CASAL,2005-06-10T00:00:00Z,-3.7252442142664,40.4086436193312
11,2056,PINAR SAN JOSE - PATRIMONIO HUMANIDAD,2008-08-22T00:00:00Z,-3.76437836646025,40.3633851617386
10,1492,CJAL. FRANCISCO JOSE JIMENEZ M. - CHISPEROS,1997-07-15T00:00:00Z,-3.73106051138045,40.4031158902043
10,1491,CJAL. FRANCISCO JOSE JIMENEZ M. - GOTARRENDURA,1997-07-15T00:00:00Z,-3.73639428429785,40.4018266568614
11,4521,NTRA. SRA. LUZ - CAMINO INGENIEROS,2017-06-11T00:00:00Z,-3.74950406294308,40.3853870245774
16,1483,MAR NEGRO - MAR DE KARA,1997-11-02T00:00:00Z,-3.64368728103407,40.4738798218621
9,1317,AV. VICTORIA - FEDERICO AGUSTI,1992-03-23T00:00:00Z,-3.83205632081831,40.4732764444142
11,1332,AV. POBLADOS - BELZUNEGUI,1992-08-13T00:00:00Z,-3.73870442113324,40.3737828480677
11,671,AV. POBLADOS - AV. ABRANTES,1975-09-17T00:00:00Z,-3.73648322187416,40.3738639456765
8,1650,RAMON GOMEZ SERNA - RISCOS POLANCO,2000-10-19T00:00:00Z,-3.72264233603852,40.4842062209319
8,2146,SIERRA DE ATAPUERCA - SAN MILLAN DE LA COGOLLA,2013-11-02T00:00:00Z,-3.66926366949234,40.5037701588509
8,1831,STO. DOMINGO DE LA CALZADA - VALCARLOS,2004-02-08T00:00:00Z,-3.66508880633351,40.5045910340881
8,1830,STO. DOMINGO DE LA CALZADA - SIERRA DE ATAPUERCA,2004-02-08T00:00:00Z,-3.66687655221811,40.5058086700862
8,1820,CNO. DE SANTIAGO - PALAS DEL REY,2004-02-08T00:00:00Z,-3.6697074224796,40.5087345573684
8,2003,PALAS DEL REY - FURELOS,2007-07-05T00:00:00Z,-3.66532787194653,40.5057540815259
7,90,PSO. CASTELLANA - EDUARDO DATO,1960-01-01T00:00:00Z,-3.68842103714585,40.4331407167512
7,268,PSO. CASTELLANA - GARCIA PAREDES,1968-01-01T00:00:00Z,-3.69009947009883,40.4364889869782
7,1371,PSO. CASTELLANA - LOPEZ HOYOS,1993-04-29T00:00:00Z,-3.68901744643521,40.4362133564322
1,430,GENOVA - CAMPOAMOR,1970-01-12T00:00:00Z,-3.69480458496466,40.4271983074435
3,524,AV. CIUDAD BARCELONA - SANCHEZ BARCAIZTEGUI,1972-08-18T00:00:00Z,-3.6763789674779,40.402082420414
9,2175,GTA. ISAAC RABIN,2013-07-31T00:00:00Z,-3.72838058378874,40.4729005059733
8,2264,MONASTERIO ESCORIAL - MONASTERIO BATUECAS,2017-02-22T00:00:00Z,-3.7046522538238,40.5043671972991
8,4541,AV. SANTUARIO VALVERDE - MONASTERIO BATUECAS,2018-10-25T00:00:00Z,-3.70454753763124,40.5054902091636
4,932,MARTINEZ IZQUIERDO - VILLAFRANCA,1979-11-28T00:00:00Z,-3.66556803344794,40.435164426356
4,1386,AV. TOREROS -FRANCISCO ALTIMIRAS,1994-05-14T00:00:00Z,-3.66361186390006,40.4335543474574
11,128,AV. OPORTO - SAN VICENTE PAUL,1964-11-23T00:00:00Z,-3.72599329936301,40.3857660714088
11,647,AV. OPORTO - AV. ABRANTES,1975-01-29T00:00:00Z,-3.72171348625452,40.3851111260472
8,2187,AV. SANTUARIO VALVERDE - MONASTERIO DE MONTESCLAROS,2014-04-15T00:00:00Z,-3.70247716507692,40.5053920069395
16,1284,CRTA. ESTACION HORTALEZA 11 - P.P.,1991-09-26T00:00:00Z,-3.65253853682062,40.4786787673193
16,1863,GRAN VIA DE HORTALEZA - HARO,2004-12-18T00:00:00Z,-3.65118448227634,40.4672367650187
16,1892,TOMAS REDONDO 4 - COLEGIO JUAN ZARAGÜETA - P.P.,2005-01-07T00:00:00Z,-3.62886444060243,40.4715018115268
16,1556,TOMAS REDONDO - TUNEL CAMINO CANILLAS,1999-04-01T00:00:00Z,-3.62993299858818,40.47236507855
16,2130,LOPEZ DE HOYOS 329 - P.P. - CENTRO DE MAYORES,2011-11-24T00:00:00Z,-3.65560826922214,40.4653518120113
11,754,AV. ABRANTES - FARO,1977-07-10T00:00:00Z,-3.72694370105241,40.3817190482125
8,890,NTRA. SRA. VALVERDE - DR. JUAN BRAVO,1978-10-31T00:00:00Z,-3.68710420984659,40.493407435147
8,901,NTRA. SRA. VALVERDE - PL. ISLAS AZORES,1979-07-02T00:00:00Z,-3.687677800309,40.4949001334623
8,1717,NTRA. SRA. VALVERDE 96 - P.P.,2002-06-14T00:00:00Z,-3.68746033174822,40.4964490301923
9,1608,CRA. HUMERA A  ARAVACA - GOLONDRINA,1999-11-26T00:00:00Z,-3.78097409046863,40.4556633798803
9,1257,AV. OSA MAYOR - BATALLA GARELLANO,1991-03-20T00:00:00Z,-3.79327238453869,40.4552499457559
9,1703,ARROYO POZUELO - AVE PARAISO - P.P.,2002-01-25T00:00:00Z,-3.78944111572083,40.4510950218492
9,2116,CRA. HUMERA A ARAVACA - VALLE DE PAS,2010-12-29T00:00:00Z,-3.77744853802404,40.4500594638215
9,1587,PICO OCEJON - OSA MAYOR,1999-07-06T00:00:00Z,-3.78799359596573,40.4589627434333
5,1432,BAMBU - YUCA,1995-08-09T00:00:00Z,-3.67638889593075,40.4765162695069
5,1277,"AV. BURGOS, 30",1991-02-08T00:00:00Z,-3.67568474694144,40.4795369943007
5,1100,AV. SAN LUIS - AV. BURGOS,1985-02-01T00:00:00Z,-3.67565514653327,40.4807455658158
6,1255,MARQUES VIANA - FERRELUZ,1991-03-20T00:00:00Z,-3.7019168850929,40.4624509617782
17,891,VILLALONSO - VIEJA PINTO P.P.,1978-06-11T00:00:00Z,-3.70943684894792,40.3494113137984
17,2081,AV. REAL DE PINTO - ARROYO BUENO,2009-09-09T00:00:00Z,-3.70617483727384,40.3490253305662
11,1341,AV. POBLADOS - CONSUELO GUZMAN,1992-09-25T00:00:00Z,-3.75326524537954,40.3769789749698
11,1338,AV. POBLADOS - AV. CARABANCHEL BAJO,1992-10-09T00:00:00Z,-3.7465866584681,40.3749418602201
11,1339,AV. POBLADOS - ANTONIO RODRIGUEZ - P.P.,1992-10-09T00:00:00Z,-3.74512757510632,40.3740661849094
11,1333,AV. POBLADOS - ALISEDA,1992-08-13T00:00:00Z,-3.74221965373387,40.3732609115307
11,506,EUGENIA MONTIJO - JOAQUIN TURINA,1992-06-10T00:00:00Z,-3.75137523611148,40.3736750649427
17,1517,AV. EDUARDO BARREIROS - PEUGEOT,1998-02-18T00:00:00Z,-3.70255479458948,40.3587819165387
9,205,PRINCESA - BENITO GUTIERREZ,1966-12-27T00:00:00Z,-3.71751051016306,40.4323343306498
9,120,PRINCESA - ALTAMIRANO - HILARION ESLAVA,1964-02-04T00:00:00Z,-3.71710724108657,40.431797761518
9,11,PRINCESA - MARQUES URQUIJO,1960-01-01T00:00:00Z,-3.71629966132665,40.4306245920407
17,769,ALCOCER - AV. EDUARDO BARREIROS - SAN JENARO,1989-09-29T00:00:00Z,-3.70481240773284,40.3502299807668
17,686,AV. REAL PINTO - DR. MARTIN AREVALO,1976-03-29T00:00:00Z,-3.70617995190983,40.3462961642977
17,557,AV. REAL PINTO - SALSIPUEDES,1973-06-04T00:00:00Z,-3.70677388147583,40.3448413327259
9,1619,GOLONDRINA - ACAMAR - AV. GALAXIA,2000-02-28T00:00:00Z,-3.78490773515631,40.4557856639183
9,1607,GOLONDRINA - BAJA DE IGLESIA,1999-11-26T00:00:00Z,-3.78249791823999,40.4558441711692
11,320,AV. OPORTO - CNO. VIEJO LEGANES,1968-09-16T00:00:00Z,-3.72770538878276,40.3862510178508
11,1696,ALEJANDRO SANCHEZ - PORTALEGRE,2001-04-12T00:00:00Z,-3.72342847314282,40.3903255278406
11,742,ALVAREZ ABELLAN -  ALEGRIA,1977-08-08T00:00:00Z,-3.73261935161834,40.3851584856934
11,528,GUABAIRO - JUAN ALONSO,1972-09-19T00:00:00Z,-3.74548295249705,40.386595137778
12,4596,INMACULADA CONCEPCION - MANUEL NOYA,2020-07-22T00:00:00Z,-3.7116502680084,40.3895555736262
11,291,GRAL. RICARDOS - TOBOSO,1968-08-03T00:00:00Z,-3.72488926129644,40.3927877933593
11,288,GRAL. RICARDOS - CASTRO DE ORO,1968-08-03T00:00:00Z,-3.73007710494228,40.389632417815
11,1841,GRAL. RICARDOS - ALEJANDRO MORAN - GAVIOTA,2004-09-09T00:00:00Z,-3.73369342410057,40.3872556176695
11,1074,GRAL. RICARDOS - MONS. OSCAR ROMERO - P.P.,1983-04-18T00:00:00Z,-3.74436226228284,40.3815873301472
10,1488,CTRA. AL  Bº DE LA FORTUNA - ACCESO NISSAN,1997-06-18T00:00:00Z,-3.77130595160513,40.3654618730471
20,660,INSTITUCION LIBRE ENSEÑANZA - CASTILLO AREVALO,1975-05-20T00:00:00Z,-3.63072970474015,40.427856067148
20,1469,EMILIO MUÑOZ - ALFONSO GOMEZ,1996-10-22T00:00:00Z,-3.62569578018975,40.4330096694858
15,1283,ARTURO SORIA - EMILIO RUBIN,1991-09-19T00:00:00Z,-3.66231042741226,40.4608047181234
15,579,ARTURO SORIA - JOSE SILVA - ULISES,1973-07-17T00:00:00Z,-3.65643742830294,40.4558369808731
15,322,ARTURO SORIA - MARQUES DE PORTUGALETE,1968-09-10T00:00:00Z,-3.64635621958819,40.4451888009136
11,2072,PINAR DE SAN JOSE - JACOBEO,2009-03-26T00:00:00Z,-3.76052672729303,40.3647100571807
6,1375,BRAVO MURILLO - SAN FELIPE,1993-06-22T00:00:00Z,-3.69759884405495,40.4622675424117
16,1300,CRTA. ESTACION HORTALEZA - MONOVAR,1992-01-27T00:00:00Z,-3.65542808883161,40.475117858812
16,2198,SANTA ADELA - MAR DE LAS ANTILLAS,2014-12-16T00:00:00Z,-3.64968674953041,40.4786092337022
21,961,AV. LOGROÑO - GONZALO CESPEDES,1980-04-16T00:00:00Z,-3.58161732758923,40.4714542811816
21,2229,PASEO ALAMEDA DE OSUNA - JARDINES DE ARANJUEZ,2015-10-21T00:00:00Z,-3.6009983933599,40.4540242075483
15,398,JOSE DEL HIERRO - HNOS. DE PABLO,1970-05-14T00:00:00Z,-3.64655577916733,40.4381120616793
8,1979,TRAVESIA COSTA BRAVA 3 - COLEGIO - P.P.,2006-11-21T00:00:00Z,-3.70050415111487,40.4952463518907
8,2170,AV. CARDENAL HERRERA ORIA 173 - P.P.,2013-06-28T00:00:00Z,-3.71148636555233,40.4842170150961
9,1523,MARTIN FIERRO - OBISPO TREJO,1998-06-05T00:00:00Z,-3.73165966831958,40.4363423480055
6,250,FRANCOS RODRIGUEZ - LOPE HARO,1967-10-18T00:00:00Z,-3.70498022509702,40.45653865577
8,1536,VENTISQUERO DE LA CONDESA - PORTERA CURA,1998-07-21T00:00:00Z,-3.71619259170321,40.4906194234247
8,2046,PZA. PRADERA DE SACERAL,2008-03-24T00:00:00Z,-3.71956356885599,40.4958516688066
17,1597,JUAN JOSE MNEZ SECO - DIAMANTE,1999-07-10T00:00:00Z,-3.6865521129273,40.351725674611
17,1057,AV. EDUARDO BARREIROS - STA. ESCOLASTICA,1982-05-26T00:00:00Z,-3.69985419024158,40.36304146141
12,1162,RAFAELA YBARRA - RICARDO BELTRAN Y ROZPIDE,1988-07-15T00:00:00Z,-3.71219389207317,40.3754975123528
12,1967,CRISTO VICTORIA - SAN BASILIO,2006-08-09T00:00:00Z,-3.70777969883071,40.3790888306992
12,613,RAFAELA YBARRA - FERMIN DONAIRE,1974-03-28T00:00:00Z,-3.71151862988885,40.3796363258613
19,1454,PASEO DE ARTILLEROS - VILLARDONDIEGO,1996-03-22T00:00:00Z,-3.60920068903996,40.4060755709343
20,2154,ALBASANZ - RUFINO GONZALEZ,2013-02-04T00:00:00Z,-3.62651616249085,40.4377237778957
20,2273,MARQUESADO SANTA MARTA - P.P.,2017-11-10T00:00:00Z,-3.62346068528755,40.4477571402897
20,2013,DEYANIRA - ARRASTARIA,2007-07-20T00:00:00Z,-3.58635762450364,40.4429854073245
20,2015,CAMPEZO -SAMANIEGO,2007-07-20T00:00:00Z,-3.58288602668286,40.4446397403297
16,1906,NICETO ALCALA ZAMORA - MARIA DE PORTUGAL,2005-10-17T00:00:00Z,-3.65883905653005,40.5004044741467
16,1932,NICETO ALCALA ZAMORA - INGENIERO EMILIO HERRERA,2006-01-03T00:00:00Z,-3.64967397007094,40.4946430245444
16,1872,FCO. PI  Y MARGALL - MARIA DE PORTUGAL,2005-01-18T00:00:00Z,-3.66531075390412,40.4943693041371
16,2141,NICETO ALCALA ZAMORA - VICENTE BLASCO IBAÑEZ,2012-08-31T00:00:00Z,-3.65214233076026,40.4961801856484
14,2,MARIO CABRE - OBERON,2011-05-31T00:00:00Z,-3.63508874397986,40.4068938554443
2,854,ANCORA - GRAL. LACY,1978-01-01T00:00:00Z,-3.69081360890494,40.4028675913972
2,284,PSO. SANTA MARIA CABEZA - PSO. ESPERANZA,1968-02-15T00:00:00Z,-3.70214173234901,40.3978690214232
2,548,BATALLA SALADO - PALOS FRONTERA,1973-12-01T00:00:00Z,-3.69594094804594,40.4031659496185
2,574,BATALLA SALADO - CANARIAS,1973-06-13T00:00:00Z,-3.69602367388483,40.4020104232138
2,606,PSO. ACACIAS - PSO. ESPERANZA,1974-08-01T00:00:00Z,-3.70653020709845,40.4039285950103
2,471,PSO. ACACIAS - GASOMETRO,1971-11-18T00:00:00Z,-3.70821890180748,40.4034575739918
2,463,PL. ORTEGA Y MUNILLA,1971-10-14T00:00:00Z,-3.71068073939021,40.402707434419
2,489,EMBAJADORES - PALOS FRONTERA - LABRADOR,1972-01-27T00:00:00Z,-3.70062344377361,40.402563695351
10,1361,CJAL. FRANCISCO JOSE JIMENEZ M. - CARBONERAS,1993-04-16T00:00:00Z,-3.74993427960488,40.3999925630335
10,1005,GALLUR 435 P.P.,1981-04-29T00:00:00Z,-3.74198935763381,40.3964824567332
10,962,AV. SEPULVEDA - PALMIPEDO,1980-04-16T00:00:00Z,-3.74766227136366,40.404084972803
17,1562,AV. ANDALUCIA - BOHEMIOS,1999-02-17T00:00:00Z,-3.69319022654259,40.3566269125128
17,1052,CTRA. VALLECAS - VILLAJOYOSA - P.P.,1982-03-16T00:00:00Z,-3.6907110988237,40.3531397584447
17,1177,CTRA. VALLECAS - VILLAFUERTE - DIAMANTE,1989-08-08T00:00:00Z,-3.68916696165657,40.3540750213633
17,1269,BOHEMIOS - VERBENA PALOMA - MANOJO ROSAS,1991-05-29T00:00:00Z,-3.69569161196566,40.3565181383674
12,1644,AV. ANDALUCIA - CONIFERAS,2000-01-08T00:00:00Z,-3.69417280175325,40.367115374247
12,1188,AV. ANDALUCIA - AV. ROSALES,1990-02-27T00:00:00Z,-3.69429615436815,40.3687741791558
17,1453,PSO. TALLERES - SAN JENARO,1996-03-22T00:00:00Z,-3.70326914290361,40.3475165637915
16,1407,AREQUIPA - P.P. - CENTRO COMERCIAL,1995-05-19T00:00:00Z,-3.64066291985511,40.4690295715665
16,1250,GLORIETA  MAR DE CRISTAL,1991-02-18T00:00:00Z,-3.63830212746966,40.469411420425
16,1335,ACONCAGUA - NEVADO CUMBAL,1992-08-28T00:00:00Z,-3.63131116385687,40.4687806435424
15,1450,VIRGEN ALEGRIA - P.P. - CENTRO COMERCIAL,1996-02-29T00:00:00Z,-3.65734956412406,40.4334959847504
15,918,VIRGEN PORTILLO - VIRGEN ALEGRIA,1979-03-22T00:00:00Z,-3.65555944751577,40.435329615099
15,375,VIRGEN SAGRARIO - VIRGEN LLUC,1969-08-26T00:00:00Z,-3.6488519044412,40.4354950758778
15,1059,HNOS. PABLO - GERMAN PEREZ CARRASCO,1982-06-21T00:00:00Z,-3.64472385869126,40.435708087027
15,507,JUAN PEREZ ZUÑIGA - MARIA ZAMBRANO,1972-04-05T00:00:00Z,-3.64942939801658,40.4413992615185
15,2057,JOSE DEL HIERRO - EMILIO GASTESI FERNANDEZ,2008-08-27T00:00:00Z,-3.64838195967366,40.4371418723421
2,1384,PSO. IMPERIAL  - JEMENUÑO,1993-03-12T00:00:00Z,-3.717384257415,40.4082687887374
5,1845,AV. BURGOS - BUGANVILLA,2004-10-26T00:00:00Z,-3.67600995123659,40.471337491151
9,905,ANTONIO MACHADO - VALDERREY,1979-12-02T00:00:00Z,-3.71944926725195,40.4678426636002
9,1323,ANTONIO MACHADO - SINESIO DELGADO,1992-11-05T00:00:00Z,-3.71901737425308,40.4653772399741
10,1362,CJAL. FRANCISCO JOSE JIMENEZ M. - CASTROSERNA,1993-04-16T00:00:00Z,-3.74832578192894,40.4002107600246
10,1363,CJAL. FRANCISCO JOSE JIMENEZ M. - A. MORAN,1993-04-16T00:00:00Z,-3.7464091065063,40.400467717884
10,1399,CJAL. FRANCISCO JOSE JIMENEZ M. - MUÑICO,1994-11-23T00:00:00Z,-3.74087145968915,40.4012208728977
3,303,DR. ESQUERDO - CAVANILLES,1968-05-25T00:00:00Z,-3.67215770329807,40.4042037590178
4,260,JOSE ORTEGA GASSET - ALCANTARA,1968-01-01T00:00:00Z,-3.67369411197018,40.4298146563551
4,559,ALCALA - BOCANGEL,1973-09-04T00:00:00Z,-3.66401354433876,40.4304283777301
15,336,ALCALA - PTE. VENTAS,1968-12-21T00:00:00Z,-3.66074144313724,40.4313138118414
4,273,CONDE PEÑALVER - HERMOSILLA,1968-01-01T00:00:00Z,-3.6756431111478,40.4259049098384
4,212,NARVAEZ - FELIPE II,1967-08-03T00:00:00Z,-3.67582163775338,40.4240218874073
4,1372,NARVAEZ - DUQUE DE SESTO,1993-11-05T00:00:00Z,-3.6759146982786,40.4224923340807
4,4545,DR.ESQUERDO-MARQUES ZAFRA,1962-12-13T00:00:00Z,-3.66836135782644,40.4269134843883
4,19,MENENDEZ PELAYO - O'DONNELL,1960-01-01T00:00:00Z,-3.67999350856663,40.4216287905389
3,847,MENENDEZ PELAYO - MENORCA,1978-01-01T00:00:00Z,-3.67927479669152,40.4195512848629
3,851,MENENDEZ PELAYO - IBIZA,1978-01-01T00:00:00Z,-3.67877316431466,40.4183725098892
3,852,ALC. SAINZ BARANDA - MENENDEZ PELAYO,1978-01-01T00:00:00Z,-3.67829328838668,40.4170413764366
3,547,MENENDEZ PELAYO - DOCE DE OCTUBRE,1973-10-01T00:00:00Z,-3.67765937461506,40.4152193023652
3,329,MENENDEZ PELAYO - PL. NIÑO JESUS,1968-08-11T00:00:00Z,-3.67625475235175,40.4113725875764
3,390,ALC. SAINZ BARANDA - NARVAEZ,1969-11-18T00:00:00Z,-3.67635575602615,40.4169504829404
7,78,BRAVO MURILLO - JOSE ABASCAL,1960-01-01T00:00:00Z,-3.70421471053882,40.4386717524341
7,373,BLASCO DE GARAY - FERNANDO EL CATOLICO,1969-09-08T00:00:00Z,-3.71151712837949,40.4341534791456
7,644,BLASCO DE GARAY - RODRIGUEZ SAN PEDRO,1978-11-29T00:00:00Z,-3.71171205522379,40.4317344354356
5,814,COSTA RICA - PARAGUAY - VICTOR SERNA,1978-01-01T00:00:00Z,-3.67194672902355,40.4584738482479
5,220,PL. REPUBLICA ECUADOR - PPE. VERGARA,1967-04-25T00:00:00Z,-3.67728445737784,40.4550174011721
5,454,SERRANO - RODRIGUEZ MARIN,1971-04-08T00:00:00Z,-3.67900578643912,40.4539074785521
6,401,BRAVO MURILLO - AZUCENAS - ROSA SILVA,1970-06-15T00:00:00Z,-3.69675150701118,40.4632133564623
13,1213,AV. BUENOS AIRES - RIO IGUAZU,1990-07-19T00:00:00Z,-3.6530211725864,40.3857325546002
13,1174,BENJAMIN PALENCIA - HUMANES,1989-04-05T00:00:00Z,-3.64955299280876,40.3947606722792
13,2245,AV. RAFAEL ALBERTI - TORREMOLINOS - P.P.,2016-04-20T00:00:00Z,-3.64214179002623,40.3852135532517
13,1512,EL BOSCO 14 - COLEGIO LOSTILOS - P.P.,1998-09-01T00:00:00Z,-3.6498166114308,40.4002458970084
13,1627,BENJAMIN PALENCIA - RAMON PEREZ DE AYALA,2000-05-23T00:00:00Z,-3.65441887588422,40.3966953794999
15,229,ALCALA - ALCALDE LOPEZ CASERO,1967-05-06T00:00:00Z,-3.65531985829788,40.4321376412666
