"tipo_elem";"distrito";"id";"id_cruce";"fecha_inst";"utm_x";"utm_y";"longitud";"latitud"
"SEMAFORO 2/200 PEATON - BICI";11;39251;1333;"2020-01-23 00:00:00";437012.485164866;4469431.57004385;-3.74195732736761;40.3730853772298
"SEMAFORO 2/200 PEATON - BICI";11;39252;1333;"1992-08-13 00:00:00";437005.512694799;4469431.2847406;-3.74203942440275;40.3730822801502
"SEMAFORO 2/200 PEATON - BICI";11;39253;1333;"1992-08-13 00:00:00";436995.751816692;4469431.25791663;-3.74215439023164;40.3730813007434
"SEMAFORO 2/200 PEATON - BICI";11;39306;1332;"1992-08-13 00:00:00";437296.477284999;4469486.99632518;-3.738617776641;40.3736060960068
"SEMAFORO 2/200 PEATON - BICI";11;39307;1332;"1992-08-13 00:00:00";437286.592872227;4469485.53553335;-3.73873405745368;40.3735921928431
"SEMAFORO 2/200 PEATON - BICI";11;39328;1010;"1981-07-02 00:00:00";437659.671661621;4469441.37400746;-3.73433539153923;40.3732223524364
"SEMAFORO 2/200 PEATON - BICI";11;39329;1010;"1981-07-02 00:00:00";437657.605676529;4469449.36353046;-3.7343605071729;40.3732941713585
"SEMAFORO 2/200 PEATON - BICI";11;39330;1010;"1981-07-02 00:00:00";437648.845507447;4469450.280292;-3.73446377897395;40.3733017747117
"SEMAFORO 2/200 PEATON - BICI";11;39331;1010;"1981-07-02 00:00:00";437641.595347372;4469452.98787298;-3.73454944024897;40.3733256235034
"SEMAFORO 2/200 PEATON - BICI";11;39337;1947;"2006-04-06 00:00:00";437925.84935754;4469445.38410991;-3.73120059509832;40.3732783432589
"SEMAFORO 2/200 PEATON - BICI";11;39346;797;"1993-05-15 00:00:00";438336.895678008;4469432.63747966;-3.72635782436359;40.373194026378
"SEMAFORO 2/200 PEATON - BICI";11;39347;797;"1993-05-15 00:00:00";438353.959527716;4469432.67323485;-3.72615684025871;40.3731956107043
"SEMAFORO 2/200 PEATON - BICI";11;39354;1328;"1992-07-23 00:00:00";438638.116714705;4469455.83348543;-3.7228121055093;40.3734252178471
"SEMAFORO 2/200 PEATON - BICI";11;39355;1328;"1992-07-23 00:00:00";438643.72809986;4469455.75714036;-3.72274600385304;40.373424943185
"SEMAFORO 2/200 PEATON - BICI";11;39358;1328;"1992-07-23 00:00:00";438723.143424223;4469462.31804567;-3.72181123238083;40.3734898893791
"SEMAFORO 2/200 PEATON - BICI";11;39359;1328;"1992-07-23 00:00:00";438727.581665811;4469460.99708075;-3.72175882904103;40.3734783157424
"SEMAFORO 2/200 PEATON - BICI";11;38812;443;"1971-04-22 00:00:00";437427.488098681;4470768.21259053;-3.73720045090572;40.3851577315137
"SEMAFORO 2/200 PEATON - BICI";11;38813;1013;"1981-07-24 00:00:00";437119.852861148;4470603.97101215;-3.74080837106151;40.3836550084974
"SEMAFORO 3/200 BICI";11;21738;647;"1975-01-29 00:00:00";438750.910127641;4470770.66387476;-3.72160992415326;40.3852781567085
"SEMAFORO 3/200 BICI";11;21733;346;"2015-01-03 00:00:00";438601.351881604;4470789.55170625;-3.72337364115489;40.385437299122
"SEMAFORO 2/200 PEATON - BICI";11;38725;1969;"2006-09-20 00:00:00";435269.84575855;4469401.93732916;-3.76247992605302;40.3726849214574
"SEMAFORO 2/200 PEATON - BICI";11;38726;1969;"2006-09-20 00:00:00";435267.233954302;4469389.67210198;-3.76250944342435;40.3725742282852
"SEMAFORO 2/200 PEATON - BICI";11;39336;1947;"2006-04-06 00:00:00";437907.785804048;4469447.23186814;-3.73141353773072;40.3732936432934
"SEMAFORO 2/200 PEATON - BICI";11;38779;1789;"2020-02-19 00:00:00";435165.271850905;4468693.17492274;-3.76363956527069;40.3662919614484
"SEMAFORO 2/200 PEATON - BICI";11;38780;1789;"2004-05-17 00:00:00";435163.360918643;4468697.69439971;-3.76366253031873;40.3663325262264
"SEMAFORO 2/200 PEATON - BICI";11;38810;443;"1971-04-22 00:00:00";437429.586279219;4470789.43182119;-3.73717781703932;40.3853490415583
"SEMAFORO 3/200 BICI";11;21643;927;"1979-10-11 00:00:00";437990.685832839;4471082.32661479;-3.73059620417595;40.3880295246504
"SEMAFORO 3/200 BICI";11;21671;598;"2014-12-21 00:00:00";438074.333321288;4470991.2036407;-3.72960188371789;40.3872148685753
"SEMAFORO 3/200 BICI";11;21698;320;"1968-09-16 00:00:00";438252.302778298;4470879.82014847;-3.72749443002957;40.386224683504
"SEMAFORO 3/200 BICI";11;21729;346;"1969-04-12 00:00:00";438573.614373107;4470794.98625993;-3.72370093236008;40.385484211606
"SEMAFORO 2/200 PEATON - BICI";11;30780;1841;"2004-09-09 00:00:00";437730.829673841;4471013.0906823;-3.733650834393;40.3873864327546
"SEMAFORO 2/200 PEATON - BICI";11;30787;287;"2015-03-25 00:00:00";437870.559291993;4471125.56916523;-3.73201564809297;40.3884101231414
"SEMAFORO 2/200 PEATON - BICI";11;30788;287;"1968-03-07 00:00:00";437884.942520123;4471123.04276785;-3.7318459501281;40.388388436773
"SEMAFORO 3/200 BICI";11;53697;2272;"2017-08-09 00:00:00";438965.032048412;4470767.31679429;-3.71908710158679;40.3852637183393
"SEMAFORO 2/200 BICI";11;50588;1913;"2005-11-11 00:00:00";436909.269563567;4470468.52091833;-3.74327570145657;40.3824188946788
"SEMAFORO 2/200 BICI";11;50587;1913;"2005-11-11 00:00:00";436904.508522087;4470464.40720203;-3.74333137974935;40.3823814759761
"SEMAFORO 2/200 PEATON - BICI";11;50556;1328;"1992-07-23 00:00:00";438716.267457879;4469459.873359;-3.72189198676641;40.373467360873
"SEMAFORO 2/200 PEATON - BICI";11;50555;1328;"1992-07-23 00:00:00";438719.580207338;4469461.87964938;-3.72185316002226;40.3734856781151
"SEMAFORO 3/200 BICI";11;53698;2272;"2017-08-09 00:00:00";438883.1757609;4470767.88349109;-3.72005147851411;40.3852628227331
"SEMAFORO 3/200 BICI";11;53705;2272;"2017-08-09 00:00:00";438876.042027325;4470768.0993778;-3.72013553943736;40.3852642442081
"SEMAFORO 3/200 BICI";11;53824;253;"1967-10-26 00:00:00";439037.692625394;4470766.05169241;-3.7182309894295;40.385257641515
"SEMAFORO 3/200 BICI";11;53825;647;"1975-01-29 00:00:00";438717.109560165;4470772.16596865;-3.72200826214207;40.3852892027467
"SEMAFORO 2/200 PEATON - BICI";12;31436;1746;"2021-07-07 00:00:00";441034.249090637;4469658.33226379;-3.69460761001107;40.3754223994864
"SEMAFORO 2/200 PEATON - BICI";12;29096;1031;"2021-04-28 00:00:00";440148.271451894;4469222.42036667;-3.7050026213453;40.3714323170575
"SEMAFORO 2/200 PEATON - BICI";12;29097;1031;"1981-10-06 00:00:00";440143.723614583;4469210.92942136;-3.70505510831786;40.3713284738595
"SEMAFORO 2/200 PEATON - BICI";12;31433;1746;"2003-02-24 00:00:00";440978.564383046;4469647.84231559;-3.69526255034052;40.3753239586581
"SEMAFORO 2/200 PEATON - BICI";12;31435;1746;"2003-02-24 00:00:00";441028.342400619;4469662.95571411;-3.69467761283092;40.375463632162
"SEMAFORO 2/200 PEATON - BICI";12;31434;1746;"2021-07-07 00:00:00";440985.611702361;4469651.70272042;-3.69517989731659;40.375359234358
"SEMAFORO 2/200 PEATON - BICI";12;29089;1219;"2018-09-26 00:00:00";439676.72614387;4469366.6350623;-3.71057026799956;40.3726974872141
"SEMAFORO 2/200 PEATON - BICI";12;55542;4568;"";440351.591677084;4469426.5924457;-3.70262695593361;40.3732861842554
"SEMAFORO 2/200 PEATON - BICI";12;55541;4568;"";440339.587920731;4469428.95890053;-3.7027685652782;40.3733066434349
"SEMAFORO 2/200 PEATON - BICI";12;29070;231;"1967-06-17 00:00:00";438920.026618335;4469453.34635666;-3.71949135916599;40.3734235191317
"SEMAFORO 2/200 PEATON - BICI";12;29071;231;"1967-06-17 00:00:00";438912.090451239;4469453.95309105;-3.71958489437626;40.3734284032872
"SEMAFORO 2/200 PEATON - BICI";12;29072;231;"1967-06-17 00:00:00";438881.73270981;4469450.77671225;-3.71994216203145;40.3733975633376
"SEMAFORO 2/200 PEATON - BICI";12;29073;231;"1967-06-17 00:00:00";438874.564188965;4469451.49807037;-3.72002666641699;40.3734035360141
"SEMAFORO 2/200 PEATON - BICI";12;29084;821;"2018-09-28 00:00:00";439524.348376775;4469389.43588542;-3.71236721403144;40.3728918470932
"SEMAFORO 2/200 PEATON - BICI";12;29085;821;"2018-09-28 00:00:00";439533.288084692;4469389.49732431;-3.71226192312924;40.3728930491453
"SEMAFORO 2/200 PEATON - BICI";12;29088;1219;"2018-09-26 00:00:00";439668.349479345;4469368.10070491;-3.7106690713576;40.3727100842135
"SEMAFORO 2/200 PEATON - BICI";13;47804;1654;"2000-12-05 00:00:00";444005.71915295;4469748.95895386;-3.65961436167741;40.3764437576513
"SEMAFORO 2/200 PEATON - BICI";13;47805;1654;"2000-12-05 00:00:00";444004.659219314;4469745.14165571;-3.65962651158094;40.3764092978593
"SEMAFORO 2/200 PEATON - BICI";13;47806;1654;"2000-12-05 00:00:00";444002.871925344;4469740.68116298;-3.65964717274393;40.3763689949006
"SEMAFORO 2/200 PEATON - BICI";13;48291;716;"1976-12-28 00:00:00";443683.179339877;4468876.50127716;-3.6633365765781;40.3685623881173
"SEMAFORO 2/200 PEATON - BICI";13;48292;716;"1976-12-28 00:00:00";443679.086979466;4468877.40725723;-3.66338485605473;40.3685702732757
"SEMAFORO 2/200 PEATON - BICI";13;32325;1174;"1989-05-04 00:00:00";444869.989888339;4471758.13507514;-3.64960771555568;40.3946012839222
"SEMAFORO 2/200 PEATON - BICI";13;32324;1174;"1989-05-04 00:00:00";444865.83000712;4471760.39990696;-3.64965692535616;40.3946214115353
"SEMAFORO 2/200 PEATON - BICI";13;32315;1144;"1987-05-18 00:00:00";445679.729763057;4471697.72984959;-3.64006180789268;40.3941103215346
"SEMAFORO 2/200 PEATON - BICI";13;32314;1144;"1987-05-18 00:00:00";445669.023904058;4471699.34692919;-3.64018808672483;40.394124190895
"SEMAFORO 2/200 PEATON - BICI";13;32313;1144;"1987-05-18 00:00:00";445660.138548395;4471697.12612661;-3.64029258818045;40.3941036048577
"SEMAFORO 2/200 PEATON - BICI";13;32312;1144;"1987-05-18 00:00:00";445650.849423061;4471702.27733472;-3.64040247612583;40.3941494040486
"SEMAFORO 2/200 PEATON - BICI";13;31715;2078;"2009-06-16 00:00:00";443241.562850499;4470441.94356193;-3.66867728979573;40.3826348835054
"SEMAFORO 2/200 PEATON - BICI";13;31714;2078;"2009-06-16 00:00:00";443243.670538044;4470438.48508572;-3.66865215243979;40.3826038710806
"SEMAFORO 1/200 BICI";13;55263;1137;"";445677.825894479;4470963.89884578;-3.64002165163597;40.387499385787
"SEMAFORO 1/200 BICI";13;55264;1137;"";445654.853763655;4470936.14671222;-3.64028992475739;40.3872478787058
"SEMAFORO 2/200 PEATON - BICI";13;47803;1654;"2000-12-05 00:00:00";444007.430144706;4469753.85374339;-3.6595946374118;40.376487967891
"SEMAFORO 2/200 PEATON - BICI";13;54660;4531;"2018-10-23 00:00:00";444334.420352773;4469615.27620484;-3.65573081745973;40.3752614798181
"SEMAFORO 2/200 PEATON - BICI";13;54659;4531;"2018-10-23 00:00:00";444338.355663286;4469624.25018395;-3.65568524671954;40.3753425858704
"SEMAFORO 2/200 PEATON - BICI";13;54658;4531;"2018-10-23 00:00:00";444336.075389905;4469619.10117954;-3.65571165665087;40.3752960481232
"SEMAFORO 2/200 PEATON - BICI";13;54657;4531;"2018-10-23 00:00:00";444332.471086818;4469611.0466655;-3.6557534086642;40.3752232472861
"SEMAFORO 2/200 PEATON - BICI";14;44449;1742;"2003-01-30 00:00:00";446592.796915235;4473499.47780356;-3.62945482600106;40.4104006519914
"SEMAFORO 2/200 PEATON - BICI";14;35270;675;"1975-10-20 00:00:00";445052.716739542;4473358.77913342;-3.64759290585212;40.409032919551
"SEMAFORO 2/200 PEATON - BICI";14;35310;635;"1974-11-11 00:00:00";444176.725434815;4473531.33981115;-3.65793158621489;40.4105291616763
"SEMAFORO 2/200 PEATON - BICI";14;35308;635;"1974-11-11 00:00:00";444176.703586816;4473546.10696645;-3.65793313927554;40.4106621911128
"SEMAFORO 2/200 PEATON - BICI";14;35307;635;"1974-11-11 00:00:00";444176.753184822;4473556.92883554;-3.65793350419719;40.4107596839653
"SEMAFORO 2/200 PEATON - BICI";14;35292;599;"1973-10-26 00:00:00";444364.531235577;4473516.71914405;-3.6557169714838;40.4104100239756
"SEMAFORO 2/200 PEATON - BICI";14;35285;642;"1974-12-02 00:00:00";444640.1028413;4473490.74284433;-3.65246703789385;40.410194387251
"SEMAFORO 2/200 PEATON - BICI";14;35279;570;"1973-05-23 00:00:00";444873.283542287;4473439.67250431;-3.64971453336895;40.40974979102
"SEMAFORO 2/200 PEATON - BICI";14;35274;675;"1975-10-20 00:00:00";445038.115650327;4473325.30900867;-3.64776208877151;40.4087304370995
"SEMAFORO 2/200 PEATON - BICI";14;1249;1040;"1981-12-18 00:00:00";445554.803167954;4473420.27461241;-3.64168107460241;40.4096198974483
"SEMAFORO 3/200 BICI";14;6000;599;"1973-10-26 00:00:00";444352.854452059;4473561.8897238;-3.65585853542562;40.4108161657961
"SEMAFORO 2/200 PEATON - BICI";14;37639;1747;"2003-04-30 00:00:00";446929.469714537;4473057.76776948;-3.62545020294139;40.4064429838538
"SEMAFORO 3/200 BICI";14;6004;599;"1973-10-26 00:00:00";444424.676142133;4473561.21227914;-3.65501203665723;40.4108148613105
"SEMAFORO 2/200 PEATON - BICI";14;55470;676;"";445177.232842682;4473253.8816169;-3.6461164462104;40.4080961503694
"SEMAFORO 2/200 PEATON - BICI";14;55469;676;"";445188.291084895;4473273.47186856;-3.64598781398045;40.4082733591203
"SEMAFORO 2/200 PEATON - BICI";14;55468;676;"";445189.296483876;4473280.57020373;-3.64597657688086;40.4083373713202
"SEMAFORO 3/200 BICI";14;55457;676;"";445240.460776836;4473276.29329068;-3.6453732436655;40.4083022095102
"SEMAFORO 3/200 BICI";14;55450;1344;"";445420.130496491;4473357.8638069;-3.6432628539551;40.409048844589
"SEMAFORO 3/200 BICI";14;55438;675;"";445053.616285359;4473324.14377816;-3.64757931400754;40.4087209632863
"SEMAFORO 3/200 BICI";14;55425;570;"";444876.098348374;4473407.33204394;-3.64967855888205;40.4094586357032
"SEMAFORO 3/200 BICI";14;55423;570;"";444885.653919481;4473429.87680363;-3.64956789853626;40.4096623647648
"SEMAFORO 3/200 BICI";14;55420;570;"";444847.432827189;4473418.28402617;-3.65001733325537;40.4095553988079
"SEMAFORO 3/200 BICI";14;55417;4551;"";444748.639800426;4473457.47451088;-3.65118502018284;40.4099018980453
"SEMAFORO 3/200 BICI";14;55409;4551;"";444759.066260665;4473479.44992826;-3.65106405067937;40.4101005573326
"SEMAFORO 2/200 PEATON - BICI";14;37640;1747;"2003-04-30 00:00:00";446930.352204891;4473038.70041155;-3.62543821314994;40.4062712693261
"SEMAFORO 2/200 PEATON - BICI";14;1247;1040;"1981-12-18 00:00:00";445571.2697975;4473472.51387769;-3.64149148196022;40.4100915767854
"SEMAFORO 2/200 PEATON - BICI";14;38443;1578;"1999-05-07 00:00:00";444620.413437432;4473883.52832401;-3.65273327021651;40.4137315145656
"SEMAFORO 2/200 PEATON - BICI";14;38444;1578;"1999-05-07 00:00:00";444620.256220294;4473879.86902125;-3.65273480460421;40.4136985390157
"SEMAFORO 2/200 PEATON - BICI";14;38445;1578;"1999-05-07 00:00:00";444610.491148581;4473858.38532361;-3.65284802331366;40.4135043517987
"SEMAFORO 2/200 PEATON - BICI";14;38446;1578;"1999-05-07 00:00:00";444605.592265518;4473852.08868387;-3.65290521214389;40.4134473020427
"SEMAFORO 2/200 PEATON - BICI";14;38447;1578;"1999-05-07 00:00:00";444597.925683925;4473839.69202081;-3.65299448905801;40.4133351155412
"SEMAFORO 2/200 PEATON - BICI";14;38448;1578;"1999-05-07 00:00:00";444611.430224078;4473834.51608516;-3.65283487746856;40.4132893865539
"SEMAFORO 3/200 BICI";14;55407;635;"1974-11-11 00:00:00";444173.106853537;4473529.47026362;-3.65797406801575;40.4105120770524
"SEMAFORO 3/200 BICI";14;55400;642;"";444628.87225198;4473525.92902564;-3.65260245449479;40.4105106176885
"SEMAFORO 3/200 BICI";14;55391;4552;"";444522.48261854;4473525.83299283;-3.65385627380046;40.4105026687688
"SEMAFORO 3/200 BICI";14;55379;4552;"";444529.696296739;4473550.03186551;-3.65377336849896;40.4107211468475
"SEMAFORO 3/200 BICI";14;6006;599;"1973-10-26 00:00:00";444417.071699805;4473536.35339685;-3.65509948565063;40.4105904105408
"SEMAFORO 3/200 BICI";14;6010;599;"1973-10-26 00:00:00";444353.085757972;4473532.61740888;-3.65585324935311;40.4105524795556
"SEMAFORO 3/200 BICI";14;6017;642;"1974-12-02 00:00:00";444658.457243366;4473515.68466755;-3.65225289709081;40.4104202980579
"SEMAFORO 3/200 BICI";14;6019;642;"1974-12-02 00:00:00";444650.307984265;4473492.59199116;-3.65234692919383;40.4102117240681
"SEMAFORO 3/200 BICI";14;6024;642;"1974-12-02 00:00:00";444619.966969384;4473501.96057686;-3.6527053193077;40.4102941036647
"SEMAFORO 3/200 BICI";14;6060;675;"1975-10-20 00:00:00";445072.882415994;4473340.65908566;-3.64735368927767;40.4088710143371
"SEMAFORO 3/200 BICI";14;6065;675;"1975-10-20 00:00:00";445023.646185298;4473340.33114165;-3.64793390846464;40.40886480984
"SEMAFORO 3/200 BICI";14;6068;570;"1973-05-23 00:00:00";444855.873575334;4473440.96080054;-3.64991982354434;40.4097602435978
"SEMAFORO 3/200 BICI";14;6093;676;"1975-10-20 00:00:00";445247.063182958;4473282.26466751;-3.64529594891034;40.4083564374916
"SEMAFORO 3/100 BICI";14;52394;1123;"1986-06-03 00:00:00";445059.301989896;4473699.02940247;-3.64754467810123;40.4120985277715
"SEMAFORO 3/100 BICI";14;52391;2082;"2009-09-12 00:00:00";444937.037787772;4473731.85622375;-3.64898846773408;40.4123861716364
"SEMAFORO 2/200 PEATON - BICI";14;48281;1747;"2003-04-30 00:00:00";446930.166835707;4473063.4029634;-3.62544245756298;40.4064937936719
"SEMAFORO 2/200 PEATON - BICI";14;48280;1747;"2003-04-30 00:00:00";446929.257142397;4473033.54457408;-3.62545068804462;40.4062247524844
"SEMAFORO 2/200 PEATON - BICI";14;48259;1748;"2003-04-30 00:00:00";446719.298337995;4472219.94110335;-3.62785685739721;40.3988818873491
"SEMAFORO 2/200 PEATON - BICI";14;48258;1748;"2003-04-30 00:00:00";446716.22505365;4472207.9422166;-3.62789206652233;40.3987735970793
"SEMAFORO 2/200 PEATON - BICI";14;1248;1040;"1981-12-18 00:00:00";445558.007665369;4473414.28970517;-3.64164279717111;40.4095661914143
"SEMAFORO 2/200 PEATON - BICI";14;1246;1040;"1981-12-18 00:00:00";445582.829315698;4473471.9770398;-3.64135520483763;40.4100874963868
"SEMAFORO 2/200 PEATON - BICI";14;1195;1742;"2003-01-30 00:00:00";446550.929145757;4473518.16086249;-3.62994981873697;40.4105662732042
"SEMAFORO 2/200 PEATON - BICI";14;1194;1742;"2003-01-30 00:00:00";446549.294144234;4473525.98843237;-3.62996974528718;40.4106366837898
"SEMAFORO 2/200 PEATON - BICI";14;1193;1742;"2003-01-30 00:00:00";446560.022342092;4473503.21712522;-3.62984139753381;40.4104322346387
"SEMAFORO 2/200 PEATON - BICI";14;1192;1742;"2003-01-30 00:00:00";446564.689358461;4473501.3776942;-3.62978624094494;40.4104159635173
"SEMAFORO 2/200 PEATON - BICI";14;1191;1742;"2003-01-30 00:00:00";446570.560361146;4473498.78290848;-3.62971683164061;40.4103929649494
"SEMAFORO 2/200 PEATON - BICI";14;1190;1742;"2003-01-30 00:00:00";446575.419618141;4473496.8922303;-3.62965940520173;40.4103762444402
"SEMAFORO 3/200 BICI";14;1129;1344;"1992-10-29 00:00:00";445414.993117305;4473350.63764335;-3.64332277816271;40.4089834101547
"SEMAFORO 3/200 BICI";14;55446;675;"";445035.025841906;4473362.03168417;-3.64780167400621;40.4090610525255
"SEMAFORO 3/200 BICI";14;34685;635;"1974-11-11 00:00:00";444180.398882035;4473558.85382725;-3.6578907075262;40.4107772698657
"SEMAFORO 3/200 BICI";14;35261;676;"1975-10-20 00:00:00";445186.031339789;4473282.97738735;-3.64601526356605;40.4083588416659
"SEMAFORO 2/200 PEATON - BICI";14;35263;676;"1975-10-20 00:00:00";445179.281804304;4473256.55540574;-3.64609252986716;40.4081203723739
"SEMAFORO 2/200 PEATON - BICI";14;44448;1742;"2003-01-30 00:00:00";446588.963943274;4473507.07067656;-3.62950063600665;40.4104688073445
