ID;Date;Address;Number;District;AccidentType;Weather;Lesividad
56c2d46df1dbb0079d330f13ab864110;2021-02-11;CALL. GENERAL RICARDOS;95;CARABANCHEL;Caída;Lluvia débil;7
640af3a3c3f0c0f9a3517a54403d831a;2021-02-11;CALL. VALCARLOS / CALL. QUINTANAVIDES;-;FUENCARRAL-EL PARDO;Caída;Despejado;7
58faea52412197e19ddf90fda7dd30eb;2021-02-12;PASEO. CASTELLANA;67;CHAMBERÍ;Colisión fronto-lateral;Despejado;6
beeeddbe9b605cf1411636aac8e19646;2021-02-13;AVDA. MIGUEL HERNANDEZ;116;PUENTE DE VALLECAS;Alcance;Despejado;1
92338928df72b9ab56232211c5676ee9;2021-02-13;AVDA. MIGUEL HERNANDEZ;116;PUENTE DE VALLECAS;Alcance;Despejado;14
e69238a901248ab338fc5f122ea2d3cd;2021-02-13;CALL. ANICETO MARINAS;74;MONCLOA-ARAVACA;Caída;Despejado;7
0ae775dea5a426b552fbccc293f9eaaf;2021-02-13;CALL. ANICETO MARINAS;74;MONCLOA-ARAVACA;Caída;Despejado;14
aba75eed12b4166a040827f5de7f66cc;2021-02-13;PASEO. CASTELLANA;243;TETUÁN;Caída;Despejado;7
c9b7e28d7e25ea9bc8ec775ffb84ec0d;2021-02-15;CALL. ALFONSO XII;18;RETIRO;Caída;Despejado;1
49d75497e508677399093c5f10bd91f3;2021-02-15;GTA. MARQUES DE VADILLO / CALL. ANTONIO DE LEYVA;-;CARABANCHEL;Alcance;Despejado;
bcfc1510236342107d7ea906a1546c68;2021-02-15;PASEO. CASTELLANA / CALL. PADRE FRANCISCO PALAU Y QUER;-;CHAMARTÍN;Colisión lateral;Despejado;14
ffae3c462755a459ba4e220914ba1eb0;2021-02-16;CALL. BEJAR / CALL. AGUSTIN DURAN;-;SALAMANCA;Colisión fronto-lateral;Despejado;2
90b5a142953e6e753cf2932619852d3e;2021-02-16;CALL. VALLE DE PINARES LLANOS / CALL. RISCOS DE POLANCO;-;FUENCARRAL-EL PARDO;Caída;Despejado;7
2c3152e5ab785f159a631cf6afe71064;2021-02-16;PASEO DE LA CASTELLANA;2;SALAMANCA;Alcance;Despejado;
66ab5f378ac711459e14007698f0e741;2021-02-17;AVDA. PLANETARIO;12;ARGANZUELA;Alcance;Despejado;7
b387bdd00e56d3251ef3c3948fd65522;2021-02-18;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;41;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;
12bad5e012f0ca7490d39ea7310fe491;2021-02-18;GTA. ANTONIO PERPIÑA / AVDA. JUAN ANTONIO SAMARANCH;-;HORTALEZA;Colisión lateral;Despejado;7
c43548d5502f25794549df6edf352ce0;2021-02-18;CALL. SEDANO / CALL. PRADO ALEGRE;-;LATINA;Colisión fronto-lateral;Despejado;7
e5db22ba1f478b4fff8d71e98d5ab576;2021-02-18;CALL. GUTIERREZ SOLANA / CALL. MARCELIANO SANTA MARIA;-;CHAMARTÍN;Colisión fronto-lateral;Despejado;3
a6629081adc9d314258af027e2415268;2021-02-19;CALL. ALHAMBRA;30;LATINA;Colisión lateral;Despejado;3
80b0c49180c962d23dd141a000e68c54;2021-02-19;CALL. NUESTRA SEÑORA DE VALVERDE;138;FUENCARRAL-EL PARDO;Caída;Despejado;14
81ebc8c8e907be79c9063385fcba1bfa;2021-02-19;CALL. CAPITAN BLANCO ARGIBAY;210;TETUÁN;Colisión fronto-lateral;Despejado;7
121d5e332ecf19d4e6e94aac64b59abe;2021-02-19;CALL. SANDALIA NAVAS;17;FUENCARRAL-EL PARDO;Caída;Despejado;2
36a7c18a8793d75bc81b202184df1c9e;2021-02-19;CALL. MORALZARZAL, 61, PISTAS DEPORTIVAS;-;FUENCARRAL-EL PARDO;Caída;Despejado;2
a4a396c0b0abdaa2b08a6e32700af31d;2021-02-19;AVDA. POBLADOS / AVDA. ABRANTES;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;2
041c7a817c23b3e9ad91e300444085ad;2021-02-20;CALL. EMBAJADORES / CALL. SEBASTIAN HERRERA;-;ARGANZUELA;Caída;Despejado;2
d1d16bb6ac344897195ba94fd2a620d6;2021-02-20;CALL. SANCHIDRIAN;13A;LATINA;Colisión lateral;Despejado;7
daaf7a533f1491df92589ab78e22692d;2021-02-20;PLAZA. EMPERADOR CARLOS V;8;CENTRO;Colisión lateral;Despejado;7
e85600f9e23def8bd1052a86c8926dfe;2021-02-21;CALL. ARROYO FONTARRON;24;MORATALAZ;Caída;Lluvia débil;2
1d90a1088c5263f76a7e06352719d801;2021-02-22;CALL. SAN BERNARDO;55;CENTRO;Atropello a persona;Despejado;14
9e0b33ae02e5830223df58a8eaf1bb72;2021-02-22;CALL. SAN BERNARDO;55;CENTRO;Atropello a persona;Despejado;5
c0501303a864413435a061d086119801;2021-02-22;PLAZA. EMPERADOR CARLOS V / CALL. ATOCHA;-;CENTRO;Colisión lateral;Despejado;6
dd17ef393ff132dd63dfcea999991333;2021-02-23;CALL. SERRANO;22;SALAMANCA;Alcance;Despejado;1
927245643f03cbd5460874f22066b7be;2021-02-24;CALL. BRAVO MURILLO;175;TETUÁN;Colisión fronto-lateral;Despejado;
f5b3e8200cf5a1dfe238283cb7794983;2021-02-24;CALL. JOSE ORTEGA Y GASSET / CALL. NUÑEZ DE BALBOA;-;SALAMANCA;Alcance;Despejado;
b6380aee0f24da5db8d28dbcec2a4450;2021-02-26;PASEO. ACACIAS / CALL. RIBERA DE CURTIDORES;-;ARGANZUELA;Caída;Despejado;7
1a900b3ac9fa0188b0b0591bf8d2a2f7;2021-02-26;CALL. HORTALEZA;100;CENTRO;Colisión lateral;;7
7739e0c3008f2b8bf04338e4c7373bb5;2021-02-26;CALL. RIBERA DE CURTIDORES;25;CENTRO;Caída;Despejado;6
db340d7b807d9c26d6bc9252c69c25d6;2021-02-26;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;7
fb215b82659be3ba8c2a0e2622ccd47a;2021-02-26;CALL. GENERAL RICARDOS / CALL. FRANCISCO ROMERO;-;CARABANCHEL;Colisión fronto-lateral;Despejado;5
86de1cebdf432f9d4410c839b6b4ea18;2021-02-27;CALL. EDUARDO BARREIROS;21;USERA;Otro;Despejado;7
0905a245cbab15b9c8c62ce272b6c42f;2021-02-27;PASEO. EMBARCADERO;1;MONCLOA-ARAVACA;Caída;Despejado;6
91f0ea8d97310dce0d4245b218ae2201;2021-02-27;CALL. SEGOVIA;8;CENTRO;Caída;Despejado;1
1d9d0deeacee5d43dd169aef2a4f9bbb;2021-02-28;PASEO. PRADO;9;RETIRO;Colisión lateral;Despejado;7
d87ddc377112f7ffff2d86b29651756d;2021-02-28;CALL. ALCALA;29;CENTRO;Colisión lateral;Despejado;7
9dfe5394c9f1f88995376d6c0dd0e153;2021-03-03;CALL. BRUJAS / CALL. ATENAS;-;MORATALAZ;Atropello a persona;Despejado;14
488b31f530d427d8e37ad43c216c79a5;2021-03-03;CALL. BRUJAS / CALL. ATENAS;-;MORATALAZ;Atropello a persona;Despejado;6
d91194f1161ecbbfa1509ca191fa982d;2021-03-04;PLAZA. BEATA MARIA ANA DE JESUS;1;ARGANZUELA;Colisión lateral;Despejado;1
ec17a019f5d4febfee2d94a021ff8ea9;2021-03-04;CALL. FLORENCIO CANO CRISTOBAL / CALL. JOSE BERGAMIN;-;MORATALAZ;Colisión fronto-lateral;Despejado;14
231517da9d2aaeff05be3ced5a991298;2021-03-04;CALL. BRAVO MURILLO;145;TETUÁN;Colisión múltiple;Despejado;2
666e3e92062df0dd26b9058e1994cc11;2021-03-04;AVDA. MARTIRES MARISTAS;2E;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;3
0998a452aacea990cca00d8d5a8f6636;2021-03-05;CALL. TORPEDERO TUCUMAN;24;CHAMARTÍN;Caída;Despejado;1
707d8e9bb11f5856a7fbe0fa64b9f840;2021-03-05;GTA. RUBEN DARIO / PASEO. EDUARDO DATO;-;CHAMBERÍ;Colisión fronto-lateral;Despejado;
b21ba7927d44900299cc2a5f9cb6210f;2021-03-06;CALL. SANTA ENGRACIA;71;CHAMBERÍ;Caída;Despejado;2
3a7eaf805607caf3be8d4fbd468d7e95;2021-03-06;CALL. JUAN BRAVO / CALL. NUÑEZ DE BALBOA;-;SALAMANCA;Colisión fronto-lateral;Despejado;7
2a2a2f43cabc9c638cf61f90674bd435;2021-03-06;AVDA. BUENOS AIRES / AVDA. MIGUEL HERNANDEZ;-;PUENTE DE VALLECAS;Caída;Despejado;6
aaac5d669da2ce2daec333ab297dbada;2021-03-06;CALL. TOLEDO;50;CENTRO;Colisión fronto-lateral;Lluvia débil;1
7d37279ad075e9c64f52e29349e0dbec;2021-03-07;CALL. OLMO;24;CENTRO;Caída;Nublado;6
aa8b2a6666e7eb3c347e2da1f0bc3afe;2021-03-07;CALL. GRAN VIA / CALL. SAN BERNARDO;-;CENTRO;Alcance;Despejado;
2686698654fdf44f0b1e806680f950df;2021-03-07;CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40;-;HORTALEZA;Colisión frontal;Despejado;7
7f3b0af6ba78b9a8161537f64bb0a3d1;2021-03-07;CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40;-;HORTALEZA;Colisión frontal;Despejado;7
bfe670b35cf30c5ad2603c42da9c0183;2021-03-07;CALL. VALLE DE MENA;14;FUENCARRAL-EL PARDO;Caída;Despejado;7
709d426d22aa6f0aa093d331cb9cfe5b;2021-03-08;PASEO. REINA CRISTINA;15;RETIRO;Alcance;Lluvia débil;2
486df5560c79cc3ec4ce812968182abb;2021-03-09;AVDA. MEDITERRANEO / CALL. POZA DE LA SAL;-;VILLA DE VALLECAS;Caída;Despejado;3
cba46fa56d5a33ce948250e7df28a056;2021-03-10;CALL. PEÑARANDA DE BRACAMONTE / AVDA. CERRO MILANO;-;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;6
0e7f14ee4858833e127f142b59c35f38;2021-03-10;CALL. PRADILLO;34;CHAMARTÍN;Alcance;Despejado;14
9b089a71668d04319264ad382ac28625;2021-03-10;PASEO. LA HABANA;72;CHAMARTÍN;Caída;Despejado;7
c8ad06ee47f7847e32d3f284aac8097b;2021-03-10;CALL. MATEO INURRIA / PASEO. LA HABANA;-;CHAMARTÍN;Caída;Despejado;7
fab6ec94dad823afd86c719e8d23312b;2021-03-10;CALL. MATEO INURRIA / PASEO. LA HABANA;-;CHAMARTÍN;Caída;Despejado;14
29654be94e73cfb604e443eb9b56847f;2021-03-11;CALL. TRAFALGAR;25;CHAMBERÍ;Caída;Despejado;5
c13f5462eb3936bc93e6d5f9f6d038a8;2021-03-12;CALL. SAN BERNARDO / CALL. LUNA;-;CENTRO;Atropello a persona;Despejado;14
60782b4a712545a61b8ecdfbe9781db7;2021-03-12;CALL. SAN BERNARDO / CALL. LUNA;-;CENTRO;Atropello a persona;Despejado;7
6f4e6cca9f35de38261d00a68de30ff3;2021-03-13;CALL. BRAVO MURILLO / CALL. AZUCENAS;-;TETUÁN;Alcance;;
1c8da6e461530fe586871601d25f53bb;2021-03-13;PQUE. JUAN CARLOS I;1;BARAJAS;Atropello a persona;Despejado;2
79840a849b1e968ab806782ef440408f;2021-03-13;PQUE. JUAN CARLOS I;1;BARAJAS;Atropello a persona;Despejado;2
b8810fdc08abeaabbeac909cdeedb44c;2021-03-14;AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA;-;MORATALAZ;Colisión fronto-lateral;Despejado;
4581bcf45711ad7c004610da8c9f2806;2021-03-14;PASEO. TORRECILLA / PASEO. AZUL;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;7
8ed6ebbeb12061db470730379e4791f8;2021-03-14;PASEO. TORRECILLA / PASEO. AZUL;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;14
d57badb1053e2fef70282fb94286ba8e;2021-03-14;PASEO. AZUL / PASEO. EMBARCADERO;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;1
9fe26c5030791e8f8be57f5ad79c7fc0;2021-03-14;PASEO. AZUL / PASEO. EMBARCADERO;-;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;
db848daf11d5417e89e0e2b2eec50e08;2021-03-14;CALL. ARROYOFRESNO, 1-M-30 CARRIL BICI;-;MONCLOA-ARAVACA;Caída;Despejado;7
c487dc3554a89b952c71148ccd6a9302;2021-03-15;CALL. GALILEO;86;CHAMBERÍ;Colisión lateral;Despejado;7
77d9d5488e1cac157df28dc9fd1e4a32;2021-03-15;CALL. GALILEO;86;CHAMBERÍ;Colisión lateral;Despejado;14
48fb6d5d1eea192929318e4a38469bd6;2021-03-16;PASEO. EMBARCADERO / PASEO. AZUL;-;MONCLOA-ARAVACA;Caída;Despejado;6
ec25910d800b066d9fcb7e2b7d7fb07c;2021-03-16;CALL. GRAN VIA / CALL. ISABEL LA CATOLICA;-;CENTRO;Colisión fronto-lateral;Despejado;7
5ecd42580f5adcc0e0598cccc9cca79f;2021-03-17;PASEO. ESPERANZA / CALL. CAOBA;-;ARGANZUELA;Caída;Despejado;1
aae1eacaa33f7edf53ca3dc8b97783c1;2021-03-17;CTRA. SOMONTES AL PALACIO DE LA REAL QUINTA;1;FUENCARRAL-EL PARDO;Caída;Despejado;6
6e3f6b0c8e969eda7d1b80b1bdd6b6ad;2021-03-17;PASEO. PRADO;11;RETIRO;Alcance;Despejado;7
