CODIGO,DISTRITO,same_as_wikidata_distrito,DIRECCION,ESTADO,LONGITUD,LATITUD
FUE_12_0017,Usera,https://wikidata.org/entity/Q953368,INST. DEP. SAN FERMIN - ESTAFETA,EN SERVICIO,-3.6942721,40.3747968
FUE_12_0019,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.701283,40.3784757
FUE_12_0021,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7098934,40.373663
FUE_12_0024,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.708784,40.3745281
FUE_12_0028,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7057894,40.3735369
FUE_12_0029,Usera,https://wikidata.org/entity/Q953368,COL. DE ALMENDRALES,EN SERVICIO,-3.698985,40.3820709
FUE_12_0030,Usera,https://wikidata.org/entity/Q953368,ESPACIOS LIBRES Bº  ZOFIO II,EN SERVICIO,-3.7167106,40.382511
FUE_12_0031,Usera,https://wikidata.org/entity/Q953368,ESPACIOS LIBRES Bº  ZOFIO II,EN SERVICIO,-3.7156977,40.3831497
FUE_12_0033,Usera,https://wikidata.org/entity/Q953368,POBLADO DIRIGIDO ORCASITAS,EN SERVICIO,-3.7128283,40.3713623
FUE_12_0039,Usera,https://wikidata.org/entity/Q953368,"CALLE IBARRA, 15. PLAZA DE SESTAO",EN SERVICIO,-3.7164701,40.3699679
FUE_12_0040,Usera,https://wikidata.org/entity/Q953368,POBLADO DIRIGIDO ORCASITAS,EN SERVICIO,-3.7180307,40.3692521
FUE_12_0043,Usera,https://wikidata.org/entity/Q953368,A.V.C. GTA. DE MALAGA - NUEVO PRADOLONGO,FUERA DE SERVICIO,-3.6974381,40.3731359
FUE_12_0047,Usera,https://wikidata.org/entity/Q953368,TALUD MANUEL NOYA,EN SERVICIO,-3.7112263,40.3893852
FUE_12_0048,Usera,https://wikidata.org/entity/Q953368,POBLADO DIRIGIDO ORCASITAS,EN SERVICIO,-3.7129793,40.37211
FUE_12_0049,Usera,https://wikidata.org/entity/Q953368,COL. MESETA DE ORCASITAS II,EN SERVICIO,-3.7045654,40.3698305
FUE_12_0050,Usera,https://wikidata.org/entity/Q953368,COL. LA CHIMENEA,EN SERVICIO,-3.7034612,40.3876956
FUE_12_0051,Usera,https://wikidata.org/entity/Q953368,PARQUE OLOF PALME,EN SERVICIO,-3.7129828,40.3837116
FUE_12_0052,Usera,https://wikidata.org/entity/Q953368,PARQUE OLOF PALME,EN SERVICIO,-3.7115702,40.3829231
FUE_12_0057,Usera,https://wikidata.org/entity/Q953368,PLAZA DE ERMUA Nº 1,EN SERVICIO,-3.7162166,40.3719977
FUE_12_0059,Usera,https://wikidata.org/entity/Q953368,PARQUE SAN FERMIN,EN SERVICIO,-3.6905433,40.3779083
FUE_12_0060,Usera,https://wikidata.org/entity/Q953368,PZA. ASOCIACION MESETA DE ORCASITAS,CERRADA TEMPORALMENTE,-3.7080934,40.369503
FUE_12_0061,Usera,https://wikidata.org/entity/Q953368,"ANTONIO SALVADOR, 64",EN SERVICIO,-3.7037834,40.3850328
FUE_12_0062,Usera,https://wikidata.org/entity/Q953368,DOLORES BARRANCO FTE. Nº4 (FUENTE DE PIEDRA) (SIN SERVICIO),EN SERVICIO,-3.7029444,40.3832897
FUE_12_0065,Usera,https://wikidata.org/entity/Q953368,BEASAIN 39 - 45,EN SERVICIO,-3.7156559,40.367143
FUE_12_0066,Usera,https://wikidata.org/entity/Q953368,SAN NICOMEDES  12,EN SERVICIO,-3.713908,40.387037
FUE_12_0067,Usera,https://wikidata.org/entity/Q953368,"CALLE ANTONIO LOPEZ, 221",EN SERVICIO,-3.6953396,40.3814889
FUE_12_0068,Usera,https://wikidata.org/entity/Q953368,PLAZA ZAPOTA,EN SERVICIO,-3.7186322,40.3718866
FUE_12_0069,Usera,https://wikidata.org/entity/Q953368,AVENIDA DE LOS POBLADOS Nº 144,EN SERVICIO,-3.7090092,40.3723149
FUE_12_0070,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7042632,40.3723098
FUE_12_0071,Usera,https://wikidata.org/entity/Q953368,CALLE SILVINA 35,EN SERVICIO,-3.6889942,40.3657235
FUE_12_0072,Usera,https://wikidata.org/entity/Q953368,CALLE ORCASUR 53,CERRADA TEMPORALMENTE,-3.7013861,40.3659403
FUE_12_0073,Usera,https://wikidata.org/entity/Q953368,CALLE GINEBRO FRENTE Nº 10,EN SERVICIO,-3.6960648,40.3664041
FUE_12_0074,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7117204,40.3753539
FUE_12_0075,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7086293,40.3775015
FUE_12_0076,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7068333,40.3763909
FUE_12_0077,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7047989,40.3773759
FUE_12_0078,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,CERRADA TEMPORALMENTE,-3.7029422,40.3762526
FUE_12_0079,Usera,https://wikidata.org/entity/Q953368,PARQUE DE PRADOLONGO,EN SERVICIO,-3.7067846,40.3723295
FUE_12_0080,Usera,https://wikidata.org/entity/Q953368,"AVENIDA RAFAELA YBARRA, 4",EN SERVICIO,-3.7117035,40.3836909
FUE_12_0081,Usera,https://wikidata.org/entity/Q953368,"CALLE CERECINOS, 1",EN SERVICIO,-3.7133474,40.3846276
FUE_12_0082,Usera,https://wikidata.org/entity/Q953368,"CALLE PARQUE DE LA PALOMA, 1",EN SERVICIO,-3.7130346,40.3779958
FUE_12_0083,Usera,https://wikidata.org/entity/Q953368,"CALLE ANTONIO LOPEZ, 237",EN SERVICIO,-3.6958498,40.380261
FUE_12_0084,Usera,https://wikidata.org/entity/Q953368,"CALLE CORINDON, 10",EN SERVICIO,-3.6891611,40.3671623
FUE_12_0085,Usera,https://wikidata.org/entity/Q953368,"CALLE CALESAS, 6",CERRADA TEMPORALMENTE,-3.7050199,40.3910913
FUE_13_0056,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AZORIN JUNTO AVENIDA DE LA ALBUFERA,EN SERVICIO,-3.6543895,40.3914198
FUE_13_0057,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A PASEO CENTRAL,EN SERVICIO,-3.6549113,40.3957328
FUE_13_0058,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PUERTO DE BALBARAN JUNTO A PISTAS,EN SERVICIO,-3.659119,40.3770965
FUE_13_0059,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A CALLE RAMON PEREZ DE AYALA,EN SERVICIO,-3.6544061,40.3993771
FUE_13_0060,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE CALLE CAMINO DE VALDERRIBAS,EN SERVICIO,-3.6569756,40.3974776
FUE_13_0061,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A QUIOSCO MIRADOR,EN SERVICIO,-3.6552129,40.3967537
FUE_13_0062,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PIO FELIPE JUNTO A PISTAS DEPORTIVAS,CERRADA TEMPORALMENTE,-3.6563611,40.3996902
FUE_13_0063,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PUERTO DE BALBARAN JUNTO A PISTAS,CERRADA TEMPORALMENTE,-3.6611481,40.377738
FUE_13_0065,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO ENTRE LAS CALLES PIIO FELIPE Y C/ TRAVESIA DE HUMANES,EN SERVICIO,-3.6461141,40.3967546
FUE_13_0066,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE RAMON PEREZ DE AYALA 80C,CERRADA TEMPORALMENTE,-3.6523471,40.3995221
FUE_13_0067,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO ENTRE LAS CALLES PIO FELIPE Y C/ TRAVESIA DE HUMANES,EN SERVICIO,-3.646898,40.3974428
FUE_13_0068,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AZORIN JUNTO A FUENTES ORNAMENTALES,EN SERVICIO,-3.6543346,40.3903112
FUE_13_0070,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE DOLORES FOLGUERAS,EN SERVICIO,-3.6564205,40.3931278
FUE_13_0071,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE PICO DEL ALMANZOR CON CALLE DE LAS MORERAS,EN SERVICIO,-3.6636565,40.4025726
FUE_13_0072,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PLAZA DEL DOCTOR LOZANO,EN SERVICIO,-3.6606819,40.4038643
FUE_13_0073,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES EN ANILLO CICLISTA,FUERA DE SERVICIO,-3.6467262,40.3804586
FUE_13_0074,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON RAFAEL ALBERTI,EN SERVICIO,-3.6364804,40.3933245
FUE_13_0075,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE DE LOS ANDALUCES,EN SERVICIO,-3.6339521,40.3884099
FUE_13_0076,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN ACCESO AV. BVUENOS AIRES JUNTO ANILLO CICLISTA,EN SERVICIO,-3.6342187,40.3887119
FUE_13_0077,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE BENAMEJI,EN SERVICIO,-3.6698622,40.3769951
FUE_13_0078,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA DE LAS GLORIETAS CON CALLE PADRE LLANOS,EN SERVICIO,-3.6576757,40.3729791
FUE_13_0079,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PLAZA DE LAS REGIONES EN ZONA PAVIMENTADA,EN SERVICIO,-3.6707412,40.3804255
FUE_13_0080,Puente de Vallecas,https://wikidata.org/entity/Q2003054,BULEVAR PEÑA GORBEA,EN SERVICIO,-3.6672934,40.3956303
FUE_13_0082,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE GARRRIGUES WALKER,EN SERVICIO,-3.6610735,40.3697126
FUE_13_0083,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/ LAGARTERA. Nº: 198,EN SERVICIO,-3.6712923,40.38016
FUE_13_0084,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE DE LOS BARROS,EN SERVICIO,-3.6669675,40.3752744
FUE_13_0085,Puente de Vallecas,https://wikidata.org/entity/Q2003054,AVENIDA ENTREVIAS 46,EN SERVICIO,-3.6691842,40.3820942
FUE_13_0086,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/ PAYASO FOFO Nº 9,EN SERVICIO,-3.658765,40.3905749
FUE_13_0087,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AMOS ACERO,EN SERVICIO,-3.6661978,40.3888837
FUE_13_0088,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AMOS ACERO,EN SERVICIO,-3.6658119,40.3887949
FUE_13_0090,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"PARQUE C/ TANGER, 2 CV C/GUILLERMO PINGARRON",EN SERVICIO,-3.6477868,40.3862279
FUE_13_0091,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE PUERTO DEL MILAGRO,EN SERVICIO,-3.6584092,40.3849714
FUE_13_0092,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE ARAGONESES,EN SERVICIO,-3.6433651,40.3799363
FUE_13_0093,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"AVD DE ENTREVIAS, 140",EN SERVICIO,-3.6602062,40.3768011
FUE_13_0098,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE AMOS ACERO,EN SERVICIO,-3.6675566,40.3893255
FUE_13_0099,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE SAN CLAUDIO,EN SERVICIO,-3.6335985,40.3916798
FUE_13_0100,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE TORREMOLINOS,EN SERVICIO,-3.6378618,40.3831376
FUE_13_0101,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE VILLALOBOS,EN SERVICIO,-3.648257,40.3792535
FUE_13_0102,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE DIEGO MANCHADO CON PEDRO CALLEJO,EN SERVICIO,-3.6487259,40.3901994
FUE_13_0103,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE EL BOSCO CON CALLE BENJAMIN PALENCIA,EN SERVICIO,-3.6428147,40.3944804
FUE_13_0104,Puente de Vallecas,https://wikidata.org/entity/Q2003054,TRAVESIA FELIPE DE DIEGO Nº 18,EN SERVICIO,-3.6602131,40.3789652
FUE_13_0106,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA  (ZONA CANINA),EN SERVICIO,-3.6678884,40.384156
FUE_13_0107,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE  DOCTOR BELLIDO CON PUERTO DE LA MORCUERA,EN SERVICIO,-3.6677385,40.3842791
FUE_13_0108,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE DE LAS VIÑAS PLATAFORMA INFERIOR,EN SERVICIO,-3.6718438,40.3872424
FUE_13_0109,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE DE PONT DEL MOLLINS CON CALLE DE LA ESCALA,EN SERVICIO,-3.6449347,40.3921604
FUE_13_0110,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO CON RAMON PEREZ DE AYALA,EN SERVICIO,-3.6508167,40.4008558
FUE_13_0111,Puente de Vallecas,https://wikidata.org/entity/Q2003054,C/EL BOSCO CON RAMON PEREZ DE AYALA  JUNTO A COLEGIO TAJAMAR,EN SERVICIO,-3.6489052,40.3991271
FUE_13_0114,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE LEONESES,EN SERVICIO,-3.6463112,40.3791549
FUE_13_0115,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE LINEAL DE PALOMERAS EN EL CRUCE CON CALLE  ASTURIANOS,EN SERVICIO,-3.6412705,40.3809624
FUE_13_0117,Puente de Vallecas,https://wikidata.org/entity/Q2003054,PARQUE NOVECENTO (ZONA CANINA),EN SERVICIO,-3.6539698,40.3767443
FUE_13_0118,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE FELIPE DE DIEGO EN PARQUE INTERBLOQUE,EN SERVICIO,-3.6593284,40.378935
FUE_13_0119,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"PARQUE MADRID SUR, PLATAFORMA SUPERIOR",EN SERVICIO,-3.6598716,40.3863434
FUE_13_0120,Puente de Vallecas,https://wikidata.org/entity/Q2003054,BULEVAR PEÑA GORBEA,EN SERVICIO,-3.6665726,40.3954065
FUE_13_0121,Puente de Vallecas,https://wikidata.org/entity/Q2003054,"CALLE SANTA RAFAELA MARIA DEL SAGRADO CORAZON, 9",EN SERVICIO,-3.6724205,40.378934
FUE_13_0122,Puente de Vallecas,https://wikidata.org/entity/Q2003054,CALLE CONSEJO DE TEVERGA JUNTO A EDIFICIOS,EN SERVICIO,-3.6742764,40.3839587
FUE_14_0047,Moratalaz,https://wikidata.org/entity/Q2076109,LUIS DE HOYOS SAINZ 106,EN SERVICIO,-3.6350201,40.403639
FUE_14_0048,Moratalaz,https://wikidata.org/entity/Q2076109,C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA LADO DEL COLEGIO.,EN SERVICIO,-3.6355484,40.4015174
FUE_14_0050,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE CORREGIDOR MENDO DE ZUÑIGA Y AVENIDA DE LOS VINATEROS,EN SERVICIO,-3.6577862,40.4102023
FUE_14_0051,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE CORREGIDOR MENDO DE ZUÑIGA Y AVENIDA DE LOS VINATEROS,EN SERVICIO,-3.657112,40.4103136
FUE_14_0052,Moratalaz,https://wikidata.org/entity/Q2076109,CORREGIDOR MENDO DE ZUÑIGA Nº 24 CON CORREGIDOR DIEGO DE VALDERRABANOS,CERRADA TEMPORALMENTE,-3.6587325,40.4095535
FUE_14_0053,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE DEL ALCAMPO AVD DE LOS VINATEROS Y CALLE MACHADO,EN SERVICIO,-3.661317,40.4112584
FUE_14_0054,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE GARCIA TAPIA Y C/ CARMEN AMAYA JUNTO A PISTAS DEPORTIVAS,CERRADA TEMPORALMENTE,-3.6562656,40.4127664
FUE_14_0058,Moratalaz,https://wikidata.org/entity/Q2076109,"ARROYO DE FONTARRON, 437",EN SERVICIO,-3.6355262,40.3956562
FUE_14_0062,Moratalaz,https://wikidata.org/entity/Q2076109,"PARQUE ARROYO DE FONTARRON, CALLE ARROYO DE FONTARRON CON ENCOMIENDA DE PALACIOS",EN SERVICIO,-3.6482498,40.4004925
FUE_14_0064,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE MARROQUINA Y AVENIDA DE LOS VINATEROS,EN SERVICIO,-3.6481835,40.4081154
FUE_14_0065,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE VANDEL I CALLE LUIS DE HOYOS SAINZ HACIA LA CASETA,EN SERVICIO,-3.6377681,40.4053612
FUE_14_0066,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS,FUERA DE SERVICIO,-3.6341143,40.409342
FUE_14_0067,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE NORTE ENTRE CALLE FLORENCIO CANO Y CALLE FOBOS JUNTO A ZONA INFANTIL,FUERA DE SERVICIO,-3.6332092,40.4102822
FUE_14_0069,Moratalaz,https://wikidata.org/entity/Q2076109,"ARROYO DE FONTARRON, 389",EN SERVICIO,-3.6374896,40.3949501
FUE_14_0070,Moratalaz,https://wikidata.org/entity/Q2076109,"ARROYO DE FONTARRON, 399",EN SERVICIO,-3.635729,40.3947097
FUE_14_0071,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE VANDEL I CALLE LUIS DE HOYOS SAINZ HACIA FUENTE CARRANTONA,EN SERVICIO,-3.6360309,40.4042945
FUE_14_0072,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE Z AVENIDA DE LOS VINATEROS JUNTO A CASETA,EN SERVICIO,-3.6443915,40.4101911
FUE_14_0073,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN JUNTO A CUÑA DE ODONELL,EN SERVICIO,-3.6396297,40.4114464
FUE_14_0075,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN EN PASEO CENTRAL,EN SERVICIO,-3.6397837,40.4107346
FUE_14_0076,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN JUNTO A PASEO CENTRAL.,EN SERVICIO,-3.6396751,40.4101892
FUE_14_0077,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN EN PASEO CENTRAL,EN SERVICIO,-3.6394485,40.410435
FUE_14_0078,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE CALLE JOSE BERGAMIN EN PERGOLA,FUERA DE SERVICIO,-3.6389476,40.4105634
FUE_14_0080,Moratalaz,https://wikidata.org/entity/Q2076109,C/ DOCTOR GARCIA TAPIA CON C/  ARROYO BELINCOSO EN PARQUE DE LOS PINOS,EN SERVICIO,-3.6523455,40.4118451
FUE_14_0081,Moratalaz,https://wikidata.org/entity/Q2076109,ARBORETO DEL CENTRO CULTURAL EL TORITO,EN SERVICIO,-3.6467123,40.4057315
FUE_14_0082,Moratalaz,https://wikidata.org/entity/Q2076109,PLAZA DEL CORREGIDOR ALONSO DE AGUILAR,EN SERVICIO,-3.6582885,40.4063776
FUE_14_0083,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE  MANUEL MARIA DE ARRILLAGA  Y AIII JUNTO A CAMPO DE FUTBOL,CERRADA TEMPORALMENTE,-3.6620987,40.4065835
FUE_14_0084,Moratalaz,https://wikidata.org/entity/Q2076109,C/FUENTE CARRANTONA ENTRE LA CALLE CIUDAD ENCANTADA Y ACCESO A O´DONELL. ANILLO CICLISTA.,EN SERVICIO,-3.6280584,40.4120138
FUE_14_0085,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE ALCALDE JESUS PEREZ QUIJANO,EN SERVICIO,-3.6278381,40.39921
FUE_14_0087,Moratalaz,https://wikidata.org/entity/Q2076109,C/ FUENTE CARRANTONA Y C/ HACIENDA DE PAVONES ZONAS AJARDINADAS CERCA DE LA JUNTA JUNTO A BAR,EN SERVICIO,-3.6374932,40.4002213
FUE_14_0092,Moratalaz,https://wikidata.org/entity/Q2076109,PARQUE VANDEL II CALLE LUIS DE HOYOS SAINZ ESQUINA FUENTE CARRANTONA,EN SERVICIO,-3.6332578,40.4038851
FUE_14_0093,Moratalaz,https://wikidata.org/entity/Q2076109,"CORREGIDOR DIEGO DE VALDERRABANO, 1",EN SERVICIO,-3.6622613,40.4073885
FUE_14_0094,Moratalaz,https://wikidata.org/entity/Q2076109,CALLE DE LITUANIA,EN SERVICIO,-3.6608967,40.4098607
FUE_14_0095,Moratalaz,https://wikidata.org/entity/Q2076109,HACIENDA DE PAVONES PARQUE ANFEVI JUNTO A PISTA DE PATINAJE.,EN SERVICIO,-3.6409706,40.4028003
FUE_14_0096,Moratalaz,https://wikidata.org/entity/Q2076109,FELIX RODRIGUEZ DE LA FUENTE 67  ,EN SERVICIO,-3.6588738,40.4150745
FUE_14_0097,Moratalaz,https://wikidata.org/entity/Q2076109,ENCOMIENDA DE PALACIOS Nº 190,EN SERVICIO,-3.642486,40.3990357
FUE_14_0098,Moratalaz,https://wikidata.org/entity/Q2076109,AV. DR. GARCIA TAPIA Nº 80 O Nº 88.,EN SERVICIO,-3.6521711,40.4121095
FUE_14_0099,Moratalaz,https://wikidata.org/entity/Q2076109,C/ FUENTE CARRANTONA 4,EN SERVICIO,-3.6379997,40.3979333
FUE_14_0100,Moratalaz,https://wikidata.org/entity/Q2076109,PLAZA DEL ENCUENTRO Nº 2,EN SERVICIO,-3.6505705,40.4053714
FUE_14_0101,Moratalaz,https://wikidata.org/entity/Q2076109,CORREGIDOR JOSE DE PASAMONTE Nº 15,EN SERVICIO,-3.648882,40.410334
FUE_14_0102,Moratalaz,https://wikidata.org/entity/Q2076109,CORREGIDOR DIEGO CABEZA DE VACA Nº 2,EN SERVICIO,-3.656147,40.4095084
FUE_14_0110,Moratalaz,https://wikidata.org/entity/Q2076109,"CALLE ANTONIO CUMELLA, 22",EN SERVICIO,-3.6360343,40.4102922
FUE_14_0111,Moratalaz,https://wikidata.org/entity/Q2076109,"CALLE LYON, 11",EN SERVICIO,-3.628183,40.4083787
FUE_14_0112,Moratalaz,https://wikidata.org/entity/Q2076109,"CALLE VALDEBERNARDO, 133",CERRADA TEMPORALMENTE,-3.6331832,40.4025639
FUE_14_0113,Moratalaz,https://wikidata.org/entity/Q2076109,"CALLE HACIENDA DE PAVONES, 209",EN SERVICIO,-3.636718,40.401796
FUE_14_0114,Moratalaz,https://wikidata.org/entity/Q2076109,"CALLE LA TACONA, 5",EN SERVICIO,-3.6413719,40.3967402
FUE_14_0115,Moratalaz,https://wikidata.org/entity/Q2076109,"AV. DOCTOR GARCIA TAPIA, 136",EN SERVICIO,-3.6391056,40.4085733
FUE_14_0116,Moratalaz,https://wikidata.org/entity/Q2076109,"CALLE MOLINA DE SEGURA,7",CERRADA TEMPORALMENTE,-3.6379887,40.4068561
FB_000068,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6441488,40.4115749
FB_000069,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6401694,40.4136085
FB_000070,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6357621,40.411718
FB_000071,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6342866,40.4126728
FB_000072,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.633611,40.4134538
FB_000073,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6332074,40.4143118
FB_000074,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.631214,40.4140231
FB_000075,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6323072,40.412177
FB_000076,Moratalaz,https://wikidata.org/entity/Q2076109,CUÑA VERDE DE O'DONELL Y FUENTE CARRANTONA,CERRADA TEMPORALMENTE,-3.6330766,40.4117342
FUE_15_0001,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PINAR DE LA ELIPA,EN SERVICIO,-3.6547198,40.420432
FUE_15_0002,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PARQUE EL CALERO,EN SERVICIO,-3.6514129,40.4367213
FUE_15_0003,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PARQUE EL CALERO,FUERA DE SERVICIO,-3.6493787,40.4359675
FUE_15_0004,Ciudad Lineal,https://wikidata.org/entity/Q1763694,C/ BENIDORM,EN SERVICIO,-3.6557862,40.4306625
FUE_15_0007,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PARQUE EL CALERO,EN SERVICIO,-3.6549353,40.4348396
FUE_15_0008,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PZA. VICENTE ESPINEL - TRUJILLO,EN SERVICIO,-3.6414334,40.4327839
FUE_15_0009,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PARQUE DE ARRIAGA,EN SERVICIO,-3.6429303,40.4254023
FUE_15_0011,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PARQUE DE ARRIAGA,EN SERVICIO,-3.6446285,40.4267418
FUE_15_0012,Ciudad Lineal,https://wikidata.org/entity/Q1763694,C/ BENIDORM,EN SERVICIO,-3.6570409,40.4305136
