Bus_ID,BusStation_Name,Street_Type,Preposition,Street_Name,Number_Type,Portal_Number,Postal_Code,District,X,Y,Bus_Lines
1544,BRAULIO GUTIERREZ-JOSE ARCONES GIL,Calle,de,Braulio Gutiérrez,S/N,S/N,28017,15,446303,4475805,"28, N6"
1545,FCO.ALTIMIRAS-AV.LOS TOREROS,Calle,de,Francisco Altimiras,N,4,28028,4,443819,4476332,"53, 74"
1546,AV.BUENOS AIRES-ARROYO OLIVAR,Avda,de,Buenos Aires,N,28,28038,13,444677,4471355,136
1547,VALDETORRES DE JARAMA-ROGELIO MUÑOZ,Calle,de,Valdetorres de Jarama,N,3,28033,16,445263,4480559,"120, 125, 172, 172SF"
1548,FUENTESPINA-CENTRO DE SALUD,Calle,de,Fuentespina,N,2,28031,18,448881,4470373,"58, 63"
1549,FUENTESPINA-CENTRO DE SALUD,Calle,de,Fuentespina,N,1,28031,18,448888,4470360,"63, 145"
1550,BERROCAL-PZA.DE LOS METALES,Calle,del,Berrocal,N,74,28021,17,442760,4466036,"85, 123, N12"
1551,BERROCAL-PZA.DE LOS METALES,Calle,del,Berrocal,S/N,S/N,28021,17,442789,4466045,"85, 123, N12"
1552,ALCALA-ALBARRACIN,Calle,de,Alcalá,N,436,28037,20,446179,4476817,"77, 104, N5"
1553,ALHAMBRA-CULLERA,Calle,de la,Alhambra,N,68,28047,10,436955,4472371,"31, 55, 119"
1554,DR.TOLOSA LATOUR-ACCESO 12 OCTUBRE,Calle,del,Doctor Tolosa Latour,N,9,28041,12,440466,4469693,"81, 121"
1555,CAMPOS IBAÑEZ-Pº ESTACION,Calle,de,Campos Ibáñez,N,22,28021,17,441906,4467443,"85, 123"
1556,VILLABLANCA-GRAN VIA DEL ESTE,Calle,de,Villablanca,N,70,28032,19,449542,4472952,"100, 106, N7, SE723"
1557,PARADORES-VENTA VIEJA,Calle,de los,Paradores,N,15,28023,9,429492,4481351,162
1558,GRAN VIA-CLAVEL,Calle,,Gran Vía,N,11,28013,1,440784,4474764,"1, 2, 46, 74, 146, M2, N18, N19, N20, N21"
1559,Cº POZO TIO RAIMUNDO-LUIS I,Cmno,del,Pozo del Tío Raimundo,N,3,28031,18,444862,4469648,T31
1560,MARTINEZ IZQUIERDO-FCO.SILVELA,Calle,de,Martínez Izquierdo,N,8,28028,4,443186,4476203,N3
1561,ESTACION DE CHAMARTIN,Calle,,Agustín de Foxá,S/N,S/N,28036,5,442257,4480561,"5, T62"
1562,AGUSTIN FOXA-JOSE VASCONCELOS,Calle,de,Agustín de Foxá,N,25,28046,5,441993,4480387,"5, T62"
1563,PZA.DE CUZCO,Paseo,de la,Castellana,N,123,28046,6,441581,4479061,"5, 27, 40, 147, N22, N24"
1564,GRAL.YAGUE-CAPITAN HAYA,Calle,del,General Yagüe,N,10,28020,6,441370,4478851,"5, 126"
1565,ORENSE-GRAL.YAGUE,Calle,de,Orense,N,55,28020,6,441202,4478823,"5, 149"
1566,ORENSE-BASILICA,Calle,de,Orense,N,17,28020,6,441147,4478142,"5, 149"
1567,MODESTO LAFUENTE-MARIA DE GUZMAN,Calle,de,Modesto Lafuente,N,59,28003,7,441099,4477500,5
1568,MODESTO LAFUENTE-RIOS ROSAS,Calle,de,Modesto Lafuente,N,31,28003,7,441076,4477207,5
1569,GRAL.MARTINEZ CAMPOS-ZURBANO,Paseo,del,General Martínez Campos,N,40,28010,7,441363,4476479,"5, 16, 61"
1570,Pº CASTELLANA-PZA.DE COLON,Plaza,de,Colón,N,3,28046,7,441529,4475481,"5, 14, 27, 45, 150, N1, N22, N24, N25, N26"
1571,Pº RECOLETOS-BARBARA DE BRAGANZA,Paseo,de,Recoletos,N,25,28004,1,441447,4475132,"5, 14, 27, 37, 45, 53, 150"
1572,ALCALA-GRAN VIA,Calle,de,Alcalá,N,37,28013,1,440917,4474652,9
1573,PZA.JACINTO BENAVENTE,Plaza,de,Jacinto Benavente,S/N,S/N,28012,1,440413,4474196,"6, 26, 32, 65, N26"
1574,PZA.TIRSO DE MOLINA,Plaza,de,Tirso de Molina,N,1,28012,1,440323,4473980,"6, 26, 32, M1"
1575,PZA.EMPERADOR CARLOS V-R.ATOCHA,Plaza,del,Emperador Carlos V,N,6,28012,2,441254,4473420,"6, 59, 85, E1, N14"
1576,JAIME EL CONQUISTADOR - EMBAJADORES,Calle,de,Jaime el Conquistador,N,5,28045,2,440866,4472350,"6, 78, 148, N14"
1577,JAIME EL CONQUISTADOR-EUGENIO SELLES,Calle,de,Jaime el Conquistador,N,38,28045,2,440841,4472124,"6, 78, 148, N14"
1578,PTO.CRUZ VERDE-PTO.MIRAVETE,Calle,del,Puerto de la Cruz Verde,N,60,28045,2,441857,4470979,62
1579,GUZMAN EL BUENO-MELENDEZ VALDES,Calle,de,Guzmán el Bueno,N,37,28015,7,439600,4476304,2
1580,O DONNELL-AV.MENENDEZ PELAYO,Calle,de,O'Donnell,N,1,28009,3,442376,4474962,"20, N8"
1581,O DONNELL-NARVAEZ,Calle,de,O'Donnell,N,24,28009,3,442736,4474963,"2, 28, N6"
1582,O DONNELL-DR.ESQUERDO,Calle,de,O'Donnell,N,52,28009,3,443310,4474921,"28, 203, E2, E3, N27, N6"
1583,DR.ESQUERDO- HERMOSILLA,Calle,del,Jardín de San Federico,N,17,28009,4,443371,4475347,"2, 56, 71, 143, 156, C1"
1584,O DONNELL-DR.ESQUERDO,Calle,de,O'Donnell,N,63,28009,4,443314,4474941,"28, N6"
1585,O DONNELL-AV.MENENDEZ PELAYO,Calle,de,O'Donnell,N,9,28009,4,442392,4474987,"2, 20, 28, N6, N8"
1586,MARTIRES DE ALCALA-PRINCESA,Calle,de los,Mártires de Alcalá,N,4,28015,1,439569,4475680,2
1587,BLASCO DE GARAY-ALBERTO AGUILERA,Calle,de,Blasco de Garay,N,6,28015,7,439735,4476009,2
1588,VALLEHERMOSO Nº 110,Calle,de,Vallehermoso,N,112,28003,7,440054,4477088,2
1589,JUAN VIGON Nº 23,Calle,de,Juan Vigón,N,23,28003,7,439928,4477340,2
1590,JUAN VIGON-GUZMAN EL BUENO,Calle,de,Juan Vigón,N,9,28003,7,439707,4477195,2
1591,GRAL. AMPUDIA,Calle,del,General Ampudia,N,3,28003,7,439437,4477320,2
1592,AV.MENENDEZ PELAYO-MENORCA,Avda,de,Menéndez Pelayo,N,19,28009,3,442473,4474759,"20, 152, N8"
1593,ALCALDE SAINZ DE BARANDA,Calle,del,Alcalde Sáinz de Baranda,N,16,28009,3,442694,4474463,N8
1594,IBIZA-MAIQUEZ,Calle,de,Ibiza,N,43,28009,3,443068,4474600,"2, N8"
1595,IBIZA-NARVAEZ,Calle,de,Ibiza,N,19,28009,3,442712,4474623,N8
1596,AV.MENENDEZ PELAYO-MENORCA,Avda,de,Menéndez Pelayo,N,19,28009,3,442495,4474769,"20, 152, N8"
1597,GRAL.CABRERA-GRAL.YAGUE,Calle,del,General Cabrera,N,22,28020,6,441104,4478833,3
1598,SINESIO DELGADO-GINZO DE LIMIA,Calle,de,Sinesio Delgado,S/N,S/N,28029,8,440555,4480780,42
1599,PICO ARTILLEROS-Cº VINATEROS,Calle,del,Pico de los Artilleros,N,59,28030,14,445657,4473118,"30, 71"
1600,AV.DEMOCRACIA-SIERRA GUADALUPE,Avda,de la,Democracia,N,1,28031,13,447054,4470601,"54, 58, 103, 130, 142, 143, E, H1, T31"
1601,DR.GARCIA TAPIA-MOLINA DE SEGURA,Avda,del,Doctor García Tapia,N,133,28030,14,445811,4473410,"30, N8"
1602,DR.GARCIA TAPIA-FOBOS,Avda,del,Doctor García Tapia,N,147,28030,14,446188,4473500,30
1603,DR.GARCIA TAPIA-JOSE BERGAMIN,Avda,del,Doctor García Tapia,N,133,28030,14,445968,4473575,30
1604,ENTREARROYOS-IGLESIA,Calle,de,Entre Arroyos,N,17,28030,14,444536,4473494,"30, 32, N8"
1605,ARROYO MEDIA LEGUA-ENTREARROYOS,Calle,del,Arroyo de la Media Legua,N,46,28030,14,444413,4473646,"30, 32, 113, N8"
1606,Cº VINATEROS-ARROYO MEDIA LEGUA,Calle,del,Camino de los Vinateros,N,29,28030,14,444467,4473768,"30, 32, N8"
1607,GOYA-DR.ESQUERDO,Calle,de,Goya,N,139,28009,4,443313,4475303,30
1608,PZA.PUERTA CERRADA,Plaza,de,Puerta Cerrada,N,12,28005,1,439995,4474141,"31, 50, 65"
1609,SEGOVIA-CONDE,Calle,de,Segovia,N,14,28005,1,439783,4474127,"31, 50, 65"
1610,SEGOVIA-CTA.DE LA VEGA,Calle,de,Segovia,N,35,28013,1,439362,4474159,"31, 50, 65"
1611,Pº EXTREMADURA-ALBENIZ,Paseo,de,Extremadura,N,132,28011,10,437659,4473840,"31, 33, 36, 65, N19"
1612,HIGUERAS-HUERTA DE CASTAÑEDA,Calle,de las,Higueras,N,7,28011,10,437103,4473458,31
1613,ALTO DE EXTREMADURA,Calle,de,Clemente Fernández,N,1,28011,10,437462,4473725,"31, 33, 36, 65, N19"
1614,SEGOVIA-RONDA SEGOVIA,Calle,de,Segovia,N,35,28005,1,439353,4474147,"31, 50, 65"
1615,PZA.PUERTA CERRADA,Calle,de los,Tintoreros,S/N,S/N,28005,1,440045,4474103,"31, 50, 65"
1616,AV.MQUES.CORBERA-R.ORTIZ,Avda,del,Marqués de Corbera,N,3,28017,15,444447,4475103,"15, 28, 110, 210, N6"
1617,SAINZ DE BARANDA-R.T.V.E.,Calle,del,Alcalde Sáinz de Baranda,N,92,28028,4,443912,4474955,"15, 28, 71, N6"
1618,SAN MARIO,Calle,de,San Mario,N,55,28041,12,441398,4470078,"23, 78, 123, N12"
1619,Cº DE PERALES Nº 8,Calle,del,Doctor Tolosa Latour,S/N,S/N,28026,12,441186,4470620,"23, 123"
1620,ANTONIO LOPEZ-SOCUELLAMOS,Calle,de,Antonio López,N,223,28026,12,441073,4470546,"23, 123, N12"
1621,ANTONIO LOPEZ-MATILDE GAYO,Calle,de,Antonio López,N,111,28026,12,440579,4471491,23
1622,ANTONIO LOPEZ-MARIBLANCA,Calle,de,Antonio López,N,101,28026,12,440414,4471680,"23, N15"
1623,AV.CDAD.BARCELONA-MENENDEZ PELAYO,Avda,de la,Ciudad de Barcelona,N,134,28007,3,442353,4473035,"24, 37, 54, 57, 141, N10, N25"
1624,AV.CDAD.BARCELONA-JUAN URBIETA,Avda,de la,Ciudad de Barcelona,N,144,28007,3,442558,4472907,"24, 37, 54, 57, 141"
1625,SIERRA MOLINA-PALOMERAS,Calle,de,Sierra Molina,S/N,S/N,28053,13,443529,4471368,24
1626,ALFREDO CASTRO CAMBA-PINTOR SOROLLA,Calle,de,Alfredo Castro Camba,N,38,28053,13,443224,4471014,24
1627,LAGARTERA-BUENDIA,Calle,de la,Lagartera,N,118,28053,13,443065,4470460,24
1628,AV.ENTREVIAS-RONDA SUR,Avda,de,Entrevías,N,130,28053,13,444018,4469985,24
1629,VECINOS DEL POZO,Calle,de los,Vecinos del Pozo,N,12,28053,13,444088,4469792,"24, 102"
1630,CABO MACHICHACO,Calle,del,Cabo Machichaco,N,2,28053,13,444038,4469612,"24, 102"
1631,RONDA SUR-DEPOSITO DE AGUA,Ronda,,Sur,S/N,S/N,28053,13,443999,4469836,"24, 102, 103, N11"
1632,AV.ENTREVIAS-RONDA SUR,Avda,de,Entrevías,S/N,S/N,28053,13,444019,4470002,24
1633,AV.ENTREVIAS-SERENA,Avda,de,Entrevías,N,81,28053,13,443572,4470306,24
1634,AV.ENTREVIAS-MEMBEZAR,Avda,de,Entrevías,S/N,S/N,28053,13,443372,4470526,24
1635,MANUEL MAROTO-AV.SAN DIEGO,Calle,de,Manuel Maroto,N,27,28053,13,443308,4471243,24
1636,PCO.EMILIO FRANCO-PALOMERAS,Calle,del,Párroco Don Emilio Franco,N,59,28053,13,443461,4471421,24
1637,PCO.EMILIO FRANCO-MARTINEZ RIVA,Calle,del,Párroco Don Emilio Franco,N,21,28053,13,443557,4471640,24
1638,AV.CDAD.BARCELONA-JUAN URBIETA,Avda,de la,Ciudad de Barcelona,N,49,28007,3,442558,4472936,"24, 37, 54, 57, 141"
1639,AV.CDAD.BARCELONA-MENENDEZ PELAYO,Avda,de la,Ciudad de Barcelona,N,23,28014,3,442304,4473086,"24, 37, 54, 57, 141, N10, N25"
1640,JOSE DEL HIERRO-VIRGEN DEL SAGRARIO,Calle,de,José del Hierro,S/N,S/N,28027,15,444978,4476609,21
1641,JOSE DEL HIERRO-VIRGEN DEL LLUC,Calle,de,José del Hierro,S/N,S/N,28027,15,444752,4476468,21
1642,ARROYO OLIVAR-JESUS JIMENEZ,Calle,del,Arroyo del Olivar,N,138,28018,13,444565,4471301,10
1643,GRAMA-VALDECARROS,Calle,de,Grama,N,78,28050,16,446865,4481330,87
1644,CELIO VILLALBA-AV.BARRANQUILLA,Avda,de,Celio Villalba,N,4,28033,16,445936,4480853,87
1645,GRAN VIA HORTALEZA-GTA.LUIS ROSALES,G.v.,de,Hortaleza,N,26,28043,16,444565,4479971,87
1646,MONFORTE DE LEMOS-AV.BETANZOS,Avda,de,Monforte de Lemos,S/N,S/N,28029,8,439803,4481265,"49, 83, 128, 132, 137, N22"
1647,DIEGO DE LEON-CONDE PEÑALVER,Calle,de,Diego de León,N,67,28006,4,442831,4476423,61
1648,MEJORANA-CONDE RGUEZ.SAN PEDRO,Calle,de,Mejorana,N,16,28053,13,443031,4470878,24
1649,AV.DE LAS GLORIETAS,Avda,de las,Glorietas,N,27,28053,13,444163,4469583,"24, 102"
1650,AV.ENTREVIAS-VEDRA,Avda,de,Entrevías,S/N,S/N,28053,13,443829,4470105,24
1651,MANUEL MAROTO,Calle,de,Manuel Maroto,N,53,28053,13,443188,4471130,24
1652,GOYA-GRAL.DIAZ PORLIER,Calle,de,Goya,N,68,28001,4,442701,4475328,"21, 53"
1653,ALCOCER-AV.REAL DE PINTO,Calle,de,Alcocer,N,45,28021,17,440204,4467037,"22, 76, 86, 130, N14"
1654,"ARROYO FONTARRON, 169",Calle,del,Arroyo Fontarrón,N,169,28030,14,445313,4472384,20
1655,CORR.DIEGO VALDERRABANO-LITUANIA,Calle,del,Corregidor Diego de Valderrábano,S/N,S/N,28030,14,444075,4473580,20
1656,HOSPITAL NIÑO JESUS,Avda,de,Menéndez Pelayo,N,63,28009,3,442639,4474228,"20, 26, 63, 152, C2"
1657,VIA CARPETANA-GALLUR,Calle,,Vía Carpetana,N,57,28019,11,437717,4472410,"17, N16"
1658,Pº PONTONES-Pº IMPERIAL,Paseo,de,Pontones,N,29,28005,2,439393,4473133,"17, 41, N16"
1659,LA DEL MANOJO DE ROSAS-ANOETA,Calle,de,La del Manojo de Rosas,N,120,28041,17,440754,4467361,"18, 86, 116, N14"
1660,AV.PIO XII-PZA.PERU,Avda,de,Pío XII,N,2,28016,5,442765,4479331,"16, 29, 150, N1"
1661,AVDA.PIO XII-MARQUES DE TORROJA,Avda,de,Pío XII,N,92,28036,5,443031,4480436,150
1662,PRINCIPE DE VERGARA-REP.DOMINICANA,Calle,del,Príncipe de Vergara,N,285,28016,5,442724,4479157,"16, 29, N1"
1663,Pº HABANA-JEREZ,Paseo,de la,Habana,N,206,28036,5,442506,4479809,14
1664,Pº HABANA-JEREZ,Paseo,de la,Habana,N,165,28036,5,442486,4479767,14
1665,HERNANDEZ TEJADA-AGASTIA,Calle,de,Hernández de Tejada,N,2,28027,15,444835,4477755,"11, 114, N3"
1666,TORRELAGUNA Nº 85,Calle,de,Torrelaguna,N,83,28043,15,444333,4478040,53
1667,TORRELAGUNA-CONDESA VENADITO,Calle,de,Torrelaguna,N,54,28027,15,444581,4477513,"53, 122"
1668,AV.PALOMERAS-AV.PABLO NERUDA,Avda,de,Palomeras,N,160,28018,13,445166,4470909,"10, N10"
1669,VILLALOBOS-LEONESES,Calle,de,Villalobos,N,12,28018,13,445186,4470586,"10, 144"
1670,PRINCESA-ALBERTO AGUILERA,Calle,de la,Princesa,N,49,28008,9,439367,4475963,"1, 44, 133, C2, N21"
1671,ORENSE-GRAL.PERON,Calle,de,Orense,N,31,28020,6,441163,4478367,"5, 149"
1672,AV.SAN LUIS-GOLFO DE SALONICA,Avda,de,San Luis,N,126,28033,15,443668,4480890,"7, 107, 125"
1673,"SANTA VIRGILIA,11",Calle,de,Santa Virgilia,N,11,28033,16,445604,4481096,N2
1674,PZA.DE CATALUÑA Nº 4,Plaza,de,Cataluña,N,4,28002,5,442569,4477977,19
1675,AV.ARCENTALES-AV.CANILLEJAS,Avda,de,Arcentales,S/N,S/N,28037,20,448029,4476319,"153, N5"
1676,AV.ARCENTALES-SAN ROMUALDO,Avda,de,Arcentales,S/N,S/N,28037,20,447650,4476281,"153, N5"
1677,MIGUEL YUSTE-CRONOS,Calle,de,Miguel Yuste,N,51,28037,20,447334,4476349,N5
1678,JULIA GARCIA BOUTAN-AV.CANILLEJAS,Calle,de,Julia García Boután,N,6,28022,20,448316,4475834,N6
1679,SABRINA-PUERTO BALBARAN,Calle,de,Sabrina,N,4,28018,13,444584,4470017,10
1680,AV.ROSALES-CTRA.VILLAVERDE A VALLECAS,Avda,de,Los Rosales,N,42,28021,17,442177,4468179,N12
1681,VILLAFUERTE-CTRA. VILLAVERDE,Calle,de,Villafuerte,N,23,28041,17,441552,4467582,"23, N13"
1682,Pº STA.Mª CABEZA-CACERES,Paseo,de,Santa María de la Cabeza,N,69,28045,2,440650,4472515,"55, 60, N17"
1683,AV.SAN LUIS-COL.PINAR DEL REY,Avda,de,San Luis,N,23,28033,16,444627,4480518,"107, 125, 172, 172SF"
1684,Pº PRADO-PZA.DE CIBELES,Paseo,del,Prado,N,2,28014,1,441234,4474653,"N13, N14"
1685,Pº FERROVIARIOS-ENCARNACION PINO,Paseo,de los,Ferroviarios,N,10,28021,17,439323,4466730,N14
1686,ATOCHA-PZA.SANTA CRUZ,Calle,de,Atocha,N,1,28012,1,440256,4474243,50
1687,MAQUEDA Nº 120,Calle,de,Maqueda,S/N,S/N,28024,10,435426,4471474,N18
1688,SANGENJO-PATONES,Calle,de,Sangenjo,N,8,28034,8,440512,4481921,N22
1689,CNO. ZARZUELA-AV.VALDEMARIN,Cmno,de la,Zarzuela,N,35,28023,9,433202,4480149,162
1690,Cº ZARZUELA-AV.VALDEMARIN,Cmno,de la,Zarzuela,N,154,28023,9,433154,4480150,162
1691,VILLALOBOS-AV.MIGUEL HERNANDEZ,Calle,de,Villalobos,N,145,28018,13,444775,4470260,"10, 310"
1692,AV.RAFAEL FINAT Nº 31,Calle,de,Rafael Finat,N,23,28044,10,434985,4470619,17
1693,AV.RAFAEL FINAT Nº 36,Calle,de,Rafael Finat,N,36,28044,10,434937,4470592,17
1694,AV.GRAL.FANJUL-EST.RENFE FANJUL,Avda,del,General Fanjul,N,25,28044,10,434915,4470822,139
1695,AV.GRAL.FANJUL-EST.RENFE FANJUL,Avda,del,General Fanjul,N,25,28044,10,434911,4470844,139
1696,Pº RUPERTO CHAPI-Pº CAMOENS,Paseo,de,Ruperto Chapí,S/N,S/N,28008,9,438420,4476258,A
1697,CTRA. CASTILLA - Pº LA RINCONADA,Ronda,de la,Buganvilla del Rey,N,132,28023,9,435079,4478800,161
1698,AV.BURGOS Nº 24,Avda,de,Burgos,N,24,28036,5,442864,4481214,"129, 150"
1699,AV.POBLADOS-EDUARDO BARREIROS,Avda,de los,Poblados,N,183,28041,12,440973,4469373,"81, 121"
1700,PARANINFO-CIEMAT,Avda,,Complutense,N,11,28040,9,438291,4478697,"82, N20"
1701,CANTALEJO-CHAPINERIA,Calle,de,Cantalejo,N,13,28035,8,437501,4480903,82
1702,AV.RAFAELA YBARRA-AV.POBLADOS,Avda,de,Rafaela Ybarra,N,89,28026,12,439647,4469703,"6, 60, 78, 81, N15"
1703,JUAN ESPLANDIU-SAINZ BARANDA,Calle,de,Juan Esplandiu,N,11,28007,3,443720,4474614,215
1704,CALLE ONCE-AV.SEGUNDA,Calle,,Once,N,20,28022,20,449660,4477475,"77, N5"
1705,ALCALA-RAZA,Calle,de,Alcalá,N,607,28022,20,448223,4477760,"77, 140, N5"
1706,ALCALA-AV.25 DE SEPTIEMBRE,Calle,de,Alcalá,N,535,28027,20,447175,4477183,"77, 104"
1707,DR.GARCIA TAPIA-ALCADE G.JUARISTI,Avda,del,Doctor García Tapia,N,25,28030,14,444330,4474086,71
1708,AV.BUCARAMANGA-GTA.CHARALA,Avda,de,Bucaramanga,S/N,S/N,28033,16,445954,4480604,"72, 87, N2"
1709,MANIZALES-CELIO VILLALBA,Calle,de,Manizales,S/N,S/N,28033,16,446138,4480802,"72, 87, N2"
1710,ISAAC PERAL-JULIAN ROMEA,Calle,de,Isaac Peral,N,60,28040,7,439117,4477389,C1
1711,JUAN XXIII-PZA.ISLA ALBORAN,Paseo,de,Juan XXIII,N,12,28040,9,439151,4477736,C2
1712,ARTURO SORIA-CONSERVATORIO,Calle,de,Arturo Soria,N,115,28043,15,444721,4478320,"11, 70, 122, N3"
1713,AV.ABRANTES-ALFONSO MARTINEZ CONDE,Avda,de,Abrantes,N,77,28025,11,438309,4470475,"47, 108"
1714,NTRA.SRA.VALVERDE-MANUEL VILLARTA,Calle,de,Nuestra Señora de Valverde,N,93,28034,8,441858,4483314,"66, 137, N24, SE704"
1715,LLANO CASTELLANO-FCO.SANCHA,Avda,del,Llano Castellano,N,15,28034,8,442098,4482168,"66, 124, 137, N24, SE704"
1716,PEDRO RICO-JULIO PALACIOS,Calle,de,Pedro Rico,S/N,S/N,28029,8,441271,4482031,67
1717,FUENTESPINA Nº 13,Calle,de,Fuentespina,N,13,28031,18,448753,4470309,"63, 145, N9"
1718,AV.STA.EUGENIA-CASTRILLO AZA,Avda,de,Santa Eugenia,N,1,28031,18,448623,4470955,"63, 145, N9"
1719,AV.STA.EUGENIA-U.V.A.VALLECAS,Avda,de,Santa Eugenia,N,47,28031,18,448294,4470586,"58, 63"
1720,PASEO PLATA Y CASTAÑAR-ISLAS,Paseo,de,Plata y Castañar,N,7,28021,17,439154,4467097,76
1721,Cº VIEJO LEGANES-WENCESLAO,Calle,del,Camino Viejo de Leganés,N,179,28025,11,437996,4470444,118
1722,Cº VIEJO LEGANES-ALEJANDRO SANCHEZ,Calle,del,Camino Viejo de Leganés,N,49,28019,11,438580,4471594,118
1723,Cº VIEJO LEGANES-FALCINELO,Calle,del,Camino Viejo de Leganés,N,134,28025,11,438090,4470621,"118, N16"
1724,MARIA ODIAGA-REAL BETIS,Calle,de,María Odiaga,N,40,28025,11,437017,4470114,108
1725,SENDA DEL REY-OBISPO TREJO,Paseo,,Senda del Rey,N,2,28040,9,437829,4476554,"46, N20"
1726,JULIAN CAMARILLO-ALBARRACIN,Calle,de,Julián Camarillo,N,6,28037,20,446535,4476320,105
1727,JULIAN CAMARILLO-ALBARRACIN,Calle,de,Julián Camarillo,N,17,28037,20,446592,4476348,105
1728,JULIAN CAMARILLO-HNOS.Gª NOBLEJAS,Calle,de,Julián Camarillo,N,1,28037,20,446331,4476241,105
1729,EZEQUIEL SOLANA-GONZALO DE BERCEO,Calle,de,Ezequiel Solana,N,98,28017,15,445606,4475614,109
1730,SANTA FELICIDAD,Calle,de,Nuestra Señora del Villar,N,81,28017,15,444886,4475216,"110, 113, 210"
1731,CEMENTERIO DE LA ALMUDENA PARADA 2,Lugar,,Cementerio de la Almudena,S/N,S/N,28017,15,445384,4474498,110
1732,CEMENTERIO DE LA ALMUDENA PARADA 7,Lugar,,Cementerio de la Almudena,S/N,S/N,28017,15,445698,4474476,110
1733,STA.IRENE-AV.TRECE ROSAS,Calle,de,Santa Irene,S/N,S/N,28017,15,444961,4474626,"110, 113, 210"
1734,RICARDO ORTIZ Nº 20,Calle,de,Ricardo Ortiz,N,29,28017,15,444296,4475588,"110, 210"
1735,RONDA SUR-MONTANCHEZ,Ronda,,Sur,N,209,28053,13,443126,4469710,"102, 111"
1736,CONDE RGUEZ.SAN PEDRO-MEJORANA,Calle,del,Conde Rodríguez San Pedro,N,37,28053,13,443063,4470882,24
1737,GTA. PTE.DE SEGOVIA,Gta,del,Puente de Segovia,N,1,28011,10,438637,4474150,
1738,"GALLUR, FRENTE Nº 211",Calle,de,Gallur,N,213,28047,10,437345,4472427,
1739,STA.MARTA-DR.LOZANO,Calle,de,Santa Marta,N,22,28038,13,443965,4472932,"8, 113"
1740,ARROYO FONTARRON-CORR.J.FCO.LUJAN,Calle,del,Arroyo Fontarrón,N,8,28030,14,444919,4472861,8
1741,ENCOMIENDA PALACIOS-VALDEBERNARDO,Calle,de la,Encomienda de Palacios,N,360,28030,14,446257,4472230,"8, 20"
1742,RIVAS-VILLABLANCA,Calle,de,Rivas,N,10,28032,19,449671,4472881,T23
1743,GRAN VIA DEL ESTE-SAN CIPRIANO,Avda,de la,Gran Vía del Este,N,5,28032,19,449518,4472789,"100, N7"
1744,MINERVA-SAN CIPRIANO,Calle,de,Minerva,N,17,28032,19,449288,4472863,"71, 100, N7"
1745,GRAN VIA DEL ESTE-SAN CIPRIANO,Avda,de la,Gran Vía del Este,N,12,28032,19,449501,4472814,"100, N7"
1746,SAN CIPRIANO-GRAN VIA DEL ESTE,Calle,de,San Cipriano,N,81,28032,19,449507,4472737,"SE718, T23"
1747,Cº CAMPAMENTO-METRO CASA DE CAMPO,Paseo,de la,Venta,N,2,28011,10,435568,4472975,"55, 65"
1748,RAMIREZ DE PRADO-GENERAL LACY,Calle,de,Ramírez de Prado,N,3,28045,2,441426,4472583,8
1749,OMBU-ACANTO,Calle,del,Ombu,N,4,28045,2,442785,4472151,113
1750,ARTURO SORIA-MARQUESA DE TORRECILLA,Calle,de,Arturo Soria,N,8,28027,15,445966,4476851,"48, 70"
1751,ALCALA-VAZQUEZ DE MELLA,Calle,de,Alcalá,N,400,28017,15,445819,4476652,"38, 109, 113, N5"
1752,ALCALA-RIOBAMBA,Calle,de,Alcalá,N,477,28027,20,446430,4476923,"77, 104, N5"
1753,VALLE DE ORO-GLORIETA VALLE DE ORO,Calle,del,Valle de Oro,N,1,28019,11,438116,4471326,"81, 108, N17"
1754,ARBOLEDA-AVENIDA DEMOCRACIA,Calle,de la,Arboleda,N,4,28031,13,446986,4470794,E
1755,ARBOLEDA-AVENIDA DEMOCRACIA,Calle,de la,Arboleda,N,4,28031,13,447003,4470806,E
1756,CTRA.VICALVARO-VALLECAS-JESUS DEL PINO,Ctra,de,Vicálvaro a Vallecas,N,3,28031,13,446960,4470699,"54, 58, 103, 142, 143"
1757,ALCALA-GENERAL ARANAZ,Calle,de,Alcalá,N,445,28027,20,446232,4476858,"77, 104"
1758,ALCALA-ALEGRIA DE ORIA,Calle,de,Alcalá,N,489,28027,20,446607,4476987,"77, 104, N5"
1759,ALCALA-STA.LEONOR,Calle,de,Alcalá,N,466,28037,20,446400,4476892,"77, 104, N5"
1760,ARTURO SORIA-JOSE DEL HIERRO,Calle,de,Arturo Soria,N,32,28027,15,445810,4477134,70
1761,CENTRO DE CARGA AEREA 3,Avda,,Central,N,16,28042,21,451317,4478300,114
1762,MANOJO DE ROSAS-BOHEMIOS,Calle,de,La del Manojo de Rosas,N,52,28041,17,440910,4467818,116
1763,VALDETORRES DE JARAMA-LIBERACION,Calle,de,Valdetorres de Jarama,N,14,28043,16,445546,4480364,"120, 125, 172, 172SF"
1764,AV.POBLADOS-EUGENIA DE MONTIJO,Avda,de los,Poblados,S/N,S/N,28047,11,436383,4470017,"121, 131, 139"
1765,GUADALAJARA-CONDE POSADAS,Calle,de,Guadalajara,N,11,28042,16,447951,4478511,153
1766,DEYANIRA 17,Calle,de,Deyanira,S/N,S/N,28022,20,450173,4477313,"77, N5"
1767,Cº CAMPAMENTO-VILLAGARCIA,Paseo,de la,Venta,N,20,28011,10,436036,4473321,"55, 65"
