FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
06/05/2021;ES08;2=;1146;759;785;784;1131;729;790;1237;1226;712;1038;694
06/05/2021;ES09;1-;653;458;367;372;390;521;879;1078;1162;1218;824;819
06/05/2021;ES09;1=;800;802;768;1156;1157;779;1193;1203;1156;1056;911;872
06/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES10;2-;220;139;85;71;65;159;414;702;685;681;534;622
06/05/2021;ES10;2=;610;655;660;632;674;672;727;656;612;529;476;395
06/05/2021;ES11;1-;797;696;334;155;112;99;660;4095;6604;6433;6175;4893
06/05/2021;ES11;1=;3928;3693;4185;5858;4776;3852;4095;4088;3845;3215;2340;1730
06/05/2021;ES11;2-;1146;827;365;214;166;176;265;1373;3537;4710;4268;2439
06/05/2021;ES11;2=;3452;3723;4927;5718;5413;4937;5134;5339;4913;3536;3174;2505
06/05/2021;ES12;1-;691;460;346;326;435;906;1801;1417;1681;1939;1608;1567
06/05/2021;ES12;1=;1421;854;947;1221;1359;795;1485;1691;1680;1760;1347;1335
06/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES13;1-;435;297;210;185;214;409;1140;1461;1576;1507;1505;1535
06/05/2021;ES13;1=;1496;1620;1489;1481;1529;1511;1552;1486;1105;942;765;884
06/05/2021;ES13;2-;670;457;312;252;278;383;1119;1729;1770;1766;1801;1867
06/05/2021;ES13;2=;2011;2081;1834;1747;1785;1841;1877;1768;1334;1097;1004;1173
06/05/2021;ES14;1-;75;40;8;9;15;59;232;555;527;445;445;501
06/05/2021;ES14;1=;485;409;329;462;443;380;351;321;220;187;145;159
06/05/2021;ES14;2-;49;13;14;19;9;45;139;229;252;313;314;382
06/05/2021;ES14;2=;391;405;272;327;363;342;364;315;227;132;127;115
06/05/2021;ES15;1-;114;69;48;45;52;239;766;1112;920;839;752;759
06/05/2021;ES15;1=;775;1029;881;813;793;860;815;694;460;339;256;273
06/05/2021;ES15;2-;64;24;17;24;26;118;494;951;1059;956;713;738
06/05/2021;ES15;2=;775;864;759;678;793;715;714;581;684;290;228;166
06/05/2021;ES16;1-;465;298;204;176;188;288;980;1500;1401;1338;1498;1577
06/05/2021;ES16;1=;1607;1640;1589;1539;1640;1663;1564;1488;1185;1052;874;1028
06/05/2021;ES16;2-;292;199;136;137;164;389;1249;1602;1582;1610;1470;1444
06/05/2021;ES16;2=;1460;1335;1295;1337;1425;1446;1417;1274;1448;723;529;578
06/05/2021;ES17;1-;390;240;172;179;307;1044;2869;3255;3088;2908;2776;2742
06/05/2021;ES17;1=;2843;2720;2523;2598;2785;2736;2759;2331;1937;1458;989;914
06/05/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES18;1-;106;60;18;19;28;199;1525;1115;1042;829;859;789
06/05/2021;ES18;1=;710;721;663;771;689;714;671;565;412;323;241;223
06/05/2021;ES18;2-;166;97;59;43;50;65;247;569;659;731;772;865
06/05/2021;ES18;2=;955;1230;978;806;919;1073;1197;1060;741;482;420;364
06/05/2021;ES19;1-;257;162;136;112;140;196;532;892;1055;908;937;961
06/05/2021;ES19;1=;960;979;852;868;874;1009;1057;867;964;530;376;496
06/05/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES20;1-;3412;2853;1455;821;642;682;1064;3817;8463;9999;9303;8216
06/05/2021;ES20;1=;8833;9642;9999;9999;9999;9999;9999;9999;9999;9999;7793;6797
06/05/2021;ES20;2-;2729;2084;1028;575;474;598;2132;9668;9999;8523;9707;9999
06/05/2021;ES20;2=;9469;9425;9999;9999;9999;9807;9999;9999;9448;8356;6710;5419
06/05/2021;ES21;1-;146;87;54;48;58;128;1251;1420;1084;854;916;1035
06/05/2021;ES21;1=;1142;1201;981;1109;1140;1169;1132;1047;695;449;441;414
06/05/2021;ES21;2-;146;92;52;50;74;270;887;1779;1913;1560;1442;1474
06/05/2021;ES21;2=;1474;1408;1327;1567;1619;1783;1580;1145;1228;468;323;336
06/05/2021;ES22;1-;151;148;102;98;159;558;1551;1798;1782;1486;1229;1120
06/05/2021;ES22;1=;1121;1111;1160;985;1018;1016;1121;1061;980;715;590;494
06/05/2021;ES22;2-;357;230;169;115;161;362;907;1307;889;978;993;1106
06/05/2021;ES22;2=;1176;1251;1339;1383;1218;1326;1404;1435;1265;1001;813;781
06/05/2021;ES23;1-;301;380;285;259;483;1678;3856;3102;3634;3789;3311;2703
06/05/2021;ES23;1=;2669;2390;2521;2185;2275;2398;2385;2402;2076;1435;1245;1031
06/05/2021;ES23;2-;1203;794;566;464;545;858;1419;1855;1589;1886;1967;2391
06/05/2021;ES23;2=;2523;2895;3081;2918;2613;2879;3057;2971;2912;2412;1869;2299
06/05/2021;ES24;1-;190;43;28;65;82;186;506;792;829;816;913;996
06/05/2021;ES24;1=;1066;1271;1154;980;1123;1072;1065;1018;834;605;465;246
06/05/2021;ES24;2-;178;129;87;64;86;343;1370;1527;1246;935;892;894
06/05/2021;ES24;2=;814;841;762;840;832;798;821;743;655;485;396;361
06/05/2021;ES25;1-;155;125;95;10;23;132;189;250;288;288;190;289
06/05/2021;ES25;1=;195;203;197;177;185;187;178;168;218;179;187;151
06/05/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES26;1-;240;174;141;111;111;149;244;298;242;327;331;336
06/05/2021;ES26;1=;392;398;378;323;323;385;330;395;351;294;235;288
06/05/2021;ES26;2-;168;112;94;88;96;146;212;266;248;353;416;380
06/05/2021;ES26;2=;419;434;402;363;365;409;371;398;387;333;294;321
06/05/2021;ES27;1-;418;336;145;152;158;500;1251;1682;1744;2009;1936;1787
06/05/2021;ES27;1=;1866;1807;1807;1494;1636;1646;1768;1766;1846;1550;1200;1264
06/05/2021;ES27;2-;681;507;392;428;485;806;1833;2069;1986;1954;1966;1993
06/05/2021;ES27;2=;2114;2210;1993;1922;1917;1943;1311;1810;1676;682;1316;1275
06/05/2021;ES28;1-;116;65;30;48;61;212;524;839;882;729;640;717
06/05/2021;ES28;1=;1010;1290;968;719;860;834;878;767;500;404;307;282
06/05/2021;ES28;2-;119;65;50;66;130;363;1036;1573;1365;899;1127;842
06/05/2021;ES28;2=;849;1004;823;875;875;874;869;1091;877;420;390;289
06/05/2021;ES29;1-;322;335;247;238;492;1247;2430;2793;2491;2199;1985;1873
06/05/2021;ES29;1=;1923;1996;2099;1921;1990;2060;2117;2057;1851;1447;1224;1097
06/05/2021;ES29;2-;436;259;186;123;352;935;2258;2641;2080;2093;2221;2074
06/05/2021;ES29;2=;2000;1989;2142;2139;2033;2206;2162;2120;2112;1596;1424;980
06/05/2021;ES30;1-;99;76;48;49;53;128;348;570;449;486;420;419
06/05/2021;ES30;1=;472;465;462;417;652;467;478;403;419;336;252;194
06/05/2021;ES30;2-;111;70;57;61;118;345;1166;1495;1185;1075;896;845
06/05/2021;ES30;2=;857;810;788;787;786;815;782;818;787;634;443;361
06/05/2021;ES31;1-;118;71;44;45;36;34;52;147;313;314;240;297
06/05/2021;ES31;1=;306;356;545;359;314;341;393;392;366;402;280;113
06/05/2021;ES31;2-;78;54;40;36;31;37;77;203;562;613;340;327
06/05/2021;ES31;2=;328;289;306;345;293;315;327;324;248;295;172;86
06/05/2021;ES32;1-;176;120;86;50;106;320;973;1172;726;756;610;628
06/05/2021;ES32;1=;641;641;598;592;674;651;627;602;566;386;401;292
06/05/2021;ES32;2-;166;52;41;40;38;131;284;443;493;364;613;642
06/05/2021;ES32;2=;699;488;461;375;655;452;435;611;394;304;333;265
06/05/2021;ES33;1-;206;110;44;38;54;115;486;1647;2266;2171;1779;1374
06/05/2021;ES33;1=;1370;1503;1865;1587;1275;1468;1496;1624;1526;1065;729;485
06/05/2021;ES33;2-;206;100;44;41;32;49;144;577;1092;990;763;711
06/05/2021;ES33;2=;777;794;1428;1412;989;1257;1384;1272;853;638;428;346
06/05/2021;ES34;1-;250;236;490;159;309;98;341;550;598;516;535;562
06/05/2021;ES34;1=;475;405;384;418;429;411;403;390;380;397;367;380
06/05/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES36;1-;428;218;140;115;89;349;2032;2086;1973;1424;1638;1816
06/05/2021;ES36;1=;2000;2166;1683;1712;1742;1745;1886;1847;1229;1125;1066;1013
06/05/2021;ES36;2-;283;152;91;71;100;438;1585;2207;2360;1829;2031;1989
06/05/2021;ES36;2=;2143;2273;2076;2079;2298;2294;2108;1767;2012;897;607;653
06/05/2021;ES37;1-;295;167;122;107;135;294;1078;2048;1856;1502;1553;1780
06/05/2021;ES37;1=;2002;2208;1941;1844;2034;2098;2086;1795;1109;876;644;705
06/05/2021;ES37;2-;165;93;65;45;174;682;1863;2684;2603;2109;1869;1917
06/05/2021;ES37;2=;2077;2246;1946;2194;2091;2101;2006;1546;1610;688;433;467
06/05/2021;ES38;1-;115;55;26;19;15;32;122;343;893;665;427;550
06/05/2021;ES38;1=;606;608;701;736;598;761;771;675;553;366;263;216
06/05/2021;ES38;2-;61;31;11;10;18;42;200;538;926;645;412;492
06/05/2021;ES38;2=;505;520;563;460;589;546;568;496;409;267;208;95
06/05/2021;ES39;1-;368;324;162;65;50;38;131;893;3366;2736;2625;1641
06/05/2021;ES39;1=;1496;1406;1608;2198;1888;1668;1750;1686;1598;1455;1069;719
06/05/2021;ES39;2-;385;369;162;76;46;38;92;510;1736;2224;1779;1371
06/05/2021;ES39;2=;1457;1521;1781;2125;2178;2150;2520;2534;1959;1610;1076;936
06/05/2021;ES40;1-;266;149;114;118;214;578;2520;3201;2746;2421;2435;2518
06/05/2021;ES40;1=;2654;2857;2595;2575;2654;2672;2502;2504;2152;1268;858;712
06/05/2021;ES40;2-;275;146;106;108;191;546;1269;1702;1618;1498;1419;1491
06/05/2021;ES40;2=;1571;1984;1625;1597;1601;1779;1926;1587;1822;853;637;703
06/05/2021;ES41;1-;185;120;109;96;153;392;971;1191;1140;984;1037;1184
06/05/2021;ES41;1=;1158;1094;885;941;1029;1021;1066;978;761;657;431;378
06/05/2021;ES41;2-;142;42;40;49;105;238;602;1062;1281;998;968;992
06/05/2021;ES41;2=;944;1105;1093;972;1036;1146;1063;864;653;524;380;366
06/05/2021;ES42;1-;156;91;78;62;61;188;493;998;866;772;764;825
06/05/2021;ES42;1=;885;850;743;816;826;981;899;828;787;378;284;347
06/05/2021;ES42;2-;156;93;65;54;65;246;785;1632;1663;892;1249;1268
06/05/2021;ES42;2=;864;938;1219;1159;871;909;852;760;905;585;274;388
06/05/2021;ES43;1-;103;126;30;76;60;127;333;895;1088;892;602;659
06/05/2021;ES43;1=;690;695;676;580;634;700;610;611;551;482;325;165
06/05/2021;ES43;2-;310;189;116;78;62;71;120;373;530;521;452;543
06/05/2021;ES43;2=;542;648;744;713;633;588;693;650;601;498;386;314
06/05/2021;ES44;1-;596;424;294;219;275;430;924;1676;2006;1908;2015;2109
06/05/2021;ES44;1=;2155;2313;1980;2078;2168;2271;2259;2002;2098;1509;857;1056
06/05/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES45;1-;622;440;305;279;343;838;2670;2181;2024;1846;1897;2014
06/05/2021;ES45;1=;2157;2245;1951;2148;2143;2019;2035;2006;1504;1242;1063;1068
06/05/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/05/2021;ES46;1-;120;71;53;62;191;469;820;824;764;759;793;834
06/05/2021;ES46;1=;857;1027;832;763;925;1022;917;857;641;494;257;275
06/05/2021;ES46;2-;38;84;43;72;112;325;665;1036;976;773;817;845
06/05/2021;ES46;2=;834;887;889;959;909;964;882;743;601;513;286;293
06/05/2021;ES47;1-;236;145;108;84;129;453;889;1169;1080;1020;1092;1078
06/05/2021;ES47;1=;1113;1096;1020;1092;1081;1054;1107;1034;904;800;590;475
06/05/2021;ES47;2-;220;148;122;112;163;376;766;885;976;951;991;995
06/05/2021;ES47;2=;996;1024;1023;1012;1029;1034;927;954;857;659;508;430
06/05/2021;ES48;1-;84;45;42;46;128;864;1969;2401;1692;1054;948;888
06/05/2021;ES48;1=;936;1098;887;952;891;910;770;738;542;425;200;210
06/05/2021;ES48;2-;91;57;56;52;81;288;514;764;794;700;855;859
06/05/2021;ES48;2=;978;1278;1863;948;1004;24;984;743;563;449;223;217
06/05/2021;ES49;1-;115;61;36;20;52;248;1046;810;897;925;726;722
06/05/2021;ES49;1=;798;807;677;747;784;716;664;638;515;446;256;314
06/05/2021;ES49;2-;114;75;48;42;37;40;68;219;387;503;493;458
06/05/2021;ES49;2=;483;500;598;742;473;542;688;726;476;503;218;149
06/05/2021;ES50;1-;130;20;40;15;39;85;215;370;457;299;312;362
06/05/2021;ES50;1=;337;385;389;373;493;331;381;298;357;280;202;242
06/05/2021;ES50;2-;58;38;30;22;42;93;301;542;592;628;566;484
06/05/2021;ES50;2=;496;473;530;537;445;454;519;523;389;301;191;193
06/05/2021;ES51;1-;51;49;41;38;41;113;265;490;649;635;554;532
06/05/2021;ES51;1=;580;509;585;490;711;539;579;594;468;336;243;199
06/05/2021;ES51;2-;67;26;31;21;62;186;660;1042;771;470;694;729
06/05/2021;ES51;2=;844;753;437;679;814;799;750;721;369;265;246;159
06/05/2021;ES52;1-;54;38;21;24;31;87;461;940;765;907;692;562
06/05/2021;ES52;1=;628;647;758;697;641;766;727;750;606;458;169;243
06/05/2021;ES52;2-;34;31;19;21;22;102;494;848;610;255;279;314
06/05/2021;ES52;2=;331;417;483;400;342;496;492;438;406;369;176;134
06/05/2021;ES53;1-;116;91;61;46;34;39;62;143;229;240;225;263
06/05/2021;ES53;1=;275;290;275;274;278;282;279;306;255;257;175;187
06/05/2021;ES53;2-;188;133;95;78;72;89;238;466;487;478;374;420
06/05/2021;ES53;2=;466;488;499;446;498;432;497;478;471;404;285;291
06/05/2021;ES54;1-;81;47;34;23;22;37;106;240;315;320;213;252
06/05/2021;ES54;1=;313;249;276;282;257;272;272;300;271;225;204;143
06/05/2021;ES54;2-;135;78;50;31;27;26;65;181;383;352;301;365
06/05/2021;ES54;2=;370;379;368;376;349;372;395;439;385;320;249;180
06/05/2021;ES55;1-;48;28;18;9;11;27;99;164;295;292;238;327
06/05/2021;ES55;1=;287;294;289;263;301;339;339;326;274;194;169;90
06/05/2021;ES55;2-;42;23;19;17;20;23;96;194;210;285;180;258
06/05/2021;ES55;2=;253;266;282;263;211;234;295;301;254;183;125;72
06/05/2021;ES56;1-;37;20;14;18;50;128;386;531;437;326;378;421
06/05/2021;ES56;1=;374;611;595;704;524;594;518;495;353;193;103;98
06/05/2021;ES56;2-;6;18;51;16;67;273;762;1172;792;159;428;112
06/05/2021;ES56;2=;463;590;453;326;402;432;427;289;295;226;162;43
06/05/2021;ES57;1-;69;12;33;34;50;184;706;825;823;479;542;573
06/05/2021;ES57;1=;606;782;699;785;879;777;702;601;421;330;288;243
06/05/2021;ES57;2-;44;24;13;23;45;140;455;924;770;552;526;555
06/05/2021;ES57;2=;648;756;767;793;694;729;715;559;591;352;200;140
06/05/2021;ES58;1-;45;27;11;18;42;128;276;525;382;323;361;441
06/05/2021;ES58;1=;352;409;399;443;443;505;470;348;368;164;158;119
06/05/2021;ES58;2-;27;8;7;8;19;65;277;458;347;222;239;257
06/05/2021;ES58;2=;269;334;268;261;420;320;328;327;218;190;113;81
06/05/2021;ES59;1-;37;25;21;11;22;97;188;220;263;259;274;280
06/05/2021;ES59;1=;282;303;253;265;335;123;171;236;201;164;105;78
06/05/2021;ES59;2-;23;19;13;17;40;130;200;215;237;185;196;213
06/05/2021;ES59;2=;176;183;164;209;197;232;240;186;115;108;88;58
06/05/2021;ES60;1-;57;39;34;36;50;241;650;1009;768;547;542;532
06/05/2021;ES60;1=;529;499;464;520;636;575;532;656;462;278;187;160
06/05/2021;ES60;2-;83;42;37;29;47;88;307;756;674;504;550;634
06/05/2021;ES60;2=;683;787;680;646;721;716;622;611;714;324;284;238
07/05/2021;ES01;1-;922;670;452;320;326;553;1721;2445;2010;1608;1681;1824
07/05/2021;ES01;1=;2214;2655;2263;1562;1603;1639;1663;1723;1778;1119;1434;1428
07/05/2021;ES01;2-;600;429;313;232;248;282;718;1319;1467;1358;1555;1535
07/05/2021;ES01;2=;1588;1645;1572;1336;1578;1779;1663;1561;999;880;1059;909
07/05/2021;ES02;1-;242;364;288;234;235;314;129;391;636;670;652;709
07/05/2021;ES02;1=;743;738;697;613;644;717;703;684;728;613;635;642
07/05/2021;ES02;2-;545;370;288;242;267;494;917;1067;1120;1112;1127;1165
07/05/2021;ES02;2=;1170;1126;952;998;1087;1076;1095;1127;1159;990;836;830
07/05/2021;ES03;1-;167;95;77;154;180;544;354;1769;2659;2151;1796;1694
07/05/2021;ES03;1=;1717;1620;1869;1855;1557;1840;1769;1841;1491;1247;897;845
07/05/2021;ES03;2-;169;210;66;55;104;187;458;348;824;1061;1249;1313
07/05/2021;ES03;2=;1359;1464;1680;1793;1228;1259;1335;1310;1227;981;859;809
07/05/2021;ES04;1-;114;65;57;65;54;159;247;874;1143;1050;829;858
07/05/2021;ES04;1=;909;924;1015;1059;975;990;1000;1020;999;838;636;638
07/05/2021;ES04;2-;213;143;48;89;82;136;104;284;615;604;571;711
07/05/2021;ES04;2=;812;817;930;992;842;824;816;638;676;549;412;451
07/05/2021;ES05;1-;1399;1013;797;602;607;993;1152;1156;1922;2011;2096;2461
07/05/2021;ES05;1=;2725;3258;3664;3703;3246;3106;3053;3026;2874;2408;2306;2593
07/05/2021;ES05;2-;183;93;136;134;304;894;1002;2120;2337;2189;2034;2040
07/05/2021;ES05;2=;1896;1830;2082;1997;1891;2051;2052;2112;1738;1370;1143;893
07/05/2021;ES06;1-;139;90;54;48;64;180;0;0;660;637;735;795
07/05/2021;ES06;1=;772;808;737;664;693;698;691;699;645;416;320;299
07/05/2021;ES06;2-;179;119;72;62;64;135;440;839;789;679;747;745
07/05/2021;ES06;2=;872;1117;1068;830;779;788;669;665;457;414;356;302
07/05/2021;ES07;1-;1112;800;508;373;271;312;651;1761;2233;1982;1723;2112
07/05/2021;ES07;1=;2105;2632;3647;3726;2582;2916;3289;3006;2489;1968;1589;1504
07/05/2021;ES07;2-;705;430;273;204;224;567;2949;4326;3823;3451;2517;2267
07/05/2021;ES07;2=;2150;2506;3268;2860;2388;2417;2413;2350;3221;2980;2093;1211
07/05/2021;ES08;1-;971;751;567;431;406;525;802;498;758;945;902;941
07/05/2021;ES08;1=;928;921;899;810;934;887;949;934;902;838;827;1298
07/05/2021;ES08;2-;809;766;125;109;94;758;1172;488;1163;688;709;1146
07/05/2021;ES08;2=;799;790;881;1274;814;735;756;765;1263;1162;1140;849
07/05/2021;ES09;1-;783;667;557;535;480;518;685;856;1014;1092;1159;1044
07/05/2021;ES09;1=;816;888;887;812;803;800;848;833;806;715;697;728
07/05/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES10;2-;293;218;157;111;73;159;260;402;723;639;569;657
07/05/2021;ES10;2=;600;696;743;660;656;681;720;709;713;591;587;430
07/05/2021;ES11;1-;923;874;508;294;183;119;315;3922;6625;6094;5524;4160
07/05/2021;ES11;1=;3243;3812;4374;5581;5337;4039;4203;4249;3760;3457;2638;1956
07/05/2021;ES11;2-;1269;893;548;113;252;231;257;1288;3479;4490;3919;3126
07/05/2021;ES11;2=;3424;3750;4665;4908;4384;4080;4329;4381;3477;4272;3314;3151
07/05/2021;ES12;1-;1063;821;626;506;528;855;1738;1436;1839;1859;1658;1528
07/05/2021;ES12;1=;1779;1354;1186;1567;1638;1460;1604;1601;1827;1853;1595;1503
07/05/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES13;1-;706;553;443;348;330;362;1109;1526;1565;1486;1488;1550
07/05/2021;ES13;1=;1514;1658;1594;1437;1515;1614;1538;1510;1160;1102;1228;979
07/05/2021;ES13;2-;1002;816;656;496;446;369;1105;1633;1616;1662;1834;1711
07/05/2021;ES13;2=;1878;1936;1969;1642;1757;1785;1595;1760;1493;1351;1110;1306
07/05/2021;ES14;1-;112;82;62;44;39;48;226;463;479;395;451;462
07/05/2021;ES14;1=;440;441;396;458;430;404;361;392;261;234;126;155
07/05/2021;ES14;2-;83;54;39;30;26;39;116;254;286;304;363;384
07/05/2021;ES14;2=;417;475;431;307;339;351;321;332;226;173;181;118
07/05/2021;ES15;1-;183;130;94;27;48;220;712;1043;892;767;726;735
07/05/2021;ES15;1=;802;1058;1043;820;801;777;589;631;434;434;439;307
07/05/2021;ES15;2-;106;71;49;37;47;114;512;891;903;702;699;754
07/05/2021;ES15;2=;783;929;720;608;676;672;608;589;710;296;225;209
07/05/2021;ES16;1-;777;573;436;362;320;271;973;1429;1431;1331;1588;1627
07/05/2021;ES16;1=;1783;1601;1603;1594;1652;1656;1553;1586;1238;1266;1388;1123
07/05/2021;ES16;2-;477;388;304;252;234;381;1204;1525;1634;1492;1472;1458
07/05/2021;ES16;2=;1396;1469;1356;1280;1472;1472;1538;1445;1035;827;828;684
07/05/2021;ES17;1-;674;460;366;313;348;983;2701;3084;2796;2684;2786;2785
07/05/2021;ES17;1=;2739;2861;2565;2502;2771;2880;2845;2847;2090;1737;1796;1165
07/05/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES18;1-;171;19;11;14;28;185;870;1126;991;828;837;771
07/05/2021;ES18;1=;782;785;667;676;807;736;784;688;476;477;402;254
07/05/2021;ES18;2-;297;211;141;106;93;97;232;551;663;697;783;853
07/05/2021;ES18;2=;1017;1264;1360;909;1018;997;945;1066;713;553;620;434
07/05/2021;ES19;1-;373;296;240;202;204;234;556;864;1043;864;955;957
07/05/2021;ES19;1=;997;1159;1112;915;1009;1012;990;900;671;607;579;572
07/05/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES20;1-;3510;3561;2133;1349;985;902;1068;3558;8154;9803;9090;7922
07/05/2021;ES20;1=;9031;9938;9999;9999;9999;9999;9999;9999;9999;9785;7940;7953
07/05/2021;ES20;2-;2635;2719;1584;964;713;614;2167;9439;9999;9999;9999;9684
07/05/2021;ES20;2=;9708;9547;9999;9999;9999;8895;9516;8902;9013;8647;7300;6394
07/05/2021;ES21;1-;282;182;119;98;104;128;512;1271;976;819;972;1024
07/05/2021;ES21;1=;1191;1300;1177;1098;1059;1156;976;1000;763;613;437;470
07/05/2021;ES21;2-;238;180;124;36;106;240;905;1859;1839;1482;1513;1439
07/05/2021;ES21;2=;1592;1953;1744;1528;1644;1565;1467;1374;856;535;543;407
07/05/2021;ES22;1-;180;101;99;77;190;400;313;988;1637;1420;1199;1175
07/05/2021;ES22;1=;1134;1162;1226;1180;1088;1090;1119;1186;1076;888;776;883
07/05/2021;ES22;2-;304;426;339;86;240;328;620;514;923;1134;1106;1107
07/05/2021;ES22;2=;1203;1333;1546;1540;1373;1396;1323;1373;1308;1092;950;1094
07/05/2021;ES23;1-;848;671;161;454;527;1247;1096;3009;3764;3595;2994;2851
07/05/2021;ES23;1=;2616;2463;2552;2619;2138;2392;2547;2707;2303;1742;1376;1525
07/05/2021;ES23;2-;1679;1335;1078;842;791;928;1134;911;1536;1772;1953;2379
07/05/2021;ES23;2=;2577;3054;3092;2908;2807;2733;2850;2807;2591;2334;2161;2660
07/05/2021;ES24;1-;94;54;32;35;123;161;288;184;630;682;811;978
07/05/2021;ES24;1=;992;1082;669;465;893;859;874;874;851;700;423;421
07/05/2021;ES24;2-;327;270;48;23;149;273;91;237;478;494;827;895
07/05/2021;ES24;2=;818;792;663;686;734;769;826;785;721;574;458;442
07/05/2021;ES25;1-;201;172;140;27;27;121;156;99;137;205;183;199
07/05/2021;ES25;1=;188;185;228;213;187;197;197;165;210;209;196;139
07/05/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/05/2021;ES26;1-;324;265;234;193;154;167;208;235;269;309;368;331
07/05/2021;ES26;1=;336;372;332;370;353;332;373;336;317;309;340;337
07/05/2021;ES26;2-;147;171;152;136;110;147;181;188;267;315;398;427
07/05/2021;ES26;2=;403;448;350;430;414;392;280;396;384;386;375;246
07/05/2021;ES27;1-;491;532;152;333;304;471;449;1027;1588;1852;1811;1840
07/05/2021;ES27;1=;1913;1887;31;1623;1637;1678;1188;1941;1951;1586;938;1020
07/05/2021;ES27;2-;1086;802;669;372;679;1337;563;1217;808;910;1050;1961
07/05/2021;ES27;2=;1211;1402;1303;1058;914;1713;1634;1700;1637;1505;949;1468
07/05/2021;ES28;1-;179;117;23;71;92;221;540;843;760;668;691;804
07/05/2021;ES28;1=;1001;1387;1074;894;918;857;822;719;547;495;437;344
07/05/2021;ES28;2-;181;34;20;86;90;362;996;1451;1222;803;754;816
07/05/2021;ES28;2=;889;1063;899;890;884;958;855;755;562;505;357;348
07/05/2021;ES29;1-;430;590;480;398;525;954;675;1637;2511;2205;1881;1929
07/05/2021;ES29;1=;1914;2105;2252;2051;2055;2227;2167;2108;1896;1569;1482;1667
07/05/2021;ES29;2-;682;468;350;289;409;799;556;1384;2014;2209;2012;2037
07/05/2021;ES29;2=;2013;2223;2345;2262;1880;2229;2151;2355;2187;1599;1576;1395
07/05/2021;ES30;1-;105;125;57;41;66;119;110;207;443;474;434;426
07/05/2021;ES30;1=;473;488;552;426;463;542;537;508;451;410;341;344
07/05/2021;ES30;2-;259;205;49;41;151;273;202;478;1028;964;882;862
07/05/2021;ES30;2=;846;806;880;875;899;949;882;977;862;641;552;539
07/05/2021;ES31;1-;141;106;69;52;50;31;51;126;332;346;238;290
07/05/2021;ES31;1=;381;410;565;397;383;411;391;372;355;273;197;193
07/05/2021;ES31;2-;89;66;52;43;42;32;71;183;516;551;323;345
07/05/2021;ES31;2=;290;311;368;371;315;333;345;310;263;224;199;128
07/05/2021;ES32;1-;320;238;196;143;146;277;162;425;721;673;671;666
07/05/2021;ES32;1=;693;640;614;669;501;581;707;686;689;488;397;449
07/05/2021;ES32;2-;117;54;45;40;103;144;213;202;304;365;383;420
07/05/2021;ES32;2=;471;508;472;404;379;408;429;410;479;373;418;465
07/05/2021;ES33;1-;273;175;110;74;52;130;289;1571;2152;2100;1313;1323
