municipio_codigo,municipio_nombre,sexo,min_edad,max_edad,poblacion_empadronada
017,Batres,Hombre,0,4,35
017,Batres,Hombre,5,9,36
017,Batres,Hombre,10,14,55
017,Batres,Hombre,15,19,46
017,Batres,Hombre,20,24,35
017,Batres,Hombre,25,29,36
017,Batres,Hombre,30,34,44
017,Batres,Hombre,35,39,52
017,Batres,Hombre,40,44,75
017,Batres,Hombre,45,49,94
017,Batres,Hombre,50,54,83
017,Batres,Hombre,55,59,58
017,Batres,Hombre,60,64,59
017,Batres,Hombre,65,69,52
017,Batres,Hombre,70,74,27
017,Batres,Hombre,75,79,17
017,Batres,Hombre,80,84,12
017,Batres,Hombre,85,89,6
017,Batres,Hombre,90,94,1
017,Batres,Hombre,95,99,0
017,Batres,Hombre,100,199,0
017,Batres,Mujer,0,4,20
017,Batres,Mujer,5,9,45
017,Batres,Mujer,10,14,58
017,Batres,Mujer,15,19,45
017,Batres,Mujer,20,24,39
017,Batres,Mujer,25,29,30
017,Batres,Mujer,30,34,34
017,Batres,Mujer,35,39,56
017,Batres,Mujer,40,44,86
017,Batres,Mujer,45,49,89
017,Batres,Mujer,50,54,75
017,Batres,Mujer,55,59,61
017,Batres,Mujer,60,64,48
017,Batres,Mujer,65,69,35
017,Batres,Mujer,70,74,24
017,Batres,Mujer,75,79,13
017,Batres,Mujer,80,84,15
017,Batres,Mujer,85,89,6
017,Batres,Mujer,90,94,7
017,Batres,Mujer,95,99,1
017,Batres,Mujer,100,199,0
018,Becerril de la Sierra,Hombre,0,4,158
018,Becerril de la Sierra,Hombre,5,9,153
018,Becerril de la Sierra,Hombre,10,14,184
018,Becerril de la Sierra,Hombre,15,19,147
018,Becerril de la Sierra,Hombre,20,24,145
018,Becerril de la Sierra,Hombre,25,29,117
018,Becerril de la Sierra,Hombre,30,34,149
018,Becerril de la Sierra,Hombre,35,39,205
018,Becerril de la Sierra,Hombre,40,44,266
018,Becerril de la Sierra,Hombre,45,49,252
018,Becerril de la Sierra,Hombre,50,54,235
018,Becerril de la Sierra,Hombre,55,59,192
018,Becerril de la Sierra,Hombre,60,64,142
018,Becerril de la Sierra,Hombre,65,69,124
018,Becerril de la Sierra,Hombre,70,74,91
018,Becerril de la Sierra,Hombre,75,79,66
018,Becerril de la Sierra,Hombre,80,84,43
018,Becerril de la Sierra,Hombre,85,89,25
018,Becerril de la Sierra,Hombre,90,94,14
018,Becerril de la Sierra,Hombre,95,99,2
018,Becerril de la Sierra,Hombre,100,199,0
018,Becerril de la Sierra,Mujer,0,4,121
018,Becerril de la Sierra,Mujer,5,9,166
018,Becerril de la Sierra,Mujer,10,14,206
018,Becerril de la Sierra,Mujer,15,19,147
018,Becerril de la Sierra,Mujer,20,24,108
018,Becerril de la Sierra,Mujer,25,29,135
018,Becerril de la Sierra,Mujer,30,34,145
018,Becerril de la Sierra,Mujer,35,39,210
018,Becerril de la Sierra,Mujer,40,44,281
018,Becerril de la Sierra,Mujer,45,49,252
018,Becerril de la Sierra,Mujer,50,54,224
018,Becerril de la Sierra,Mujer,55,59,177
018,Becerril de la Sierra,Mujer,60,64,127
018,Becerril de la Sierra,Mujer,65,69,128
018,Becerril de la Sierra,Mujer,70,74,100
018,Becerril de la Sierra,Mujer,75,79,75
018,Becerril de la Sierra,Mujer,80,84,61
018,Becerril de la Sierra,Mujer,85,89,55
018,Becerril de la Sierra,Mujer,90,94,22
018,Becerril de la Sierra,Mujer,95,99,5
018,Becerril de la Sierra,Mujer,100,199,2
019,Belmonte de Tajo,Hombre,0,4,44
019,Belmonte de Tajo,Hombre,5,9,52
019,Belmonte de Tajo,Hombre,10,14,42
019,Belmonte de Tajo,Hombre,15,19,41
019,Belmonte de Tajo,Hombre,20,24,39
019,Belmonte de Tajo,Hombre,25,29,58
019,Belmonte de Tajo,Hombre,30,34,71
019,Belmonte de Tajo,Hombre,35,39,79
019,Belmonte de Tajo,Hombre,40,44,67
019,Belmonte de Tajo,Hombre,45,49,70
019,Belmonte de Tajo,Hombre,50,54,54
019,Belmonte de Tajo,Hombre,55,59,61
019,Belmonte de Tajo,Hombre,60,64,50
019,Belmonte de Tajo,Hombre,65,69,36
019,Belmonte de Tajo,Hombre,70,74,34
019,Belmonte de Tajo,Hombre,75,79,16
019,Belmonte de Tajo,Hombre,80,84,19
019,Belmonte de Tajo,Hombre,85,89,11
019,Belmonte de Tajo,Hombre,90,94,10
019,Belmonte de Tajo,Hombre,95,99,0
019,Belmonte de Tajo,Hombre,100,199,0
019,Belmonte de Tajo,Mujer,0,4,29
019,Belmonte de Tajo,Mujer,5,9,38
019,Belmonte de Tajo,Mujer,10,14,38
019,Belmonte de Tajo,Mujer,15,19,31
019,Belmonte de Tajo,Mujer,20,24,31
019,Belmonte de Tajo,Mujer,25,29,51
019,Belmonte de Tajo,Mujer,30,34,63
019,Belmonte de Tajo,Mujer,35,39,67
019,Belmonte de Tajo,Mujer,40,44,64
019,Belmonte de Tajo,Mujer,45,49,58
019,Belmonte de Tajo,Mujer,50,54,57
019,Belmonte de Tajo,Mujer,55,59,57
019,Belmonte de Tajo,Mujer,60,64,43
019,Belmonte de Tajo,Mujer,65,69,38
019,Belmonte de Tajo,Mujer,70,74,27
019,Belmonte de Tajo,Mujer,75,79,22
019,Belmonte de Tajo,Mujer,80,84,25
019,Belmonte de Tajo,Mujer,85,89,29
019,Belmonte de Tajo,Mujer,90,94,5
019,Belmonte de Tajo,Mujer,95,99,0
019,Belmonte de Tajo,Mujer,100,199,1
021,Berrueco (El),Hombre,0,4,21
021,Berrueco (El),Hombre,5,9,16
021,Berrueco (El),Hombre,10,14,20
021,Berrueco (El),Hombre,15,19,11
021,Berrueco (El),Hombre,20,24,10
021,Berrueco (El),Hombre,25,29,12
021,Berrueco (El),Hombre,30,34,21
021,Berrueco (El),Hombre,35,39,24
021,Berrueco (El),Hombre,40,44,28
021,Berrueco (El),Hombre,45,49,23
021,Berrueco (El),Hombre,50,54,27
021,Berrueco (El),Hombre,55,59,36
021,Berrueco (El),Hombre,60,64,27
021,Berrueco (El),Hombre,65,69,28
021,Berrueco (El),Hombre,70,74,34
021,Berrueco (El),Hombre,75,79,10
021,Berrueco (El),Hombre,80,84,17
021,Berrueco (El),Hombre,85,89,11
021,Berrueco (El),Hombre,90,94,7
021,Berrueco (El),Hombre,95,99,1
021,Berrueco (El),Hombre,100,199,0
021,Berrueco (El),Mujer,0,4,18
021,Berrueco (El),Mujer,5,9,22
021,Berrueco (El),Mujer,10,14,19
021,Berrueco (El),Mujer,15,19,16
021,Berrueco (El),Mujer,20,24,15
021,Berrueco (El),Mujer,25,29,16
021,Berrueco (El),Mujer,30,34,24
021,Berrueco (El),Mujer,35,39,34
021,Berrueco (El),Mujer,40,44,29
021,Berrueco (El),Mujer,45,49,17
021,Berrueco (El),Mujer,50,54,19
021,Berrueco (El),Mujer,55,59,23
021,Berrueco (El),Mujer,60,64,17
021,Berrueco (El),Mujer,65,69,14
021,Berrueco (El),Mujer,70,74,11
021,Berrueco (El),Mujer,75,79,19
021,Berrueco (El),Mujer,80,84,18
021,Berrueco (El),Mujer,85,89,16
021,Berrueco (El),Mujer,90,94,10
021,Berrueco (El),Mujer,95,99,2
021,Berrueco (El),Mujer,100,199,0
020,Berzosa del Lozoya,Hombre,0,4,1
020,Berzosa del Lozoya,Hombre,5,9,4
020,Berzosa del Lozoya,Hombre,10,14,11
020,Berzosa del Lozoya,Hombre,15,19,13
020,Berzosa del Lozoya,Hombre,20,24,7
020,Berzosa del Lozoya,Hombre,25,29,5
020,Berzosa del Lozoya,Hombre,30,34,4
020,Berzosa del Lozoya,Hombre,35,39,10
020,Berzosa del Lozoya,Hombre,40,44,7
020,Berzosa del Lozoya,Hombre,45,49,10
020,Berzosa del Lozoya,Hombre,50,54,12
020,Berzosa del Lozoya,Hombre,55,59,10
020,Berzosa del Lozoya,Hombre,60,64,10
020,Berzosa del Lozoya,Hombre,65,69,4
020,Berzosa del Lozoya,Hombre,70,74,5
020,Berzosa del Lozoya,Hombre,75,79,3
020,Berzosa del Lozoya,Hombre,80,84,2
020,Berzosa del Lozoya,Hombre,85,89,1
020,Berzosa del Lozoya,Hombre,90,94,1
020,Berzosa del Lozoya,Hombre,95,99,0
020,Berzosa del Lozoya,Hombre,100,199,0
020,Berzosa del Lozoya,Mujer,0,4,2
020,Berzosa del Lozoya,Mujer,5,9,1
020,Berzosa del Lozoya,Mujer,10,14,9
020,Berzosa del Lozoya,Mujer,15,19,6
020,Berzosa del Lozoya,Mujer,20,24,2
020,Berzosa del Lozoya,Mujer,25,29,3
020,Berzosa del Lozoya,Mujer,30,34,4
020,Berzosa del Lozoya,Mujer,35,39,5
020,Berzosa del Lozoya,Mujer,40,44,4
020,Berzosa del Lozoya,Mujer,45,49,6
020,Berzosa del Lozoya,Mujer,50,54,7
020,Berzosa del Lozoya,Mujer,55,59,6
020,Berzosa del Lozoya,Mujer,60,64,9
020,Berzosa del Lozoya,Mujer,65,69,4
020,Berzosa del Lozoya,Mujer,70,74,4
020,Berzosa del Lozoya,Mujer,75,79,0
020,Berzosa del Lozoya,Mujer,80,84,1
020,Berzosa del Lozoya,Mujer,85,89,4
020,Berzosa del Lozoya,Mujer,90,94,4
020,Berzosa del Lozoya,Mujer,95,99,1
020,Berzosa del Lozoya,Mujer,100,199,1
022,Boadilla del Monte,Hombre,0,4,1540
022,Boadilla del Monte,Hombre,5,9,2201
022,Boadilla del Monte,Hombre,10,14,2522
022,Boadilla del Monte,Hombre,15,19,1673
022,Boadilla del Monte,Hombre,20,24,1233
022,Boadilla del Monte,Hombre,25,29,941
022,Boadilla del Monte,Hombre,30,34,1073
022,Boadilla del Monte,Hombre,35,39,1619
022,Boadilla del Monte,Hombre,40,44,2568
022,Boadilla del Monte,Hombre,45,49,2909
022,Boadilla del Monte,Hombre,50,54,2071
022,Boadilla del Monte,Hombre,55,59,1407
022,Boadilla del Monte,Hombre,60,64,895
022,Boadilla del Monte,Hombre,65,69,827
022,Boadilla del Monte,Hombre,70,74,697
022,Boadilla del Monte,Hombre,75,79,438
022,Boadilla del Monte,Hombre,80,84,317
022,Boadilla del Monte,Hombre,85,89,155
022,Boadilla del Monte,Hombre,90,94,59
022,Boadilla del Monte,Hombre,95,99,18
022,Boadilla del Monte,Hombre,100,199,0
022,Boadilla del Monte,Mujer,0,4,1445
022,Boadilla del Monte,Mujer,5,9,2156
022,Boadilla del Monte,Mujer,10,14,2386
022,Boadilla del Monte,Mujer,15,19,1601
022,Boadilla del Monte,Mujer,20,24,1173
022,Boadilla del Monte,Mujer,25,29,987
022,Boadilla del Monte,Mujer,30,34,1255
022,Boadilla del Monte,Mujer,35,39,1939
022,Boadilla del Monte,Mujer,40,44,2993
022,Boadilla del Monte,Mujer,45,49,3023
022,Boadilla del Monte,Mujer,50,54,1975
022,Boadilla del Monte,Mujer,55,59,1366
022,Boadilla del Monte,Mujer,60,64,964
022,Boadilla del Monte,Mujer,65,69,964
022,Boadilla del Monte,Mujer,70,74,770
022,Boadilla del Monte,Mujer,75,79,472
022,Boadilla del Monte,Mujer,80,84,372
022,Boadilla del Monte,Mujer,85,89,247
022,Boadilla del Monte,Mujer,90,94,167
022,Boadilla del Monte,Mujer,95,99,34
022,Boadilla del Monte,Mujer,100,199,11
023,Boalo (El),Hombre,0,4,229
023,Boalo (El),Hombre,5,9,299
023,Boalo (El),Hombre,10,14,281
023,Boalo (El),Hombre,15,19,187
023,Boalo (El),Hombre,20,24,128
023,Boalo (El),Hombre,25,29,151
023,Boalo (El),Hombre,30,34,178
023,Boalo (El),Hombre,35,39,312
023,Boalo (El),Hombre,40,44,445
023,Boalo (El),Hombre,45,49,425
023,Boalo (El),Hombre,50,54,300
023,Boalo (El),Hombre,55,59,216
023,Boalo (El),Hombre,60,64,172
023,Boalo (El),Hombre,65,69,151
023,Boalo (El),Hombre,70,74,110
023,Boalo (El),Hombre,75,79,58
023,Boalo (El),Hombre,80,84,35
023,Boalo (El),Hombre,85,89,28
023,Boalo (El),Hombre,90,94,13
023,Boalo (El),Hombre,95,99,6
023,Boalo (El),Hombre,100,199,0
023,Boalo (El),Mujer,0,4,239
023,Boalo (El),Mujer,5,9,282
023,Boalo (El),Mujer,10,14,260
023,Boalo (El),Mujer,15,19,152
023,Boalo (El),Mujer,20,24,133
023,Boalo (El),Mujer,25,29,159
023,Boalo (El),Mujer,30,34,179
023,Boalo (El),Mujer,35,39,343
023,Boalo (El),Mujer,40,44,456
023,Boalo (El),Mujer,45,49,382
023,Boalo (El),Mujer,50,54,279
023,Boalo (El),Mujer,55,59,190
023,Boalo (El),Mujer,60,64,139
023,Boalo (El),Mujer,65,69,126
023,Boalo (El),Mujer,70,74,114
023,Boalo (El),Mujer,75,79,62
023,Boalo (El),Mujer,80,84,62
023,Boalo (El),Mujer,85,89,48
023,Boalo (El),Mujer,90,94,18
023,Boalo (El),Mujer,95,99,9
023,Boalo (El),Mujer,100,199,2
024,Braojos,Hombre,0,4,5
024,Braojos,Hombre,5,9,6
024,Braojos,Hombre,10,14,3
024,Braojos,Hombre,15,19,9
024,Braojos,Hombre,20,24,10
024,Braojos,Hombre,25,29,7
024,Braojos,Hombre,30,34,6
024,Braojos,Hombre,35,39,13
024,Braojos,Hombre,40,44,5
024,Braojos,Hombre,45,49,12
024,Braojos,Hombre,50,54,12
024,Braojos,Hombre,55,59,10
024,Braojos,Hombre,60,64,6
024,Braojos,Hombre,65,69,4
024,Braojos,Hombre,70,74,5
024,Braojos,Hombre,75,79,3
024,Braojos,Hombre,80,84,5
024,Braojos,Hombre,85,89,1
024,Braojos,Hombre,90,94,0
024,Braojos,Hombre,95,99,0
024,Braojos,Hombre,100,199,0
024,Braojos,Mujer,0,4,1
024,Braojos,Mujer,5,9,3
024,Braojos,Mujer,10,14,5
024,Braojos,Mujer,15,19,9
024,Braojos,Mujer,20,24,7
024,Braojos,Mujer,25,29,4
024,Braojos,Mujer,30,34,6
024,Braojos,Mujer,35,39,5
024,Braojos,Mujer,40,44,6
024,Braojos,Mujer,45,49,9
024,Braojos,Mujer,50,54,11
024,Braojos,Mujer,55,59,2
024,Braojos,Mujer,60,64,5
024,Braojos,Mujer,65,69,4
024,Braojos,Mujer,70,74,2
024,Braojos,Mujer,75,79,2
024,Braojos,Mujer,80,84,1
024,Braojos,Mujer,85,89,4
024,Braojos,Mujer,90,94,0
024,Braojos,Mujer,95,99,0
024,Braojos,Mujer,100,199,0
025,Brea de Tajo,Hombre,0,4,10
025,Brea de Tajo,Hombre,5,9,13
025,Brea de Tajo,Hombre,10,14,14
025,Brea de Tajo,Hombre,15,19,28
025,Brea de Tajo,Hombre,20,24,26
025,Brea de Tajo,Hombre,25,29,13
025,Brea de Tajo,Hombre,30,34,16
025,Brea de Tajo,Hombre,35,39,12
025,Brea de Tajo,Hombre,40,44,26
025,Brea de Tajo,Hombre,45,49,21
025,Brea de Tajo,Hombre,50,54,20
025,Brea de Tajo,Hombre,55,59,17
025,Brea de Tajo,Hombre,60,64,18
025,Brea de Tajo,Hombre,65,69,17
025,Brea de Tajo,Hombre,70,74,17
025,Brea de Tajo,Hombre,75,79,7
025,Brea de Tajo,Hombre,80,84,22
025,Brea de Tajo,Hombre,85,89,6
025,Brea de Tajo,Hombre,90,94,5
025,Brea de Tajo,Hombre,95,99,0
025,Brea de Tajo,Hombre,100,199,0
025,Brea de Tajo,Mujer,0,4,5
025,Brea de Tajo,Mujer,5,9,7
025,Brea de Tajo,Mujer,10,14,11
025,Brea de Tajo,Mujer,15,19,13
025,Brea de Tajo,Mujer,20,24,17
025,Brea de Tajo,Mujer,25,29,6
025,Brea de Tajo,Mujer,30,34,10
025,Brea de Tajo,Mujer,35,39,16
025,Brea de Tajo,Mujer,40,44,18
025,Brea de Tajo,Mujer,45,49,20
025,Brea de Tajo,Mujer,50,54,11
025,Brea de Tajo,Mujer,55,59,12
025,Brea de Tajo,Mujer,60,64,19
025,Brea de Tajo,Mujer,65,69,13
025,Brea de Tajo,Mujer,70,74,14
025,Brea de Tajo,Mujer,75,79,13
025,Brea de Tajo,Mujer,80,84,14
025,Brea de Tajo,Mujer,85,89,8
025,Brea de Tajo,Mujer,90,94,4
025,Brea de Tajo,Mujer,95,99,0
025,Brea de Tajo,Mujer,100,199,0
026,Brunete,Hombre,0,4,279
026,Brunete,Hombre,5,9,371
026,Brunete,Hombre,10,14,355
026,Brunete,Hombre,15,19,310
026,Brunete,Hombre,20,24,272
026,Brunete,Hombre,25,29,274
026,Brunete,Hombre,30,34,321
026,Brunete,Hombre,35,39,449
026,Brunete,Hombre,40,44,541
026,Brunete,Hombre,45,49,526
026,Brunete,Hombre,50,54,417
026,Brunete,Hombre,55,59,270
026,Brunete,Hombre,60,64,220
026,Brunete,Hombre,65,69,170
026,Brunete,Hombre,70,74,136
026,Brunete,Hombre,75,79,85
026,Brunete,Hombre,80,84,71
026,Brunete,Hombre,85,89,37
026,Brunete,Hombre,90,94,17
026,Brunete,Hombre,95,99,4
026,Brunete,Hombre,100,199,0
026,Brunete,Mujer,0,4,290
026,Brunete,Mujer,5,9,357
026,Brunete,Mujer,10,14,368
026,Brunete,Mujer,15,19,291
026,Brunete,Mujer,20,24,246
026,Brunete,Mujer,25,29,253
026,Brunete,Mujer,30,34,347
026,Brunete,Mujer,35,39,476
026,Brunete,Mujer,40,44,528
026,Brunete,Mujer,45,49,524
026,Brunete,Mujer,50,54,397
026,Brunete,Mujer,55,59,300
026,Brunete,Mujer,60,64,215
026,Brunete,Mujer,65,69,188
026,Brunete,Mujer,70,74,138
026,Brunete,Mujer,75,79,102
026,Brunete,Mujer,80,84,92
026,Brunete,Mujer,85,89,66
026,Brunete,Mujer,90,94,51
026,Brunete,Mujer,95,99,18
026,Brunete,Mujer,100,199,1
027,Buitrago del Lozoya,Hombre,0,4,45
027,Buitrago del Lozoya,Hombre,5,9,50
027,Buitrago del Lozoya,Hombre,10,14,39
027,Buitrago del Lozoya,Hombre,15,19,55
027,Buitrago del Lozoya,Hombre,20,24,52
027,Buitrago del Lozoya,Hombre,25,29,50
027,Buitrago del Lozoya,Hombre,30,34,56
027,Buitrago del Lozoya,Hombre,35,39,66
027,Buitrago del Lozoya,Hombre,40,44,79
027,Buitrago del Lozoya,Hombre,45,49,74
027,Buitrago del Lozoya,Hombre,50,54,58
027,Buitrago del Lozoya,Hombre,55,59,56
027,Buitrago del Lozoya,Hombre,60,64,55
027,Buitrago del Lozoya,Hombre,65,69,36
027,Buitrago del Lozoya,Hombre,70,74,26
027,Buitrago del Lozoya,Hombre,75,79,40
027,Buitrago del Lozoya,Hombre,80,84,24
027,Buitrago del Lozoya,Hombre,85,89,12
027,Buitrago del Lozoya,Hombre,90,94,13
027,Buitrago del Lozoya,Hombre,95,99,1
027,Buitrago del Lozoya,Hombre,100,199,0
027,Buitrago del Lozoya,Mujer,0,4,53
027,Buitrago del Lozoya,Mujer,5,9,53
027,Buitrago del Lozoya,Mujer,10,14,56
027,Buitrago del Lozoya,Mujer,15,19,50
027,Buitrago del Lozoya,Mujer,20,24,52
027,Buitrago del Lozoya,Mujer,25,29,48
027,Buitrago del Lozoya,Mujer,30,34,54
027,Buitrago del Lozoya,Mujer,35,39,73
027,Buitrago del Lozoya,Mujer,40,44,73
027,Buitrago del Lozoya,Mujer,45,49,64
027,Buitrago del Lozoya,Mujer,50,54,67
027,Buitrago del Lozoya,Mujer,55,59,65
027,Buitrago del Lozoya,Mujer,60,64,43
027,Buitrago del Lozoya,Mujer,65,69,27
027,Buitrago del Lozoya,Mujer,70,74,34
027,Buitrago del Lozoya,Mujer,75,79,37
027,Buitrago del Lozoya,Mujer,80,84,39
027,Buitrago del Lozoya,Mujer,85,89,31
027,Buitrago del Lozoya,Mujer,90,94,29
027,Buitrago del Lozoya,Mujer,95,99,17
027,Buitrago del Lozoya,Mujer,100,199,2
028,Bustarviejo,Hombre,0,4,49
028,Bustarviejo,Hombre,5,9,80
028,Bustarviejo,Hombre,10,14,59
028,Bustarviejo,Hombre,15,19,51
028,Bustarviejo,Hombre,20,24,43
028,Bustarviejo,Hombre,25,29,51
028,Bustarviejo,Hombre,30,34,60
028,Bustarviejo,Hombre,35,39,99
028,Bustarviejo,Hombre,40,44,140
028,Bustarviejo,Hombre,45,49,122
028,Bustarviejo,Hombre,50,54,124
028,Bustarviejo,Hombre,55,59,93
028,Bustarviejo,Hombre,60,64,62
028,Bustarviejo,Hombre,65,69,48
028,Bustarviejo,Hombre,70,74,39
028,Bustarviejo,Hombre,75,79,24
028,Bustarviejo,Hombre,80,84,23
028,Bustarviejo,Hombre,85,89,20
028,Bustarviejo,Hombre,90,94,10
028,Bustarviejo,Hombre,95,99,0
028,Bustarviejo,Hombre,100,199,0
028,Bustarviejo,Mujer,0,4,59
028,Bustarviejo,Mujer,5,9,94
028,Bustarviejo,Mujer,10,14,63
028,Bustarviejo,Mujer,15,19,44
028,Bustarviejo,Mujer,20,24,39
028,Bustarviejo,Mujer,25,29,52
028,Bustarviejo,Mujer,30,34,69
028,Bustarviejo,Mujer,35,39,127
028,Bustarviejo,Mujer,40,44,129
028,Bustarviejo,Mujer,45,49,99
028,Bustarviejo,Mujer,50,54,81
028,Bustarviejo,Mujer,55,59,80
028,Bustarviejo,Mujer,60,64,63
028,Bustarviejo,Mujer,65,69,46
028,Bustarviejo,Mujer,70,74,43
028,Bustarviejo,Mujer,75,79,22
028,Bustarviejo,Mujer,80,84,34
028,Bustarviejo,Mujer,85,89,25
028,Bustarviejo,Mujer,90,94,25
028,Bustarviejo,Mujer,95,99,5
028,Bustarviejo,Mujer,100,199,3
029,Cabanillas de la Sierra,Hombre,0,4,23
029,Cabanillas de la Sierra,Hombre,5,9,16
029,Cabanillas de la Sierra,Hombre,10,14,24
029,Cabanillas de la Sierra,Hombre,15,19,22
029,Cabanillas de la Sierra,Hombre,20,24,14
029,Cabanillas de la Sierra,Hombre,25,29,10
029,Cabanillas de la Sierra,Hombre,30,34,14
029,Cabanillas de la Sierra,Hombre,35,39,33
029,Cabanillas de la Sierra,Hombre,40,44,39
029,Cabanillas de la Sierra,Hombre,45,49,37
029,Cabanillas de la Sierra,Hombre,50,54,31
029,Cabanillas de la Sierra,Hombre,55,59,29
029,Cabanillas de la Sierra,Hombre,60,64,20
029,Cabanillas de la Sierra,Hombre,65,69,10
029,Cabanillas de la Sierra,Hombre,70,74,15
029,Cabanillas de la Sierra,Hombre,75,79,14
029,Cabanillas de la Sierra,Hombre,80,84,11
029,Cabanillas de la Sierra,Hombre,85,89,7
029,Cabanillas de la Sierra,Hombre,90,94,0
029,Cabanillas de la Sierra,Hombre,95,99,2
029,Cabanillas de la Sierra,Hombre,100,199,0
029,Cabanillas de la Sierra,Mujer,0,4,12
029,Cabanillas de la Sierra,Mujer,5,9,27
029,Cabanillas de la Sierra,Mujer,10,14,19
029,Cabanillas de la Sierra,Mujer,15,19,12
029,Cabanillas de la Sierra,Mujer,20,24,11
029,Cabanillas de la Sierra,Mujer,25,29,9
029,Cabanillas de la Sierra,Mujer,30,34,22
029,Cabanillas de la Sierra,Mujer,35,39,24
029,Cabanillas de la Sierra,Mujer,40,44,34
029,Cabanillas de la Sierra,Mujer,45,49,44
029,Cabanillas de la Sierra,Mujer,50,54,28
029,Cabanillas de la Sierra,Mujer,55,59,23
029,Cabanillas de la Sierra,Mujer,60,64,13
029,Cabanillas de la Sierra,Mujer,65,69,7
029,Cabanillas de la Sierra,Mujer,70,74,16
029,Cabanillas de la Sierra,Mujer,75,79,16
029,Cabanillas de la Sierra,Mujer,80,84,8
029,Cabanillas de la Sierra,Mujer,85,89,13
029,Cabanillas de la Sierra,Mujer,90,94,3
029,Cabanillas de la Sierra,Mujer,95,99,0
029,Cabanillas de la Sierra,Mujer,100,199,0
030,Cabrera (La),Hombre,0,4,53
030,Cabrera (La),Hombre,5,9,71
030,Cabrera (La),Hombre,10,14,73
030,Cabrera (La),Hombre,15,19,74
030,Cabrera (La),Hombre,20,24,62
030,Cabrera (La),Hombre,25,29,77
030,Cabrera (La),Hombre,30,34,75
030,Cabrera (La),Hombre,35,39,105
030,Cabrera (La),Hombre,40,44,131
030,Cabrera (La),Hombre,45,49,117
030,Cabrera (La),Hombre,50,54,119
030,Cabrera (La),Hombre,55,59,81
030,Cabrera (La),Hombre,60,64,76
030,Cabrera (La),Hombre,65,69,44
030,Cabrera (La),Hombre,70,74,37
030,Cabrera (La),Hombre,75,79,35
030,Cabrera (La),Hombre,80,84,29
030,Cabrera (La),Hombre,85,89,15
030,Cabrera (La),Hombre,90,94,3
030,Cabrera (La),Hombre,95,99,1
030,Cabrera (La),Hombre,100,199,0
030,Cabrera (La),Mujer,0,4,51
030,Cabrera (La),Mujer,5,9,67
030,Cabrera (La),Mujer,10,14,69
030,Cabrera (La),Mujer,15,19,70
030,Cabrera (La),Mujer,20,24,74
030,Cabrera (La),Mujer,25,29,75
030,Cabrera (La),Mujer,30,34,66
030,Cabrera (La),Mujer,35,39,100
030,Cabrera (La),Mujer,40,44,119
030,Cabrera (La),Mujer,45,49,111
030,Cabrera (La),Mujer,50,54,105
030,Cabrera (La),Mujer,55,59,81
030,Cabrera (La),Mujer,60,64,58
030,Cabrera (La),Mujer,65,69,43
030,Cabrera (La),Mujer,70,74,55
030,Cabrera (La),Mujer,75,79,50
030,Cabrera (La),Mujer,80,84,38
030,Cabrera (La),Mujer,85,89,33
030,Cabrera (La),Mujer,90,94,19
030,Cabrera (La),Mujer,95,99,7
030,Cabrera (La),Mujer,100,199,1
031,Cadalso de los Vidrios,Hombre,0,4,78
031,Cadalso de los Vidrios,Hombre,5,9,82
031,Cadalso de los Vidrios,Hombre,10,14,86
031,Cadalso de los Vidrios,Hombre,15,19,73
031,Cadalso de los Vidrios,Hombre,20,24,70
031,Cadalso de los Vidrios,Hombre,25,29,88
031,Cadalso de los Vidrios,Hombre,30,34,114
031,Cadalso de los Vidrios,Hombre,35,39,121
031,Cadalso de los Vidrios,Hombre,40,44,131
031,Cadalso de los Vidrios,Hombre,45,49,126
031,Cadalso de los Vidrios,Hombre,50,54,130
031,Cadalso de los Vidrios,Hombre,55,59,105
031,Cadalso de los Vidrios,Hombre,60,64,82
031,Cadalso de los Vidrios,Hombre,65,69,96
031,Cadalso de los Vidrios,Hombre,70,74,84
031,Cadalso de los Vidrios,Hombre,75,79,46
031,Cadalso de los Vidrios,Hombre,80,84,38
031,Cadalso de los Vidrios,Hombre,85,89,34
031,Cadalso de los Vidrios,Hombre,90,94,12
031,Cadalso de los Vidrios,Hombre,95,99,3
031,Cadalso de los Vidrios,Hombre,100,199,0
031,Cadalso de los Vidrios,Mujer,0,4,46
031,Cadalso de los Vidrios,Mujer,5,9,78
031,Cadalso de los Vidrios,Mujer,10,14,65
031,Cadalso de los Vidrios,Mujer,15,19,71
031,Cadalso de los Vidrios,Mujer,20,24,76
031,Cadalso de los Vidrios,Mujer,25,29,104
031,Cadalso de los Vidrios,Mujer,30,34,100
031,Cadalso de los Vidrios,Mujer,35,39,98
031,Cadalso de los Vidrios,Mujer,40,44,110
031,Cadalso de los Vidrios,Mujer,45,49,105
031,Cadalso de los Vidrios,Mujer,50,54,93
031,Cadalso de los Vidrios,Mujer,55,59,99
031,Cadalso de los Vidrios,Mujer,60,64,72
031,Cadalso de los Vidrios,Mujer,65,69,84
031,Cadalso de los Vidrios,Mujer,70,74,57
031,Cadalso de los Vidrios,Mujer,75,79,46
031,Cadalso de los Vidrios,Mujer,80,84,46
031,Cadalso de los Vidrios,Mujer,85,89,58
031,Cadalso de los Vidrios,Mujer,90,94,29
031,Cadalso de los Vidrios,Mujer,95,99,14
031,Cadalso de los Vidrios,Mujer,100,199,3
032,Camarma de Esteruelas,Hombre,0,4,199
