centro_codigo,centro_nombre,centro_tipo_descripcion,centro_titularidad,direccion_via_tipo,direccion_via_nombre,direccion_numero,direccion_codigo_postal,municipio_codigo,municipio_nombre,url_colegio,direccion_coor_x,direccion_coor_y
28002853,MARTINA GARCIA,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,AVDA,Julián Sánchez,17,28140,059,Fuente el Saz de Jarama,http://www.educa.madrid.org/cp.martinagarcia.fuenteelsaz,456391,4497763
28002865,ALARILLA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Virgen de Alarilla,10,28597,060,Fuentidueña de Tajo,http://www.educa.madrid.org/cp.alarilla.fuentiduena,486272,4440687
28002877,CARLOS RUIZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Colmenarejo,40,28260,061,Galapagar,http://www.educa.madrid.org/cp.carlosruiz.galapagar,414831,4492099
28002890,SAN GREGORIO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CTRA,de Galapagar-La Navata,s/n,28260,061,Galapagar,http://www.educa.madrid.org/cp.sangregorio.galapagar,415560,4492944
28002944,LA ALHONDIGA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Buenavista,26,28904,065,Getafe,http://www.educa.madrid.org/cp.laalhondiga.getafe,437305,4462080
28002956,ORTIZ ECHAGUE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Titulcia,24,28903,065,Getafe,http://www.educa.madrid.org/cp.ortizechague.getafe,438495,4462697
28002968,SANTA MARGARITA MARIA ALACOQUE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de las Ciudades,19,28903,065,Getafe,http://www.educa.madrid.org/cp.santamargarita.getafe,438691,4463387
28002981,SAGRADO CORAZON,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Guadalajara,2,28901,065,Getafe,http://www.educa.madrid.org/cp.sagradocorazon.getafe,437744,4461979
28003021,LICEO JUAN DE LA CIERVA I,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE,Tarragona,3,28903,065,Getafe,http://www.educa.madrid.org/cc.liceojuancierva.getafe,438656,4462559
28003055,MENGUAL,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,CALLE,Cuenca,2,28902,065,Getafe,http://www.educa.madrid.org/cc.mengual.getafe,438240,4462212
28003092,SANTA TERESA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Dolores Valle,1,28909,065,Getafe,http://www.educa.madrid.org/cc.santateresa.getafe,443798,4464296
28003110,JESUS NAZARENO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,del Hospital de San José,28,28901,065,Getafe,http://www.colegiojesusnazareno.es,438102,4461929
28003134,SAN JOSE,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Velasco,2,28901,065,Getafe,www.getafe.fesd.es,437914,4462195
28003171,SAN SEBASTIAN,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA,PRIVADO CONCERTADO,TRVA,de los Depósitos,2,28903,065,Getafe,http://www.educa.madrid.org/cc.sansebastian.getafe,438287,4462711
28003201,MATEMATICO PUIG ADAM,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Toledo,45,28901,065,Getafe,http://www.educa.madrid.org/ies.puigadam.getafe,437479,4461038
28003250,LA INMACULADA-PADRES ESCOLAPIOS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PLAZA,Obispo Felipe Scio Riaza,1,28901,065,Getafe,http://www.escolapiosdegetafe.es,437822,4462088
28003262,DIVINA PASTORA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,PASEO,Pablo Iglesias,5,28901,065,Getafe,http://www.divinapastoragetafe.es,437718,4462327
28003286,SESEÑA Y BENAVENTE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Alemania,1,28907,065,Getafe,http://www.educa.madrid.org/cp.sesena.getafe,437323,4464297
28003304,ALARNES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Toledo,44,28901,065,Getafe,http://www.educa.madrid.org/ies.alarnes.getafe,437552,4461314
28003316,SAN JOSE DE CALASANZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Núñez de Balboa,10,28902,065,Getafe,http://www.educa.madrid.org/cp.sanjosedecalasanz.getafe,437921,4462499
28003328,CIUDAD DE MADRID,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de las Ciudades,21,28903,065,Getafe,http://www.educa.madrid.org/cp.ciudaddemadrid.getafe,438657,4463275
28003407,GARCILASO DE LA VEGA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Fuente de la Salud,32,28971,066,Griñón,http://www.educa.madrid.org/cp.garcilaso.grinon,427458,4451955
28003419,LA SALLE,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Levante,1,28971,066,Griñón,http://www.educa.madrid.org/cc.lasalle.grinon,427182,4451648
28003420,ALEJANDRO RUBIO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Prado Panetes,36,28794,067,Guadalix de la Sierra,http://www.educa.madrid.org/cp.alejandrorubio.guadalix,441354,4514738
28003444,COLEGIO JUAN PABLO II Y LA INMACULADA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Recaredo Collar,2,28440,068,Guadarrama,http://colegiojuanpablosegundo.es/guadarrama/,407756,4503145
28003456,VILLA DE GUADARRAMA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Dos Escoriales,11,28440,068,Guadarrama,http://www.educa.madrid.org/cp.villadeguadarrama.guadarrama,407945,4502203
28003481,VIRGEN DE LA ENCINA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Hurtada,57,28240,072,Hoyo de Manzanares,http://www.educa.madrid.org/cp.encina.hoyodemanzanares,423851,4497510
28003493,HERMANOS TORA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Conde,3,28970,073,Humanes de Madrid,http://www.educa.madrid.org/cp.hermanostora.humanes,429401,4455812
28003501,CALDERON DE LA BARCA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Río Duero,24,28913,074,Leganés,http://www.educa.madrid.org/cp.calderondelabarca.leganes,434864,4465284
28003523,LEPANTO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Río Manzanares,37,28913,074,Leganés,http://www.educa.madrid.org/cp.lepanto.leganes,434625,4465324
28003535,MARQUES DE LEGANES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Pizarro,4,28911,074,Leganés,http://www.educa.madrid.org/cp.marquesdeleganes.leganes,434868,4464128
28003584,LA INMACULADA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA,Vicente Aleixandre,1,28911,074,Leganés,http://www.educa.madrid.org/cc.lainmaculada.leganes,434742,4464396
28003675,LICEO SAN PABLO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,Alhelí,1,28912,074,Leganés,http://www.educa.madrid.org/cc.liceosanpablo.leganes,435378,4464388
28003742,EL SALVADOR,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,San Vicente,17,28912,074,Leganés,http://cc.elsalvador.leganes.educa.madrid.org/,435459,4464671
28003778,GONZALO DE BERCEO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,San Bernardo,13,28917,074,Leganés,http://www.educa.madrid.org/cp.gonzalodeberceo.leganes,433825,4468053
28003791,VICTOR PRADERA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Monegros,27,28915,074,Leganés,http://www.educa.madrid.org/cp.victorpradera.leganes,435943,4465590
28003833,MIGUEL DE CERVANTES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Aragón,19,28914,074,Leganés,http://www.educa.madrid.org/cp.cervantes.leganes,433962,4464827
28003845,ORTEGA Y GASSET,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Rioja,76,28915,074,Leganés,http://www.educa.madrid.org/cp.ortegaygasset.leganes,436100,4464616
28003857,ABEN HAZAM,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,Bureba,22,28915,074,Leganés,http://www.educa.madrid.org/cp.abenhazam.leganes,436186,4464893
28003882,JOSE DE CHURRIGUERA,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Constitución de Cádiz,1,28914,074,Leganés,http://www.educa.madrid.org/ies.churriguera.leganes,435250,4463907
28003894,LUIS VIVES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,PASEO,de la Ermita,15,28918,074,Leganés,http://www.educa.madrid.org/ies.luisvives.leganes,435027,4465668
28003900,MARIA ZAMBRANO,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,Alpujarras,52,28915,074,Leganés,http://www.educa.madrid.org/ies.mariazambrano.leganes,436494,4464717
28003961,DUQUE DE ALBA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,Argentina,2,28890,075,Loeches,http://www.educa.madrid.org/cp.duquedealba.loeches,464936,4470044
28003973,MONTFORT,CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA,PRIVADO,AVDA,de la Constitución,s/n,28890,075,Loeches,http://www.colegiomontfort.es,464331,4471265
28004059,CERVANTES,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE,de Embajadores,70,28012,079,Madrid,http://www.educa.madrid.org/ies.cervantes.madrid,440331,4473049
28004266,DAMASO ALONSO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Espinela,1,28021,079,Madrid,http://www.educa.madrid.org/cp.damasoalonso.madrid,439803,4466409
28004291,CERVANTES BABY,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE,del Avefría,20,28025,079,Madrid,,438033,4470660
28004436,FRANCISCO ALCANTARA CERAMICA,ESCUELA DE ARTE,PÚBLICO,CALLE,de Francisco y Jacinto Alcántara,2,28008,079,Madrid,http://www.educa.madrid.org/ea.franciscoalcantara.madrid,438560,4475376
28004552,ISAAC ALBENIZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Drácena,29,28016,079,Madrid,http://www.educa.madrid.org/cp.albeniz.madrid,443282,4479541
28004904,CIUDAD DE JAEN,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Madre Rosa Blanco_,3,28041,079,Madrid,http://www.educa.madrid.org/cp.ciudaddejaen.madrid,440505,4469336
28004941,VASCO NUÑEZ DE BALBOA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Nuestra Señora de Valverde,149,28034,079,Madrid,http://www.educa.madrid.org/cp.nunezdebalboa.madrid,441845,4483434
28004965,ESCUELAS AGUIRRE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Pío Baroja,4,28009,079,Madrid,http://www.educa.madrid.org/cp.aguirre.madrid,442775,4473992
28004989,AGUSTINA DIEZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Vesubio,5,28038,079,Madrid,http://www.educa.madrid.org/cp.agustinadiez.madrid,445063,4471051
28004990,ALBERTO ALCOCER,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,canillejas-vicalvaro,56,28022,079,Madrid,http://www.educa.madrid.org/cp.albertoalcocer.madrid,448088,4475961
28005003,ALFONSO X EL SABIO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Fuente de San Pedro,6,28032,079,Madrid,http://www.educa.madrid.org/cp.alfonsodecimo.madrid,448773,4472685
28005039,ANTONIO MACHADO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Allariz,3,28044,079,Madrid,http://www.educa.madrid.org/cp.machado.madrid,435939,4468798
28005076,DE PRACTICAS ASUNCION RINCON,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Filipinas,5,28003,079,Madrid,http://www.educa.madrid.org/cp.asuncionrincon.madrid,439709,4476841
28005091,AZORIN,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Godella,57,28021,079,Madrid,http://www.educa.madrid.org/cp.azorin.madrid,441673,4466065
28005106,BARCELONA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de la Verbena de la Paloma,14,28041,079,Madrid,http://www.educa.madrid.org/cp.barcelona.madrid,440876,4467767
28005131,BEATA MARIA ANA DE JESUS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Guillermo de Osma,10,28045,079,Madrid,http://www.bmajesus.es,440841,4471725
28005155,BOLIVIA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Villavaliente,29,28011,079,Madrid,http://www.educa.madrid.org/cp.bolivia.madrid,436359,4473264
28005167,ESCUELAS BOSQUE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Santo Ángel de la Guarda,4,28039,079,Madrid,http://www.educa.madrid.org/cp.escuelasbosque.madrid,439610,4478984
28005179,CAPITAN CORTES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Monseñor Oscar Romero,17,28025,079,Madrid,http://www.educa.madrid.org/cp.capitancortes.madrid,436942,4470295
28005210,CERVANTES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Raimundo Fernández Villaverde,4,28003,079,Madrid,http://www.educa.madrid.org/cp.cervantes.madrid,440376,4477564
28005234,CIUDAD DE LOS ANGELES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Alegría de la Huerta,6,28041,079,Madrid,http://www.educa.madrid.org/cp.ciudaddelosangeles.madrid,440891,4467464
28005246,CIUDAD PEGASO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,Séptima,12,28022,079,Madrid,http://www.educa.madrid.org/cp.ciudadpegaso.madrid,449285,4477571
28005258,CLAUDIO MOYANO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Cea Bermúdez,26,28003,079,Madrid,http://www.educa.madrid.org/cp.claudiomoyano.madrid,439882,4476725
28005261,CONDE DE ROMANONES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Elfo,143,28027,079,Madrid,http://www.educa.madrid.org/cp.condederomanones.madrid,445512,4476509
28005271,CRISTOBAL COLON,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CTRA,CARABANCHEL VILLAVERDE,109,28041,079,Madrid,http://www.educa.madrid.org/cp.cristobalcolon.madrid,440043,4466898
28005295,DIVINO CORAZON,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,del Divino Redentor,55-57,28029,079,Madrid,http://doctrinacristianamadrid.es,440603,4480012
28005349,EMILIA PARDO BAZAN,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Ventorrillo,14,28005,079,Madrid,http://www.educa.madrid.org/cp.pardobazan.madrid,440135,4473147
28005350,FRANCISCO FATOU,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CMNO,de la Suerte,23,28031,079,Madrid,http://www.educa.madrid.org/cp.franciscofatou.madrid,447506,4469675
28005374,FRANCISCO DE QUEVEDO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Granada,16,28007,079,Madrid,http://www.educa.madrid.org/cp.quevedo.madrid,442352,4472900
28005386,FRANCISCO RUANO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Almuradiel,150,28053,079,Madrid,http://www.educa.madrid.org/cp.franciscoruano.madrid,442826,4470163
28005404,FRAY JUNIPERO SERRA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CMNO,de Valderribas,120,28038,079,Madrid,http://www.educa.madrid.org/cp.frayjunipero.madrid,444140,4471868
28005428,FRAY PEDRO PONCE DE LEON,COLEGIO DE EDUCACIÓN ESPECIAL,PÚBLICO,CALLE,de los Yébenes,76,28047,079,Madrid,http://www.educa.madrid.org/cpee.poncedeleon.madrid,436113,4471731
28005431,REINA VICTORIA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Príncipe de Vergara,61,28006,079,Madrid,http://www.educa.madrid.org/cp.reinavictoria.madrid,442350,4476086
28005441,GONZALO FERNANDEZ DE CORDOBA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Adanero,3,28024,079,Madrid,http://www.educa.madrid.org/cp.fernandezdecord.madrid,433838,4471803
28005465,GUSTAVO ADOLFO BECQUER,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Santa Genoveva,32,28017,079,Madrid,http://www.educa.madrid.org/cp.becquer.madrid,444942,4475022
28005477,HAITI,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Guabairo,22,28047,079,Madrid,http://www.educa.madrid.org/cp.haiti.madrid,436658,4470876
28005489,HERMANOS PINZON,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Azor,4,28024,079,Madrid,http://www.educa.madrid.org/cp.hermanospinzon.madrid,434760,4472285
28005490,HERNAN CORTES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de los Yébenes,241,28047,079,Madrid,http://www.educa.madrid.org/cp.hernancortes.madrid,436261,4471447
28005519,HONDURAS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO,de Federico García Lorca,19,28031,079,Madrid,http://www.educa.madrid.org/cp.honduras.madrid,447307,4469869
28005520,HOSPITAL DEL NIÑO JESUS,AULAS HOSPITALARIAS,PÚBLICO,AVDA,de Menéndez Pelayo,65,28009,079,Madrid,http://www.educa.madrid.org/cpee.hospitalninojesus.madrid,442574,4473916
28005556,MARIA SORIANO,COLEGIO DE EDUCACIÓN ESPECIAL,PÚBLICO,AVDA,de la Peseta,30,28054,079,Madrid,http://www.educa.madrid.org/cpee.mariasoriano.madrid,435334,4468284
28005568,ISAAC PERAL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,GTA,de Rufino Novalvos,5,28025,079,Madrid,http://www.educa.madrid.org/cp.isaacperal.madrid,437969,4470894
28005571,LUIS BELLO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Luis Cabrera,66,28002,079,Madrid,http://www.educa.madrid.org/cp.luisbello.madrid,442886,4477222
28005601,JAIME BALMES,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Sierra de la Solana,2,28053,079,Madrid,http://www.educa.madrid.org/cp.jaimebalmes.madrid,443061,4471026
28005623,JAVIER DE MIGUEL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Puerto de Viñamala,11,28018,079,Madrid,http://www.educa.madrid.org/cp.javierdemiguel.madrid,444277,4470688
28005635,JOAQUIN DICENTA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PASEO,Olivos,70,28011,079,Madrid,http://www.educa.madrid.org/cp.joaquindicenta.madrid,437374,4473045
28005660,JOSE MARIA DE PEREDA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Mestanza,94,28053,079,Madrid,http://www.educa.madrid.org/cp.pereda.madrid,442708,4470349
28005684,JOVELLANOS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Monroy,34,28044,079,Madrid,http://www.educa.madrid.org/cp.jovellanos.madrid,433511,4470129
28005696,JUAN DE LA CIERVA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Villarrosa,7,28041,079,Madrid,http://www.educa.madrid.org/cp.juandelacierva.madrid,441372,4467322
28005714,JUAN RAMON JIMENEZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,del Marqués de Viana,58,28039,079,Madrid,http://www.educa.madrid.org/cp.juanramonjimenez.madrid,440384,4479419
28005726,JUAN SEBASTIAN ELCANO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Mirasierra,29,28026,079,Madrid,http://www.educa.madrid.org/cp.elcano.madrid,440188,4471181
28005738,LOPEZ VICUÑA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Hinojal,7,28037,079,Madrid,http://www.lopezvicu.es,448004,4475912
28005741,LUIS DE GONGORA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Sarriá,49,28029,079,Madrid,http://www.educa.madrid.org/cp.gongora.madrid,439430,4480681
28005763,MANUEL DE FALLA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,Real de Pinto,27,28021,079,Madrid,http://www.educa.madrid.org/cp.manueldefalla.madrid,440048,4466436
28005787,COLEGIO DIOCESANO MARIA INMACULADA - MOGAMBO,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Mogambo,5,28018,079,Madrid,http://www.mariainmaculadamogambo.es,444253,4470123
28005799,COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de Joaquín Turina,62,28044,079,Madrid,http://www.educa.madrid.org/cc.mariainmaculadacarabanchel.madrid,435637,4469345
28005805,COLEGIO DIOCESANO MARIA INMACULADA - LUIS RUIZ,CENTRO PRIVADO DE EDUCACIÓN INFANTIL,PRIVADO CONCERTADO,CALLE,de Luis Ruiz,26,28017,079,Madrid,,445804,4475839
28005817,JORGE MANRIQUE,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,PLAZA,del Pintor Lucas,17,28026,079,Madrid,http://www.educa.madrid.org/cp.jorgemanrique.madrid,439698,4471109
28005830,MARQUES DE MARCENADO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Linneo,31,28005,079,Madrid,http://www.educa.madrid.org/cp.marquesdemarcenado.madrid,438888,4473586
28005842,MATER AMABILIS,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE,de la Gavia Seca,15,28031,079,Madrid,http://www.educa.madrid.org/cc.materamabilis.madrid,447426,4470002
28005854,AMOS ACERO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Rodríguez Espinosa,54,28053,079,Madrid,http://www.educa.madrid.org/cp.amosacero.madrid,443634,4471227
28005866,MEJICO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA,de Badajoz,74,28027,079,Madrid,http://www.educa.madrid.org/cp.mejico.madrid,444811,4477184
28005878,MENDEZ NUNEZ,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Alicun,9,28033,079,Madrid,http://www.educa.madrid.org/cp.mendeznunez.madrid,444080,4481129
28005881,MENENDEZ Y PELAYO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Méndez Álvaro,16,28045,079,Madrid,http://www.educa.madrid.org/cp.menendezypelayo.madrid,441323,4473009
28005891,MENENDEZ PIDAL,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Encomienda de Palacios,85,28030,079,Madrid,http://www.educa.madrid.org/cp.menendezpidal.madrid,445593,4472410
28005908,MESONERO ROMANOS,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Pont de Molins,31,28038,079,Madrid,http://www.educa.madrid.org/cp.mesoneroromanos.madrid,445284,4471629
28005911,NAVAS DE TOLOSA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Benimamet,109,28021,079,Madrid,http://www.educa.madrid.org/cp.navasdetolosa.madrid,441717,4466223
28005933,EDUARDO ROJO,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Eduardo Rojo,2,28018,079,Madrid,http://www.educa.madrid.org/cp.eduardorojo.madrid,443733,4470902
28005945,NTRA. SRA. DE LA CONCEPCION,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de la Virgen del Sagrario,24,28027,079,Madrid,http://www.educa.madrid.org/cp.concepcion.madrid,444878,4476485
28005994,PADRE COLOMA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE,de Gutiérrez Canales,19,28022,079,Madrid,http://www.educa.madrid.org/cp.padrecoloma.madrid,447831,4477751
28006007,PADRE MARIANA,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,RONDA,Sur,145,28053,079,Madrid,http://www.educa.madrid.org/cp.padremariana.madrid,443061,4469837
28006019,PADRE PIQUER,CENTRO PRIVADO DE EDUCACIÓN SECUNDARIA,PRIVADO CONCERTADO,CALLE,del Cañaveral,96,28029,079,Madrid,http://www.padrepiquer.es,441378,4480325
