MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,20;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
3536439;SITUADO APARCABICICLETAS - ENTRADA PARQUE DEL BRONCE;2;ARGANZUELA;24;LEGAZPI;OPERATIVO;;CALLE;ANTRACITA;32;20170760;
3537003;SITUADO APARCABICICLETAS - AVENIDA SANTO DOMINGO DE LA CALZADA;8;FUENCARRAL-EL PARDO;86;VALVERDE;OPERATIVO;;CALLE;BERDUN;2;31029489;
3538010;SITUADO APARCABICICLETAS - CENTRO CONCERTADO DE EDUCACION SAN JOSE;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;CALLE;MAZARREDO;11;31052131;
3538012;SITUADO APARCABICICLETAS - CAMPUS REPSOL;2;ARGANZUELA;25;DELICIAS;OPERATIVO;;CALLE;MENDEZ ALVARO;55;11010555;
3538068;SITUADO APARCABICICLETAS - ESTACION DE METRO LAS TABLAS;8;FUENCARRAL-EL PARDO;86;VALVERDE;OPERATIVO;;CALLE;TOQUES;11;31009168;
3538189;SITUADO APARCABICICLETAS - PLAZA DEL CRISTO REY;9;MONCLOA-ARAVACA;93;CIUDAD UNIVERSITARIA;OPERATIVO;;PLAZA;CRISTO REY;5;31011243;
3538347;SITUADO APARCABICICLETAS - AECID AGENCIA ESPAÑOLA DE COOPERACION;9;MONCLOA-ARAVACA;93;CIUDAD UNIVERSITARIA;OPERATIVO;;AVENIDA;REYES CATOLICOS;4;11053056;
3538354;SITUADO APARCABICICLETAS - MC DONALDS;8;FUENCARRAL-EL PARDO;87;MIRASIERRA;OPERATIVO;;AVENIDA;MONTECARMELO;1;31044754;
3540328;SITUADO APARCABICICLETAS - POLIDEPORTIVO EVA DUARTE;4;SALAMANCA;44;GUINDALERA;OPERATIVO;;CALLE;DOCTOR GOMEZ ULLA;11;11017103;
3540394;SITUADO APARCABICICLETAS - CALLE DE JORGE JUAN CV CALLE SERRANO;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;JORGE JUAN;4;11013994;
3540442;SITUADO APARCABICICLETAS - ZONA COMERCIAL;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;CLAUDIO COELLO;26;11013897;
3540487;SITUADO APARCABICICLETAS - C/V AVENIDA DE MENENDEZ PELAYO;3;RETIRO;34;IBIZA;OPERATIVO;;CALLE;O'DONNELL;4;11012679;
3540610;SITUADO APARCABICICLETAS - FRENTE AL PARQUE DEL RETIRO;3;RETIRO;34;IBIZA;OPERATIVO;;CALLE;DOCE DE OCTUBRE;1;11012364;
3541227;SITUADO APARCABICICLETAS - PLAZA DE ANDRES SEGOVIA;5;CHAMARTIN;53;CIUDAD JARDIN;OPERATIVO;;CALLE;PRINCIPE DE VERGARA;142;20009834;
3541340;SITUADO APARCABICICLETAS - COLONIA DE LA FUENTE DE LA TEJA;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;CALLE;SANTA POLA;13;11052007;
3541341;SITUADO APARCABICICLETAS - COLONIA DE LA FUENTE DE LA TEJA;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;CALLE;SANTA POLA;20;11051978;
3541694;SITUADO APARCABICICLETAS - PLAZA DE RODRIGO URIA;5;CHAMARTIN;51;EL VISO;OPERATIVO;;CALLE;PRINCIPE DE VERGARA;187;11021652;
3542043;SITUADO APARCABICICLETAS - AZULEJOS PEÑA;8;FUENCARRAL-EL PARDO;86;VALVERDE;OPERATIVO;;AVENIDA;LLANO CASTELLANO;15;20016134;
3542074;SITUADO APARCABICICLETAS - C.P. MARQUES DE MARCENADO;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;CALLE;LINNEO;31;11008086;
3542121;SITUADO APARCABICICLETAS - POLIDEPORTIVO DAOIZ Y VELARDE;3;RETIRO;31;PACIFICO;OPERATIVO;;PLAZA;DAOIZ Y VELARDE;5;31052306;
3542152;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE;3;RETIRO;31;PACIFICO;OPERATIVO;;CALLE;TELLEZ;31;20088240;
3542222;SITUADO APARCABICICLETAS - ENTRADA PLAZA DAOIZ Y VELARDE;3;RETIRO;31;PACIFICO;OPERATIVO;;AVENIDA;CIUDAD DE BARCELONA;156;31051005;
3542367;SITUADO APARCABICICLETAS - C.P. JOAQUIN COSTA;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;PASEO;PONTONES;8;11008162;
3542435;SITUADO APARCABICICLETAS - ENTRADA DEL JARDIN DEL MAESTRO PADILLA;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;PASEO;VIRGEN DEL PUERTO;65;11008212;
3542809;SITUADO APARCABICICLETAS - ESTACION DE METRO PACIFICO;3;RETIRO;31;PACIFICO;OPERATIVO;;AVENIDA;CIUDAD DE BARCELONA;79;11011222;
3543363;SITUADO APARCABICICLETAS - JUNTO A ENTRADA A GARAJE;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;PASEO;VIRGEN DEL PUERTO;33;11008052;
3543373;SITUADO APARCABICICLETAS - PANTEON DE HOMBRES ILUSTRES;3;RETIRO;31;PACIFICO;OPERATIVO;;PASEO;REINA CRISTINA;4;20107314;
3543425;SITUADO APARCABICICLETAS - EN LA REAL FABRICA DE TAPICES;3;RETIRO;31;PACIFICO;OPERATIVO;;CALLE;FUENTERRABIA;2;11010631;
3543463;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MARQUES DE SAMARANCH;2;ARGANZUELA;21;IMPERIAL;OPERATIVO;;PASEO;IMPERIAL;20;11008145;
3543608;SITUADO APARCABICICLETAS - COLEGIO NACIONES;5;CHAMARTIN;54;HISPANOAMERICA;OPERATIVO;;AVENIDA;ALFONSO XIII;90;11024512;
3544153;SITUADO APARCABICICLETAS - COLEGIO PUBLICO LEOPOLDO CALVO SOTELO;8;FUENCARRAL-EL PARDO;86;VALVERDE;OPERATIVO;;AVENIDA;CAMINO DE SANTIAGO;25;31049645;
3544389;SITUADO APARCABICICLETAS - COLONIA DE LA FUENTE DE LA TEJA;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;CALLE;SANTA POLA;22;11051996;
3544531;SITUADO APARCABICICLETAS - FRENTE A AYUNTAMIENTO DE MADRID;2;ARGANZUELA;25;DELICIAS;OPERATIVO;;CALLE;BUSTAMANTE;20;31001897;
3544532;SITUADO APARCABICICLETAS - COLEGIO REINA VICTORIA;4;SALAMANCA;46;CASTELLANA;OPERATIVO;;CALLE;PRINCIPE DE VERGARA;61;11019915;
3544877;SITUADO APARCABICICLETAS - I.E.S. JUAN DE LA CIERVA;2;ARGANZUELA;22;ACACIAS;OPERATIVO;;CALLE;CAOBA;6;20129132;
3545009;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO BMX;2;ARGANZUELA;24;LEGAZPI;OPERATIVO;;PARQUE;MADRID RIO;200 EX;31049409;
3545079;SITUADO APARCABICICLETAS - ENTRADA A PARQUE (CENTRO DEPORTIVO BMX);2;ARGANZUELA;24;LEGAZPI;OPERATIVO;;CALLE;EMBAJADORES;316 A;31040642;
3545395;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL ARGANZUELA;2;ARGANZUELA;26;PALOS DE MOGUER;OPERATIVO;;CALLE;PALOS DE LA FRONTERA;40;20107719;
3545445;SITUADO APARCABICICLETAS - URBANIZACION LA BUGANVILLA;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;RONDA;BUGANVILLA DEL REY;1;20090795;
3545781;SITUADO APARCABICICLETAS - MATADERO DE MADRID;2;ARGANZUELA;23;CHOPERA;OPERATIVO;;PASEO;CHOPERA;53;11009026;
3546014;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL ARGANZUELA C/ ALICANTE 14;2;ARGANZUELA;25;DELICIAS;OPERATIVO;;CALLE;ALICANTE;14;20131941;
3546898;SITUADO APARCABICICLETAS - C/V PASEO DE LA CASTELLANA;5;CHAMARTIN;55;NUEVA ESPAÑA;OPERATIVO;;CALLE;FELIX BOIX;2;20010132;
3546923;SITUADO APARCABICICLETAS - EMBAJADA DE SANTA SEDE (NUNCIATURA APOSTOLICA);5;CHAMARTIN;56;CASTILLA;OPERATIVO;;AVENIDA;PIO XII;46;11027052;
3547243;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL CHAMARTIN;5;CHAMARTIN;55;NUEVA ESPAÑA;OPERATIVO;;AVENIDA;PIO XII;11;11026265;
3547448;SITUADO APARCABICICLETAS - EN LA ENTRADA A PLAZA;5;CHAMARTIN;55;NUEVA ESPAÑA;OPERATIVO;;CALLE;DRACENA;29;11026872;
3547483;SITUADO APARCABICICLETAS - C/V C. VICTOR DE LA SERNA;5;CHAMARTIN;54;HISPANOAMERICA;OPERATIVO;;CALLE;COSTA RICA;32;11025091;
3547888;SITUADO APARCABICICLETAS - EMPRESA MUNICIPAL DE TRANSPORTES;3;RETIRO;32;ADELFAS;OPERATIVO;;CALLE;CERRO DE LA PLATA;4;20118541;
3548012;SITUADO APARCABICICLETAS - CENTRO CULTURAL LUIS PEIDRO;3;RETIRO;32;ADELFAS;OPERATIVO;;CALLE;LUIS PEIDRO;2;31037836;
3549651;SITUADO APARCABICICLETAS - I.E.S SANTAMARCA;5;CHAMARTIN;54;HISPANOAMERICA;OPERATIVO;;CALLE;PUERTO RICO;34;11025158;
3549858;SITUADO APARCABICICLETAS - EMBAJADA DE VIETNAM;5;CHAMARTIN;54;HISPANOAMERICA;OPERATIVO;;AVENIDA;ALFONSO XIII;56;11024496;
3550833;SITUADO APARCABICICLETAS - I.E.S. CLARA DEL REY;5;CHAMARTIN;52;PROSPERIDAD;OPERATIVO;;CALLE;PADRE CLARET;9;11027465;
3551602;SITUADO APARCABICICLETAS - CERCANO A OFICINA DE EMPLEO PROSPERIDAD;5;CHAMARTIN;52;PROSPERIDAD;OPERATIVO;;CALLE;CORAZON DE MARIA;25;11022809;
3551687;SITUADO APARCABICICLETAS - JUNTA MUNICIPAL FUENCARRAL EL PARDO;8;FUENCARRAL-EL PARDO;84;EL PILAR;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;38;11045935;
3551688;SITUADO APARCABICICLETAS - JUNTA MUNICIPAL FUENCARRAL EL PARDO;8;FUENCARRAL-EL PARDO;84;EL PILAR;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;40;11045934;
3551763;SITUADO APARCABICICLETAS - COLEGIO PUBLICO ESCUELAS AGUIRRE;3;RETIRO;36;NIÑO JESUS;OPERATIVO;;CALLE;PIO BAROJA;4;11013570;
3553305;SITUADO APARCABICICLETAS - PUNTO LIMPIO LATINA;10;LATINA;101;LOS CARMENES;OPERATIVO;;CALLE;GALLUR;2;20019104;
3553745;SITUADO APARCABICICLETAS - ROTONDA PUERTA DE ALCALA;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;PLAZA;INDEPENDENCIA;9;11012758;
3553892;Situado Aparcabicicletas FRENTE A LA AGENCIA ESPAÑOLA DE CONSUMO, SEGURIDAD ALIMENTARIA Y NUTRICIÓN;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;ALCALA;54;11012723;
3553943;SITUADO APARCABICICLETAS - C/V CALLE MONTALBAN;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;ALFONSO XII;12;11012744;
3553949;SITUADO APARCABICICLETAS - HOTEL PALACIO DEL RETIRO;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;ALFONSO XII;14;11012745;
3554248;SITUADO APARCABICICLETAS - I.T. PRINCIPE PIO;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;PASEO;FLORIDA;4;20106554;
3554257;SITUADO APARCABICICLETAS - I.T. PRINCIPE PIO;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;PASEO;FLORIDA;4;20106554;
3554428;SITUADO APARCABICICLETAS - I.T. PRINCIPE PIO;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;PASEO;FLORIDA;2;20147325;
3554461;SITUADO APARCABICICLETAS - MUSEO NACIONAL DE ANTROPOLOGIA;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;PASEO;INFANTA ISABEL;11;11012987;
3554462;SITUADO APARCABICICLETAS - AECOM (ASOCIACION DE EMPRESAS DE LA CONSTRUCCION DE MADRID);3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;ALFONSO XII;64;11012964;
3554495;SITUADO APARCABICICLETAS - CONSEJO SUPERIOR DE INVESTIGACIONES;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;CLAUDIO MOYANO;1;11012968;
3554534;SITUADO APARCABICICLETAS - PLAZA DE MURILLO;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;RUIZ DE ALARCON;27;11012952;
3554625;SITUADO APARCABICICLETAS - HOTEL RITZ;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;PLAZA;LEALTAD;5;11012872;
3554928;SITUADO APARCABICICLETAS - EN LA ENTRADA DEL AYUNTAMIENTO DE MADRID;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;MONTALBAN;3;11012789;
3555626;SITUADO APARCABICICLETAS - COLONIA DEL MANZANARES;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;PASEO;COMANDANTE FORTEA;66;11051727;
3555722;SITUADO APARCABICICLETAS - DENTRO DEL AREA INFANTIL;3;RETIRO;35;LOS JERONIMOS;OPERATIVO;;CALLE;POETA ESTEBAN DE VILLEGAS;1;31014460;
3556112;SITUADO APARCABICICLETAS - TRIBUNAL DE CUENTAS;4;SALAMANCA;45;LISTA;OPERATIVO;;CALLE;MARTIRES CONCEPCIONISTAS;23;11019214;
3556362;SITUADO APARCABICICLETAS - DIRECCION SERVICIOS PROTECCION CIVIL Y BOMBEROS;9;MONCLOA-ARAVACA;91;CASA DE CAMPO;OPERATIVO;;AVENIDA;PRINCIPAL;2;20173896;
3556665;SITUADO APARCABICICLETAS - PARQUE DE FRANCOS RODRIGUEZ - RESIDENCIA MILITAR DON QUIJOTE;9;MONCLOA-ARAVACA;93;CIUDAD UNIVERSITARIA;OPERATIVO;;AVENIDA;DOCTOR FEDERICO RUBIO Y GALI;82;20010642;
3556929;SITUADO APARCABICICLETAS - C.E.I.P. SAN FRANCISCO DE ASIS;5;CHAMARTIN;51;EL VISO;OPERATIVO;;AVENIDA;CONCHA ESPINA;32;11021069;
3557017;SITUADO APARCABICICLETAS - CARRETERA DE LA DEHESA DE LA VILLA (INSTITUTO VIRGEN DE LA PALOMA);9;MONCLOA-ARAVACA;93;CIUDAD UNIVERSITARIA;OPERATIVO;;CALLE;FRANCOS RODRIGUEZ;83;20000008;
3557020;SITUADO APARCABICICLETAS - MUSEO ARQUEOLOGICO NACIONAL;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;VILLANUEVA;12;11013761;
3557113;SITUADO APARCABICICLETAS - ROTONDA PUERTA DE ALCALA;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;PLAZA;INDEPENDENCIA;2;11013678;
3557117;SITUADO APARCABICICLETAS - ROTONDA PUERTA DE ALCALA;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;PLAZA;INDEPENDENCIA;4;11013680;
3557426;SITUADO APARCABICICLETAS - CALLE CONDE DE ARANDA 1;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;CONDE DE ARANDA;1;11013814;
3557945;SITUADO APARCABICICLETAS - CEIP CIUDAD DE ROMA;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;JUAN ESPLANDIU;2:00 AM;11013634;
3557946;SITUADO APARCABICICLETAS - CEIP CIUDAD DE ROMA;3;RETIRO;33;ESTRELLA;OPERATIVO;;CALLE;JUAN ESPLANDIU;1;11012057;
3558124;SITUADO APARCABICICLETAS - COLEGIO PUBLICO BARTOLOME COSIO;10;LATINA;107;LAS AGUILAS;OPERATIVO;;CALLE;JOSE DE CADALSO;19;31025319;
3558139;SITUADO APARCABICICLETAS - PARROQUIA NUESTRA SEÑORA DE HENAR;4;SALAMANCA;44;GUINDALERA;OPERATIVO;;CALLE;AGUSTIN DURAN;33;11018667;
3562088;SITUADO APARCABICICLETAS - C/V C. SERRANO;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;HERMOSILLA;12;11013990;
3562264;SITUADO APARCABICICLETAS - ANILLO VERDE CICLISTA (INST. DEPORTIVA CLUB DE CAMPO VILLA DE MADRID);9;MONCLOA-ARAVACA;93;CIUDAD UNIVERSITARIA;OPERATIVO;;CARRETERA;CASTILLA;12;20183945;
3562530;SITUADO APARCABICICLETAS - ZONA COMERCIAL;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;NUÐEZ DE BALBOA;25;11014488;
3562553;SITUADO APARCABICICLETAS - CALLE NUÑEZ DE BALBOA 16;4;SALAMANCA;41;RECOLETOS;OPERATIVO;;CALLE;NUÐEZ DE BALBOA;16;11014560;
3562592;SITUADO APARCABICICLETAS - TORRE SERRANO;4;SALAMANCA;46;CASTELLANA;OPERATIVO;;CALLE;MARQUES DE VILLAMAGNA;3;11019723;
3562711;SITUADO APARCABICICLETAS - CALLE DE PADILLA 1;4;SALAMANCA;46;CASTELLANA;OPERATIVO;;CALLE;PADILLA;1;11019862;
3563464;SITUADO APARCABICICLETAS - SAN ANTONIO MARIA CLARAF;5;CHAMARTIN;52;PROSPERIDAD;OPERATIVO;;CALLE;CORAZON DE MARIA;1;11022758;
3563498;SITUADO APARCABICICLETAS - SAN FRANCISCO DE BORJA;4;SALAMANCA;46;CASTELLANA;OPERATIVO;;CALLE;SERRANO;102;11019873;
3563602;SITUADO APARCABICICLETAS - PARROQUIA DE SANTA CRISTINA;10;LATINA;102;PUERTA DEL ANGEL;OPERATIVO;;PLAZA;PUERTA DEL ANGEL;4;11068830;
3564085;SITUADO APARCABICICLETAS - AVENIDA DE LA GALAXIA 2;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;AVENIDA;GALAXIA;2;11056924;
3564397;SITUADO APARCABICICLETAS - C/BRUJULA (ANILLO CICLISTA) PARQUE ARROYO POZUELO;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;CALLE;ESCULTOR PERESEJO;66;20063938;
3564399;SITUADO APARCABICICLETAS - PARQUE ARROYO POZUELO (C/ ESCULTOR PERESEJO 62);9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;CALLE;ESCULTOR PERESEJO;62;20138022;
3564463;SITUADO APARCABICICLETAS - INSTALACION DEPORTIVA BASICA C.F. NUESTRA SEÑORA DEL BUEN CAMINO;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;GLORIETA;RIO ZANCARA;1;31020483;
3564575;SITUADO APARCABICICLETAS - INSTALACION DEPORTIVA BASICA PARQUE ARROYO POZUELO I;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;CALLE;ARROYO DE POZUELO;10;31045365;
3564587;SITUADO APARCABICICLETAS - INST. DEPORTIVA BASICA ESTANQUE DE LAS TORMENTAS;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;CALLE;ENEBRO;21;11058366;
3564777;SITUADO APARCABICICLETAS - C.P. ROSA DE LUXEMBURGO;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;CALLE;BARDEGUERAL;16;20140585;
3565138;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL ALFREDO GOYENECHE;9;MONCLOA-ARAVACA;97;ARAVACA;OPERATIVO;;CALLE;HUMERA;40;31011019;
3565249;SITUADO APARCABICICLETAS - CALLE O´DONNEL 36;3;RETIRO;34;IBIZA;OPERATIVO;;CALLE;O'DONNELL;36;11012609;
3565629;SITUADO APARCABICICLETAS - C/ TRIBULETE Nº27;1;CENTRO;12;EMBAJADORES;OPERATIVO;10/07/2017;CALLE;TRIBULETE;27;11002261;
3565634;SITUADO APARCABICICLETAS - C/TRIBULETE Nº17;1;CENTRO;12;EMBAJADORES;OPERATIVO;10/07/2017;CALLE;TRIBULETE;17;11002256;
3566462;SITUADO APARCABICICLETAS - ANILLO VERDE CICLISTA (CTRO COMERCIAL MONTECARMELO);8;FUENCARRAL-EL PARDO;88;EL GOLOSO;OPERATIVO;;CALLE;MONASTERIOS DE SUSO Y YUSO;73;31007852;
3566463;SITUADO APARCABICICLETAS - CARRIL BICI (CERRO DE LAS TABLAS );8;FUENCARRAL-EL PARDO;86;VALVERDE;OPERATIVO;;CALLE;SIERRA DE ATAPUERCA;49;31030555;
3566494;SITUADO APARCABICICLETAS - CENTRO DEPORTIVO MUNICIPAL FERNANDO MARTIN;9;MONCLOA-ARAVACA;94;VALDEZARZA;OPERATIVO;;AVENIDA;SANTO ANGEL DE LA GUARDA;6;31009640;
3566640;SITUADO APARCABICICLETAS - MERCADO SANTA MARIA DE LA CABEZA;2;ARGANZUELA;26;PALOS DE MOGUER;OPERATIVO;;PASEO;SANTA MARIA DE LA CABEZA;39;11010285;
3566672;SITUADO APARCABICICLETAS - C/ ARROYOFRESNO 17 ANILLO VERDE CICLISTA;9;MONCLOA-ARAVACA;93;CIUDAD UNIVERSITARIA;OPERATIVO;;CALLE;ARROYOFRESNO;15;20017220;
3566709;SITUADO APARCABICICLETAS - ESTADIO SANTIAGO BERNABEU;5;CHAMARTIN;54;HISPANOAMERICA;OPERATIVO;;AVENIDA;CONCHA ESPINA;2;11020909;
3568803;SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 20;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;AVENIDA;NICETO ALCALA ZAMORA;20;31017537;
3568804;SITUADO APARCABICICLETAS - CALLE FINA DE CALDERON 28;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;CALLE;FINA DE CALDERON;28;31041201;
3568805;SITUADO APARCABICICLETAS - AVENIDA SECUNDINO ZUAZO 80;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;SECUNDINO ZUAZO;80;31039636;
3568866;SITUADOS_APARCABICICLETAS-AVENIDA DE OPORTO 100;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;GLORIETA;VALLE DE ORO;6;11070358;
3568867;SITUADOS_APARCABICICLETAS-AVENIDA DE OPORTO 30;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;AVENIDA;OPORTO;32;11070159;
3568890;SITUADOS_APARCABICICLETAS-CALLE DE BLASA PEREZ 1;11;CARABANCHEL;113;SAN ISIDRO;OPERATIVO;;CALLE;GENERAL RICARDOS;126;31028689;
3568892;SITUADOS_APARCABICICLETAS-CALLE DE SANTA LUCRECIA 11;11;CARABANCHEL;112;OPAÑEL;OPERATIVO;;CALLE;SANTA LUCRECIA;11;31000482;
3568893;SITUADOS_APARCABICICLETAS -;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;;CALLE;PIMIENTA;18;20153573;
3568894;SITUADOS_APARCABICICLETAS-;17;VILLAVERDE;174;LOS ROSALES;OPERATIVO;;CALLE;MARIA MARTINEZ OVIOL;12;20182859;
3568902;SITUADO_ APARCABICICLETAS- PLAZA DE LA PEÑA GUDINA 1;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;;PLAZA;PEÑA GUDINA;1;31045145;
3568904;SITUADO APARCABICICLETAS - AVENIDA NIZA 63;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;AVENIDA;NIZA;63;20107847;
3568905;SITUADO APARCABICICLETAS - CALLE ESTOCOLMO 59;20;SAN BLAS-CANILLEJAS;205;ROSAS;OPERATIVO;;CALLE;ESTOCOLMO;59;31052864;
3568906;SITUADO APARCABICICLETAS - AVENIDA BADAJOZ 76;15;CIUDAD LINEAL;155;SAN PASCUAL;OPERATIVO;;AVENIDA;BADAJOZ;76;20089580;
3568907;SITUADO APARCABICICLETAS - AVENIDA NICETO ALCALA ZAMORA 12;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;01/03/2013;AVENIDA;NICETO ALCALA ZAMORA;12;31027986;
3568908;SITUADO APARCABICICLETAS - C/ BARCELO Nº2;1;CENTRO;14;JUSTICIA;OPERATIVO;;CALLE;BARCELO;2;11005231;
3568910;SITUADO APARCABICICLETAS - CALLE RIOBAMBA 11;20;SAN BLAS-CANILLEJAS;208;EL SALVADOR;OPERATIVO;;CALLE;RIOBAMBA;11;20109446;
3568911;SITUADO APARCABICICLETAS - PASEO ALAMEDA DE OSUNA 46;21;BARAJAS;211;ALAMEDA DE OSUNA;OPERATIVO;;PASEO;ALAMEDA DE OSUNA;46;31043177;
3568912;SITUADO APARCABICICLETAS - CALLE NEVADO DEL CUMBAL 2;16;HORTALEZA;164;PINAR DEL REY;OPERATIVO;;CALLE;NEVADO DEL CUMBAL;2;20155841;
3568913;SITUADO APARCABICICLETAS - GLORIETA MAR DE CRISTAL 1;16;HORTALEZA;163;CANILLAS;OPERATIVO;;GLORIETA;MAR DE CRISTAL;1;31031862;
3569013;SITUADO_APARCABICICLETAS - CALLE DE LA SILVINA 9;12;USERA;123;SAN FERMIN;OPERATIVO;24/10/2017;CALLE;SILVINA;9;20141685;
3569014;SITUADOS_APARCABICICLETAS - CALLE DE ELISA OCHOA 2;12;USERA;127;PRADOLONGO;OPERATIVO;24/10/2017;CALLE;ELISA OCHOA;2;20111866;
3569261;SITUADO APARCABICICLETAS - JUNTA MUNICIPAL DE LATINA / AUDITORIO PACO DE LUCIA;10;LATINA;107;LAS AGUILAS;OPERATIVO;;AVENIDA;LAS AGUILAS;2:00 AM;31003920;
3569262;SITUADO APARCABICICLETAS - PARQUE DE LA CUÑA VERDE (C/ CONCEJAL FCO JOSE JIMENEZ MARTIN 174);10;LATINA;103;LUCERO;OPERATIVO;;CALLE;CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN;174;20086599;
3569263;SITUADO APARCABICICLETAS - PARQUE INFANTIL NOREÑA GOIZUETA;2;ARGANZUELA;24;LEGAZPI;OPERATIVO;;CALLE;TENIENTE CORONEL NOREÑA;2;11009226;
3569264;SITUADO APARCABICICLETAS - BANCO ESPAÑA-DUERO;2;ARGANZUELA;24;LEGAZPI;OPERATIVO;;CALLE;TITAN;8;31022353;
3569265;SITUADO APARCABICICLETAS - ESTACION DE METRO PELAYO;3;RETIRO;31;PACIFICO;OPERATIVO;;AVENIDA;CIUDAD DE BARCELONA;25;11010748;
3569266;SITUADO APARCABICICLETAS - C/LUIS LARRAINZA. C.P. PADRE POVEDA;5;CHAMARTIN;53;CIUDAD JARDIN;OPERATIVO;;CALLE;LUIS LARRAINZA;57;11023438;
3569267;SITUADO APARCABICICLETAS - C/LUIS LARRAINZA. C.P. PADRE POVEDA;5;CHAMARTIN;53;CIUDAD JARDIN;OPERATIVO;;AVENIDA;ALFONSO XIII;21;11023058;
3569268;SITUADO APARCABICICLETAS - C/LUIS LARRAINZA. C.P. PADRE POVEDA;5;CHAMARTIN;53;CIUDAD JARDIN;OPERATIVO;;CALLE;LUIS LARRAINZA;57;11023438;
3569269;SITUADO APARCABICICLETAS - C/JOSE VASCONCELOS C/CASTELLANA;5;CHAMARTIN;56;CASTILLA;OPERATIVO;;CALLE;JOSE VASCONCELOS;2;20105700;
