ID,Lugar,MINTDISTRI,NOMBRE_DIS,MINTBARRIO,NOMBRE_BAR,ESTADO,INSTALLDAT,Direccion,"MINTNUMERO,C,25","MINTNDP,C,20","MODELO,C,254"
529124, CALLE TORQUEMADA 5,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE TORQUEMADA 5,5,31008854,
529125, CALLE AYACUCHO 30,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE AYACUCHO 30,30,20139448,
529126, CALLE LAS PEDROÑERAS 39,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE LAS PEDROÑERAS 39,39,11117013,
529127, CALLE AGUSTIN DE ITURBIDE 1,16,HORTALEZA,164,PINAR DEL REY,OPERATIVO,,CALLE DE  CALLE AGUSTIN DE ITURBIDE 1,1,31044660,
529128, CALLE RICARDO SAN JUAN 2,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE RICARDO SAN JUAN 2,2,31034365,
529129, CARRETERA CANILLAS 1,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CARRETERA DE  CARRETERA CANILLAS 1,1,31041743,
529130, CALLE JAZMIN 15,15,CIUDAD LINEAL,159,COSTILLARES,OPERATIVO,,CALLE DE  CALLE JAZMIN 15,15,11112772,
529131, CALLE SOMONTIN 59,16,HORTALEZA,165,APOSTOL SANTIAGO,OPERATIVO,,CALLE DE  CALLE SOMONTIN 59,59,20064870,
529132, CALLE ROSA DE CASTRO 17,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE ROSA DE CASTRO 17,17,20157452,
529133, CALLE PEONIAS 2,16,HORTALEZA,161,PALOMAS,OPERATIVO,,CALLE DE  CALLE PEONIAS 2,2,11113206,
529134, AVENIDA PARTENON 5,21,BARAJAS,215,CORRALEJOS,OPERATIVO,,AVENIDA DE  AVENIDA PARTENON 5,5,20058452,
529135, AVENIDA SEPTIMA 41,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,AVENIDA DE  AVENIDA SEPTIMA 41,41,31054048,
529136, AVENIDA SEXTA 6,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,AVENIDA DE  AVENIDA SEXTA 6,6,31010276,
529137, CALLE PIRRA 14,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,CALLE DE  CALLE PIRRA 14,14,31043339,
529138, CALLE ARCAUTE 4,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,CALLE DE  CALLE ARCAUTE 4,4,31010974,
529139, CALLE NAVARIDAS 7,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,CALLE DE  CALLE NAVARIDAS 7,7,20090540,
529140, CALLE BALANDRO 1,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,CALLE DE  CALLE BALANDRO 1,1,11140143,
529141, CALLE MEDINA DE POMAR 12,21,BARAJAS,212,AEROPUERTO,OPERATIVO,,CALLE DE  CALLE MEDINA DE POMAR 12,12,11140202,
529143, CALLE BERGANTIN 11,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,CALLE DE  CALLE BERGANTIN 11,11,11139992,
529144, CALLE GALEON 27,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,CALLE DE  CALLE GALEON 27,27,11139950,
529145, CALLE SAN SEVERO 18,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,CALLE DE  CALLE SAN SEVERO 18,18,20152615,
529146, AVENIDA LOGROÑO 70,21,BARAJAS,211,ALAMEDA DE OSUNA,OPERATIVO,,AVENIDA DE  AVENIDA LOGROÑO 70,70,11139809,
529147, CALLE TIMON 20,21,BARAJAS,214,TIMON,OPERATIVO,,CALLE DE  CALLE TIMON 20,20,11141287,
529148, AVENIDA LOGROÑO 365,21,BARAJAS,214,TIMON,OPERATIVO,,AVENIDA DE  AVENIDA LOGROÑO 365,365,31027598,
529149, CALLE ORION 3,21,BARAJAS,213,CASCO H.BARAJAS,OPERATIVO,,CALLE DE  CALLE ORION 3,3,11140690,
529150, CALLE BAHIA DE MALAGA 5,21,BARAJAS,215,CORRALEJOS,OPERATIVO,,CALLE DE  CALLE BAHIA DE MALAGA 5,5,20149956,
529151, GLORIETA MAR CARIBE 5,16,HORTALEZA,161,PALOMAS,OPERATIVO,,GLORIETA DE  GLORIETA MAR CARIBE 5,5,31049487,
529152, CALLE GENERAL ARANAZ 66,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE GENERAL ARANAZ 66,66,11139194,
529153, CALLE MARQUES DE PORTUGALETE 13,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,CALLE DE  CALLE MARQUES DE PORTUGALETE 13,13,11111148,
529154, CALLE ARTURO SORIA 71,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,CALLE DE  CALLE ARTURO SORIA 71,71,20039132,
529155, CALLE JUAN PEREZ ZUÑIGA 36,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,,CALLE DE  CALLE JUAN PEREZ ZUÑIGA 36,36,11110427,
529156, CALLE ARTURO SORIA 126,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,,CALLE DE  CALLE ARTURO SORIA 126,126,20179812,
529157, CALLE TORRECILLA DEL PUERTO 1,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,,CALLE DE  CALLE TORRECILLA DEL PUERTO 1,1,11111454,
529158, CALLE DIEGO AYLLON 8,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,,CALLE DE  CALLE DIEGO AYLLON 8,8,31022917,
529159, CALLE TREVIANA 1,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,,CALLE DE  CALLE TREVIANA 1,1,11111307,
529160, CALLE RAMIREZ DE ARELLANO 30,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,,CALLE DE  CALLE RAMIREZ DE ARELLANO 30,30,11111309,
529161, CALLE SORZANO 1,15,CIUDAD LINEAL,156,SAN JUAN BAUTISTA,OPERATIVO,,CALLE DE  CALLE SORZANO 1,1,11111674,
529162, CALLE LOPEZ DE HOYOS 310,15,CIUDAD LINEAL,157,COLINA,OPERATIVO,,CALLE DE  CALLE LOPEZ DE HOYOS 310,310,20172418,
529163, CALLE CARRIL DEL CONDE 57,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE CARRIL DEL CONDE 57,57,11115457,
529164, CALLE ANDORRA 30,16,HORTALEZA,163,CANILLAS,OPERATIVO,,CALLE DE  CALLE ANDORRA 30,30,20000193,
529165, CALLE LOPEZ DE ARANDA 29,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE LOPEZ DE ARANDA 29,29,20109179,
529166, CALLE MARIA LOMBILLO 3,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE MARIA LOMBILLO 3,3,11139241,
529167, CALLE LOPEZ DE ARANDA 5,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,,CALLE DE  CALLE LOPEZ DE ARANDA 5,5,11110428,
529168, CALLE ZIGIA 1,15,CIUDAD LINEAL,153,QUINTANA,OPERATIVO,,CALLE DE  CALLE ZIGIA 1,1,11108626,
529169, CALLE JOSE DEL HIERRO 5,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,,CALLE DE  CALLE JOSE DEL HIERRO 5,5,20094448,
529170, CALLE VIRGEN DEL SAGRARIO 22,15,CIUDAD LINEAL,153,QUINTANA,OPERATIVO,,CALLE DE  CALLE VIRGEN DEL SAGRARIO 22,22,11109109,
529171, CALLE JOSE DEL HIERRO 1,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,,CALLE DE  CALLE JOSE DEL HIERRO 1,1,20094442,
529172, CALLE DEMETRIO LOPEZ 6,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,CALLE DE  CALLE DEMETRIO LOPEZ 6,6,20164578,
529173, AVENIDA MARQUES DE CORBERA 6,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,AVENIDA DE  AVENIDA MARQUES DE CORBERA 6,6,11103497,
529174, CALLE NUESTRA SEÑORA DEL VILLAR 6,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,CALLE DE  CALLE NUESTRA SEÑORA DEL VILLAR 6,6,31014928,
529175, CALLE SANTA FELICIDAD 39,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,CALLE DE  CALLE SANTA FELICIDAD 39,39,20167532,
529176, CALLE SANTA FELICIDAD 9,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,CALLE DE  CALLE SANTA FELICIDAD 9,9,11103802,
529177, AVENIDA MARQUES DE CORBERA 54,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,AVENIDA DE  AVENIDA MARQUES DE CORBERA 54,54,11103853,
529178, AVENIDA DAROCA 96,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,AVENIDA DE  AVENIDA DAROCA 96,96,20117877,
529179, CALLE SANTA GENOVEVA 9,15,CIUDAD LINEAL,151,VENTAS,OPERATIVO,,CALLE DE  CALLE SANTA GENOVEVA 9,9,20076302,
529180, CALLE AQUITANIA 7,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,CALLE DE  CALLE AQUITANIA 7,7,20140618,
529181, AVENIDA GUADALAJARA 4,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,AVENIDA DE  AVENIDA GUADALAJARA 4,4,31030690,
529182, CALLE ARCOS DE JALON 22,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,CALLE DE  CALLE ARCOS DE JALON 22,22,31024172,
529183, CALLE ARCOS DE JALON 11,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,CALLE DE  CALLE ARCOS DE JALON 11,11,31032027,
529184, AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 131,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,AVENIDA DE  AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 131,131,11135544,
529185, AVENIDA INSITUCION LIBRE DE ENSEÑANZA 168,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,AVENIDA DE  AVENIDA INSITUCION LIBRE DE ENSEÑANZA 168,168,20182351,
529186, AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89,20,SAN BLAS-CANILLEJAS,203,AMPOSTA,OPERATIVO,,AVENIDA DE  AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 89,89,11135505,
529187, AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,AVENIDA DE  AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 160,160,31022699,
529188, CALLE FRANCISCO LARGO CABALLERO 4,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,CALLE DE  CALLE FRANCISCO LARGO CABALLERO 4,4,31031998,
529189, AVENIDA INSITUCION LIBRE DE ENSEÑANZA 70,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,AVENIDA DE  AVENIDA INSITUCION LIBRE DE ENSEÑANZA 70,70,11107252,
529190, AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 68,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,AVENIDA DE  AVENIDA INSTITUCION LIBRE DE ENSEÑANZA 68,68,11107251,
529191, CALLE ALBARRACIN 35,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,,CALLE DE  CALLE ALBARRACIN 35,35,11133416,
529192, CALLE JULIAN CAMARILLO 6,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,,CALLE DE  CALLE JULIAN CAMARILLO 6,6,20042302,
529193, AVENIDA INSITUCION LIBRE DE ENSEÑANZA 17 A,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,,AVENIDA DE  AVENIDA INSITUCION LIBRE DE ENSEÑANZA 17 A,17 A,11139457,
529194, CALLE ALCALA 533,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,CALLE DE  CALLE ALCALA 533,533,20053193,
529195, AVENIDA VEINTICINCO DE SEPTIEMBRE 1,20,SAN BLAS-CANILLEJAS,208,EL SALVADOR,OPERATIVO,,AVENIDA DE  AVENIDA VEINTICINCO DE SEPTIEMBRE 1,1,11138895,
529196, CALLE SAN ROMUALDO 17,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,,CALLE DE  CALLE SAN ROMUALDO 17,17,11133898,
529197, CALLE ALCALA 558,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE ALCALA 558,558,20053045,
529198, CALLE SAN MARIANO 10,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE SAN MARIANO 10,10,11138066,
529199, CALLE MUSAS 9,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE MUSAS 9,9,11137360,
529200, CALLE MUSAS 11,20,SAN BLAS-CANILLEJAS,207,CANILLEJAS,OPERATIVO,,CALLE DE  CALLE MUSAS 11,11,31036005,
529201, AVENIDA ARCENTALES 28,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,AVENIDA DE  AVENIDA ARCENTALES 28,28,31024129,
529202, CALLE MIGUEL YUSTE 64,20,SAN BLAS-CANILLEJAS,201,SIMANCAS,OPERATIVO,,CALLE DE  CALLE MIGUEL YUSTE 64,64,20042736,
529203, CALLE ARCOS DE JALON 120,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,CALLE DE  CALLE ARCOS DE JALON 120,120,31025072,
529204, CALLE CONSERVEROS 11,20,SAN BLAS-CANILLEJAS,204,ARCOS,OPERATIVO,,CALLE DE  CALLE CONSERVEROS 11,11,11135732,
529205, CALLE ALCONERA 2,20,SAN BLAS-CANILLEJAS,203,AMPOSTA,OPERATIVO,,CALLE DE  CALLE ALCONERA 2,2,11134918,
529206, CALLE ARCOS DE JALON 59,20,SAN BLAS-CANILLEJAS,202,HELLIN,OPERATIVO,,CALLE DE  CALLE ARCOS DE JALON 59,59,31032030,
529207, AVENIDA CANILLEJAS A VICALVARO 135,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,AVENIDA DE  AVENIDA CANILLEJAS A VICALVARO 135,135,20145332,
529209, CALLE BUDAPEST 11,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,CALLE DE  CALLE BUDAPEST 11,11,31025052,
529210, AVENIDA NIZA 8,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,AVENIDA DE  AVENIDA NIZA 8,8,31031992,
529211, AVENIDA NIZA 9,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,,AVENIDA DE  AVENIDA NIZA 9,9,20119854,
529213, CALLE FRANCISCO RIOJA 14,15,CIUDAD LINEAL,152,PUEBLO NUEVO,OPERATIVO,,CALLE DE  CALLE FRANCISCO RIOJA 14,14,20177032,
529214, CALLE CANAL DE PANAMA 8,15,CIUDAD LINEAL,155,SAN PASCUAL,OPERATIVO,,CALLE DE  CALLE CANAL DE PANAMA 8,8,11110958,
529215, CALLE JOSE DEL HIERRO 17,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,,CALLE DE  CALLE JOSE DEL HIERRO 17,17,11110010,
529216, CALLE MIJANCAS 3,20,SAN BLAS-CANILLEJAS,206,REJAS,OPERATIVO,,CALLE DE  CALLE MIJANCAS 3,3,31009183,
529218, PABELLÓN JESÚS ROLLAN,12,USERA,126,ZOFIO,OPERATIVO,,CALLE DE  PABELLÓN JESÚS ROLLAN,11,31018932,
529221, IES FELIPE,14,MORATALAZ,141,PAVONES,OPERATIVO,,CALLE DE  IES FELIPE,1,11101287,
529234, CEIP JUAN GRIS,18,VILLA DE VALLECAS,181,CASCO H.VALLECAS,OPERATIVO,,PASAJE DE  CEIP JUAN GRIS,8,31047174,
529235, CALLE JOSE DEL HIERRO 3,15,CIUDAD LINEAL,154,CONCEPCION,OPERATIVO,,CALLE DE  CALLE JOSE DEL HIERRO 3,3,20094445,
529251, CALLE AÑIL 3,16,HORTALEZA,161,PALOMAS,OPERATIVO,,CALLE DE  CALLE AÑIL 3,3,31013946,
529252, CALLE MEQUINENZA 16,20,SAN BLAS-CANILLEJAS,205,ROSAS,OPERATIVO,01/03/2013,CALLE DE  CALLE MEQUINENZA 16,16,11137223,
529261, AVENIDA ANDES 50,16,HORTALEZA,161,PALOMAS,OPERATIVO,,AVENIDA DE  AVENIDA ANDES 50,50,20107470,
3531472, CALLE DE MARTINEZ IZQUIERDO 43,4,SALAMANCA,44,GUINDALERA,OPERATIVO,,CALLE DE  CALLE DE MARTINEZ IZQUIERDO 43,43,11018436,
3531545, PARROQUIA DE SAN HILARIO DE POLIERS,10,LATINA,107,LAS AGUILAS,OPERATIVO,,CALLE DE  PARROQUIA DE SAN HILARIO DE POLIERS,27,20137018,
3532967, C.P. AMADOR DE LOS RIOS,4,SALAMANCA,43,FUENTE DEL BERRO,OPERATIVO,,PASEO DE  C.P. AMADOR DE LOS RIOS,16,11016537,
3534863, INST. DEPORTIVA BASICA ARJONA,10,LATINA,103,LUCERO,OPERATIVO,,CALLE DE  INST. DEPORTIVA BASICA ARJONA,146,20086557,
3535252, COLEGIO NUESTRA SEÑORA DE LAS DELICIAS,2,ARGANZUELA,25,DELICIAS,OPERATIVO,,PASEO DE  COLEGIO NUESTRA SEÑORA DE LAS DELICIAS,65 A,11009575,
3535270, METRO TRES OLIVOS,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,,AVENIDA DE  METRO TRES OLIVOS,1,20058653,
3535627, ESTACION DE METRO MONTECARMELO,8,FUENCARRAL-EL PARDO,88,EL GOLOSO,OPERATIVO,,AVENIDA DE  ESTACION DE METRO MONTECARMELO,61,31045237,
3536003, C.E.I.P. INFANTA LEONOR,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,,CALLE DE  C.E.I.P. INFANTA LEONOR,140,31025800,
3536124, PLAZA DE LA PRADERA DEL SALCERAL,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,,AVENIDA DE  PLAZA DE LA PRADERA DEL SALCERAL,50,20088287,
3536142, CERCANO A LA ESTACION DE METRO (MANUEL BECERRA),4,SALAMANCA,42,GOYA,OPERATIVO,,PLAZA DE  CERCANO A LA ESTACION DE METRO (MANUEL BECERRA),17,11015391,
3536170, CIUDAD DE LA RAQUETA,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,,CALLE DE  CIUDAD DE LA RAQUETA,2,31041092,
3536280, ESTACION DE METRO O´DONNEL,4,SALAMANCA,42,GOYA,OPERATIVO,,CALLE DE  ESTACION DE METRO O´DONNEL,38,31050016,
3536439, ENTRADA PARQUE DEL BRONCE,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,,CALLE DE  ENTRADA PARQUE DEL BRONCE,32,20170760,
3537003, AVENIDA SANTO DOMINGO DE LA CALZADA,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,,CALLE DE  AVENIDA SANTO DOMINGO DE LA CALZADA,2,31029489,
3538010, CENTRO CONCERTADO DE EDUCACION SAN JOSE,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,,CALLE DE  CENTRO CONCERTADO DE EDUCACION SAN JOSE,11,31052131,
3538012, CAMPUS REPSOL,2,ARGANZUELA,25,DELICIAS,OPERATIVO,,CALLE DE  CAMPUS REPSOL,55,11010555,
3538068, ESTACION DE METRO LAS TABLAS,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,,CALLE DE  ESTACION DE METRO LAS TABLAS,11,31009168,
3538189, PLAZA DEL CRISTO REY,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,,PLAZA DE  PLAZA DEL CRISTO REY,5,31011243,
3538347, AECID AGENCIA ESPAÑOLA DE COOPERACION,9,MONCLOA-ARAVACA,93,CIUDAD UNIVERSITARIA,OPERATIVO,,AVENIDA DE  AECID AGENCIA ESPAÑOLA DE COOPERACION,4,11053056,
3538354, MC DONALDS,8,FUENCARRAL-EL PARDO,87,MIRASIERRA,OPERATIVO,,AVENIDA DE  MC DONALDS,1,31044754,
3540328, POLIDEPORTIVO EVA DUARTE,4,SALAMANCA,44,GUINDALERA,OPERATIVO,,CALLE DE  POLIDEPORTIVO EVA DUARTE,11,11017103,
3540394, CALLE DE JORGE JUAN CV CALLE SERRANO,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  CALLE DE JORGE JUAN CV CALLE SERRANO,4,11013994,
3540442, ZONA COMERCIAL,4,SALAMANCA,41,RECOLETOS,OPERATIVO,,CALLE DE  ZONA COMERCIAL,26,11013897,
3540487, C/V AVENIDA DE MENENDEZ PELAYO,3,RETIRO,34,IBIZA,OPERATIVO,,CALLE DE  C/V AVENIDA DE MENENDEZ PELAYO,4,11012679,
3540610, FRENTE AL PARQUE DEL RETIRO,3,RETIRO,34,IBIZA,OPERATIVO,,CALLE DE  FRENTE AL PARQUE DEL RETIRO,1,11012364,
3541227, PLAZA DE ANDRES SEGOVIA,5,CHAMARTIN,53,CIUDAD JARDIN,OPERATIVO,,CALLE DE  PLAZA DE ANDRES SEGOVIA,142,20009834,
3541340, COLONIA DE LA FUENTE DE LA TEJA,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,CALLE DE  COLONIA DE LA FUENTE DE LA TEJA,13,11052007,
3541341, COLONIA DE LA FUENTE DE LA TEJA,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,CALLE DE  COLONIA DE LA FUENTE DE LA TEJA,20,11051978,
3541694, PLAZA DE RODRIGO URIA,5,CHAMARTIN,51,EL VISO,OPERATIVO,,CALLE DE  PLAZA DE RODRIGO URIA,187,11021652,
3542043, AZULEJOS PEÑA,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,,AVENIDA DE  AZULEJOS PEÑA,15,20016134,
3542074, C.P. MARQUES DE MARCENADO,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,,CALLE DE  C.P. MARQUES DE MARCENADO,31,11008086,
3542121, POLIDEPORTIVO DAOIZ Y VELARDE,3,RETIRO,31,PACIFICO,OPERATIVO,,PLAZA DE  POLIDEPORTIVO DAOIZ Y VELARDE,5,31052306,
3542152, CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE,3,RETIRO,31,PACIFICO,OPERATIVO,,CALLE DE  CENTRO DEPORTIVO MUNICIPAL DAOIZ Y VELARDE,31,20088240,
3542222, ENTRADA PLAZA DAOIZ Y VELARDE,3,RETIRO,31,PACIFICO,OPERATIVO,,AVENIDA DE  ENTRADA PLAZA DAOIZ Y VELARDE,156,31051005,
3542367, C.P. JOAQUIN COSTA,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,,PASEO DE  C.P. JOAQUIN COSTA,8,11008162,
3542435, ENTRADA DEL JARDIN DEL MAESTRO PADILLA,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,,PASEO DE  ENTRADA DEL JARDIN DEL MAESTRO PADILLA,65,11008212,
3542809, ESTACION DE METRO PACIFICO,3,RETIRO,31,PACIFICO,OPERATIVO,,AVENIDA DE  ESTACION DE METRO PACIFICO,79,11011222,
3543363, JUNTO A ENTRADA A GARAJE,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,,PASEO DE  JUNTO A ENTRADA A GARAJE,33,11008052,
3543373, PANTEON DE HOMBRES ILUSTRES,3,RETIRO,31,PACIFICO,OPERATIVO,,PASEO DE  PANTEON DE HOMBRES ILUSTRES,4,20107314,
3543425, EN LA REAL FABRICA DE TAPICES,3,RETIRO,31,PACIFICO,OPERATIVO,,CALLE DE  EN LA REAL FABRICA DE TAPICES,2,11010631,
3543463, CENTRO DEPORTIVO MARQUES DE SAMARANCH,2,ARGANZUELA,21,IMPERIAL,OPERATIVO,,PASEO DE  CENTRO DEPORTIVO MARQUES DE SAMARANCH,20,11008145,
3543608, COLEGIO NACIONES,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,,AVENIDA DE  COLEGIO NACIONES,90,11024512,
3544153, COLEGIO PUBLICO LEOPOLDO CALVO SOTELO,8,FUENCARRAL-EL PARDO,86,VALVERDE,OPERATIVO,,AVENIDA DE  COLEGIO PUBLICO LEOPOLDO CALVO SOTELO,25,31049645,
3544389, COLONIA DE LA FUENTE DE LA TEJA,9,MONCLOA-ARAVACA,91,CASA DE CAMPO,OPERATIVO,,CALLE DE  COLONIA DE LA FUENTE DE LA TEJA,22,11051996,
3544531, FRENTE A AYUNTAMIENTO DE MADRID,2,ARGANZUELA,25,DELICIAS,OPERATIVO,,CALLE DE  FRENTE A AYUNTAMIENTO DE MADRID,20,31001897,
3544532, COLEGIO REINA VICTORIA,4,SALAMANCA,46,CASTELLANA,OPERATIVO,,CALLE DE  COLEGIO REINA VICTORIA,61,11019915,
3544877, I.E.S. JUAN DE LA CIERVA,2,ARGANZUELA,22,ACACIAS,OPERATIVO,,CALLE DE  I.E.S. JUAN DE LA CIERVA,6,20129132,
3545009, CENTRO DEPORTIVO BMX,2,ARGANZUELA,24,LEGAZPI,OPERATIVO,,PARQUE DE  CENTRO DEPORTIVO BMX,200 EX,31049409,
3545079, ENTRADA A PARQUE (CENTRO DEPORTIVO BMX),2,ARGANZUELA,24,LEGAZPI,OPERATIVO,,CALLE DE  ENTRADA A PARQUE (CENTRO DEPORTIVO BMX),316 A,31040642,
3545395, CENTRO DEPORTIVO MUNICIPAL ARGANZUELA,2,ARGANZUELA,26,PALOS DE MOGUER,OPERATIVO,,CALLE DE  CENTRO DEPORTIVO MUNICIPAL ARGANZUELA,40,20107719,
3545445, URBANIZACION LA BUGANVILLA,9,MONCLOA-ARAVACA,97,ARAVACA,OPERATIVO,,RONDA DE  URBANIZACION LA BUGANVILLA,1,20090795,
3545781, MATADERO DE MADRID,2,ARGANZUELA,23,CHOPERA,OPERATIVO,,PASEO DE  MATADERO DE MADRID,53,11009026,
3546014, CENTRO DEPORTIVO MUNICIPAL ARGANZUELA C/ ALICANTE 14,2,ARGANZUELA,25,DELICIAS,OPERATIVO,,CALLE DE  CENTRO DEPORTIVO MUNICIPAL ARGANZUELA C/ ALICANTE 14,14,20131941,
3546898, C/V PASEO DE LA CASTELLANA,5,CHAMARTIN,55,NUEVA ESPAÑA,OPERATIVO,,CALLE DE  C/V PASEO DE LA CASTELLANA,2,20010132,
3546923, EMBAJADA DE SANTA SEDE (NUNCIATURA APOSTOLICA),5,CHAMARTIN,56,CASTILLA,OPERATIVO,,AVENIDA DE  EMBAJADA DE SANTA SEDE (NUNCIATURA APOSTOLICA),46,11027052,
3547243, CENTRO DEPORTIVO MUNICIPAL CHAMARTIN,5,CHAMARTIN,55,NUEVA ESPAÑA,OPERATIVO,,AVENIDA DE  CENTRO DEPORTIVO MUNICIPAL CHAMARTIN,11,11026265,
3547448, EN LA ENTRADA A PLAZA,5,CHAMARTIN,55,NUEVA ESPAÑA,OPERATIVO,,CALLE DE  EN LA ENTRADA A PLAZA,29,11026872,
3547483, C/V C. VICTOR DE LA SERNA,5,CHAMARTIN,54,HISPANOAMERICA,OPERATIVO,,CALLE DE  C/V C. VICTOR DE LA SERNA,32,11025091,
