﻿gis_x;gis_y;fecha_alta;distrito;barrio;calle;calle_buena;num_finca;matricula
441175,0401530000;4473924,4555190000;2014-05-29;01  CENTRO;01-03 CORTES;PRADO, PASEO, DEL; PASEO DEL PRADO;FRENTE 11;0301310017
441186,6596150000;4473856,9173930000;2014-05-29;01  CENTRO;01-03 CORTES;PRADO, PASEO, DEL; PASEO DEL PRADO;20;0301310018
440581,4187540000;4474136,6317480000;2014-05-29;01  CENTRO;01-03 CORTES;PRINCIPE, CALLE, DEL; CALLE DEL PRINCIPE;12;0301310006
440958,1432604460;4473780,4614528100;2014-05-29;01  CENTRO;01-03 CORTES;SAN JUAN, PLAZUELA, DE; PLAZUELA DE SAN JUAN;1;0301310020
441050,7912180000;4473701,8271080000;2014-05-29;01  CENTRO;01-03 CORTES;SAN PEDRO, CALLE, DE; CALLE DE SAN PEDRO;14;0301310021
441039,8625493820;4473628,2990755200;2014-05-29;01  CENTRO;01-03 CORTES;SAN PEDRO, CALLE, DE; CALLE DE SAN PEDRO;17;0301310023
440482,4112490000;4473925,3027720000;2014-05-29;01  CENTRO;01-03 CORTES;SAN SEBASTIAN, CALLE, DE; CALLE DE SAN SEBASTIAN;FRENTE 2;0301310013
441128,8782034010;4473690,5171705100;2014-05-29;01  CENTRO;01-03 CORTES;VERONICA, CALLE, DE LA; CALLE DE LA VERONICA;17;0301310022
441196,7302360000;4474884,7097250000;2014-05-27;01  CENTRO;01-04 JUSTICIA;ALMIRANTE, CALLE, DEL; CALLE DEL ALMIRANTE;21;0301410043
441040,2011100000;4474891,5195220000;2014-05-27;01  CENTRO;01-04 JUSTICIA;ALMIRANTE, CALLE, DEL; CALLE DEL ALMIRANTE;5;0301410048
441104,0294300000;4475290,6413050000;2014-05-26;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE; CALLE DE ARGENSOLA;23;0301410012
441050,3023300000;4475196,7343050000;2014-05-26;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE; CALLE DE ARGENSOLA;9;0301410022
440673,9778300000;4474916,0923050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE; CALLE DE AUGUSTO FIGUEROA;17;0301410044
440854,0957850000;4474842,3091020000;2014-05-27;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE; CALLE DE AUGUSTO FIGUEROA;39;0301410046
441145,5442650000;4475009,6652020000;2014-05-27;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE; CALLE DE BARBARA DE BRAGANZA;2;0301410037
441274,8556180000;4474970,0299860000;2014-05-27;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE; CALLE DE BARBARA DE BRAGANZA;14;0301410038
440644,8260690000;4475372,3196310000;2014-05-26;01  CENTRO;01-04 JUSTICIA;BARCELO, CALLE, DE; CALLE DE BARCELO;11;0301410009
440981,3283150000;4474736,1185700000;2014-05-28;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL; CALLE DEL BARQUILLO;13;0301410052
440992,1394210000;4474568,4968730000;2014-05-28;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL; CALLE DEL BARQUILLO;4;0301410057
440921,5920300000;4475064,7533050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;BELEN, TRAVESIA, DE; TRAVESIA DE BELEN;4;0301410033
441021,5051500000;4475343,6500400000;2014-05-26;01  CENTRO;01-04 JUSTICIA;CAMPOAMOR, CALLE, DE; CALLE DE CAMPOAMOR;FRENTE 18;0301410010
440964,7889740000;4475269,4570880000;2014-05-26;01  CENTRO;01-04 JUSTICIA;CAMPOAMOR, CALLE, DE; CALLE DE CAMPOAMOR;7;0301410014
440526,2348250000;4475490,0841650000;2014-05-26;01  CENTRO;01-04 JUSTICIA;CHURRUCA, CALLE, DE; CALLE DE CHURRUCA;17;0301410002
440556,8291860000;4475415,5776200000;2014-05-26;01  CENTRO;01-04 JUSTICIA;CHURRUCA, CALLE, DE; CALLE DE CHURRUCA;FRENTE 7;0301410008
440890,2286307730;4474728,9397084400;2014-05-27;01  CENTRO;01-04 JUSTICIA;COLMENARES, CALLE, DE; CALLE DE COLMENARES;13;0301410051
441119,8286300000;4474939,9233050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;CONDE DE XIQUENA, CALLE, DEL; CALLE DEL CONDE DE XIQUENA;8;0301410042
441107,1919798280;4474821,3651935900;2014-05-27;01  CENTRO;01-04 JUSTICIA;CONDE DE XIQUENA, CALLE, DEL; CALLE DEL CONDE DE XIQUENA;1;0301410047
440887,6598300000;4475235,7283050000;2014-05-26;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE; CALLE DE FERNANDO VI;FRENTE 5;0301410020
440966,9562680000;4475167,3285870000;2014-05-26;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE; CALLE DE FERNANDO VI;17;0301410025
441052,4775050000;4475066,8965830000;2014-05-27;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE; CALLE DE FERNANDO VI;16;0301410029
440466,0220340000;4475487,3950500000;2014-05-26;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE; CALLE DE FUENCARRAL;98;0301410001
440547,9983320000;4475220,3183040000;2014-05-26;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE; CALLE DE FUENCARRAL;79;0301410017
441147,0057400000;4475212,6349200000;2014-05-26;01  CENTRO;01-04 JUSTICIA;GENERAL CASTAÑOS, CALLE, DEL; CALLE DEL GENERAL CASTAÑOS;FRENTE 9;0301410023
441081,5369030000;4475375,2814390000;2014-05-26;01  CENTRO;01-04 JUSTICIA;GENOVA, CALLE, DE; CALLE DE GENOVA;10;0301410011
440616,2857300000;4474815,4213050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE; CALLE DE HORTALEZA;25;0301410049
440575,1556642660;4474745,3260720700;2014-05-28;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE; CALLE DE HORTALEZA;15;0301410053
440536,8921150000;4474670,6455700000;2014-05-28;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE; CALLE DE HORTALEZA;7;0301410061
440629,8849150000;4474699,6745700000;2014-05-28;01  CENTRO;01-04 JUSTICIA;INFANTAS, CALLE, DE LAS; CALLE DE LAS INFANTAS;FRENTE 16;0301410054
440877,8627790000;4474617,0530540000;2014-05-28;01  CENTRO;01-04 JUSTICIA;INFANTAS, CALLE, DE LAS; CALLE DE LAS INFANTAS;29;0301410055
441038,5642580000;4475267,2356450000;2014-05-26;01  CENTRO;01-04 JUSTICIA;JUSTINIANO, CALLE, DE; CALLE DE JUSTINIANO;10;0301410013
440601,0623700000;4475494,9947230000;2014-05-26;01  CENTRO;01-04 JUSTICIA;LARRA, CALLE, DE; CALLE DE LARRA;16;0301410003
440610,5314470000;4475429,0616420000;2014-05-26;01  CENTRO;01-04 JUSTICIA;LARRA, CALLE, DE; CALLE DE LARRA;FRENTE 8;0301410007
440888,0686300000;4474915,8453050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;LUIS DE GONGORA, CALLE, DE; CALLE DE LUIS DE GONGORA;1;0301410040
441298,2392260000;4475222,5729540000;2014-05-26;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL; CALLE DEL MARQUES DE LA ENSENADA;FRENTE 3;0301410024
441227,5885300000;4475000,9103050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL; CALLE DEL MARQUES DE LA ENSENADA;2;0301410032
440671,2131950000;4475488,6811490000;2014-05-26;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE; CALLE DE MEJIA LEQUERICA;21;0301410004
440848,4609440000;4475293,0772670000;2014-05-26;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE; CALLE DE MEJIA LEQUERICA;2;0301410015
440874,2568660000;4475126,9544640000;2014-05-27;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE; CALLE DE PELAYO;70;0301410027
440776,2314050000;4474967,7962410000;2014-05-27;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE; CALLE DE PELAYO;36;0301410039
440722,6850290000;4474879,7993590000;2014-05-27;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE; CALLE DE PELAYO;13;0301410045
441027,5953950000;4474946,0763140000;2014-05-27;01  CENTRO;01-04 JUSTICIA;PIAMONTE, CALLE, DEL; CALLE DEL PIAMONTE;12;0301410041
440850,3223309330;4474563,2427387400;2014-05-28;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA; CALLE DE LA REINA;26;0301410058
440665,3920070000;4474627,1076140000;2014-05-28;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA; CALLE DE LA REINA;21;0301410060
440768,6246725310;4474588,9397084400;2014-07-01;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA; CALLE DE LA REINA;20;0301410062
440938,9446720000;4474617,1686050000;2014-05-28;01  CENTRO;01-04 JUSTICIA;REY, PLAZA, DEL; PLAZA DEL REY;6;0301410056
441075,9780310000;4475104,6026510000;2014-05-27;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS; PLAZA DE LAS SALESAS;FRENTE 3;0301410030
441091,9757540000;4475044,4914870000;2014-05-27;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS; PLAZA DE LAS SALESAS;7;0301410031
440856,6522300000;4475025,8953050000;2014-05-27;01  CENTRO;01-04 JUSTICIA;SAN GREGORIO, CALLE, DE; CALLE DE SAN GREGORIO;13;0301410035
440767,9714300000;4475149,1333050000;2014-05-26;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE; CALLE DE SAN LORENZO;17;0301410019
440977,2446550000;4475013,3145580000;2014-05-27;01  CENTRO;01-04 JUSTICIA;SAN LUCAS, CALLE, DE; CALLE DE SAN LUCAS;10;0301410036
440737,0264170000;4475256,1828350000;2014-05-26;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE; CALLE DE SAN MATEO;24;0301410016
440642,7162060000;4475200,9217280000;2014-05-26;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE; CALLE DE SAN MATEO;10;0301410018
440813,4878350000;4475168,9653760000;2014-05-26;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE; TRAVESIA DE SAN MATEO;11;0301410021
440658,1487860000;4475103,5717670000;2014-05-27;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE; CALLE DE SANTA BRIGIDA;FRENTE 13;0301410026
440744,8715600000;4475455,8271800000;2014-05-26;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE; CALLE DE SERRANO ANGUITA;11;0301410005
440824,2589100000;4475404,2663240000;2014-05-26;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE; CALLE DE SERRANO ANGUITA;8;0301410006
439961,4934240000;4475596,9523470000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL; CALLE DEL ACUERDO;34;0301510011
439926,6955550000;4475382,2646200000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL; CALLE DEL ACUERDO;13;0301510025
439909,2058430000;4475307,9182150000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL; CALLE DEL ACUERDO;7;0301510032
439814,5556370000;4475426,7756340000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE; CALLE DE AMANIEL;27;0301510024
439919,3456880830;4475006,2082037200;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;ANTONIO GRILO, CALLE, DE; CALLE DE ANTONIO GRILO;10;0301510059
439727,1675950000;4475632,2948790000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;BALTASAR GRACIAN, CALLE, DE; CALLE DE BALTASAR GRACIAN;2;0301510004
440418,5520950000;4474966,6902510000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL; CALLE DEL BARCO;41;0301510064
440375,9578800000;4474771,7320250000;2014-05-31;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL; CALLE DEL BARCO;11;0301510070
440541,4056642660;4475027,5760720700;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;COLON, CALLE, DE; CALLE DE COLON;1;0301510055
439856,3130810000;4475656,3810570000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL; CALLE DEL CONDE DUQUE;46;0301510005
439825,4488830000;4475589,0850030000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL; CALLE DEL CONDE DUQUE;40;0301510013
439718,6345520000;4475399,7845910000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL; CALLE DEL CONDE DUQUE;20;0301510023
439668,5451200000;4475322,0592650000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL; CALLE DEL CONDE DUQUE;7;0301510033
439632,0277900000;4475257,8065130000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL; CALLE DEL CONDE DUQUE;1;0301510035
439774,9310420000;4475273,1377480000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, TRAVESIA, DEL; TRAVESIA DEL CONDE DUQUE;FRENTE 5;0301510036
440304,2901040000;4474903,6217120000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA; CALLE DE LA CORREDERA BAJA DE SAN PABLO;29;0301510063
440226,5728590000;4474823,0459790000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA; CALLE DE LA CORREDERA BAJA DE SAN PABLO;9;0301510067
440257,4252950000;4474733,8979750000;2014-05-31;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL; CALLE DEL DESENGAÑO;24;0301510071
440368,2389975990;4474695,6594054000;2014-05-31;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL; CALLE DEL DESENGAÑO;10;0301510072
440348,3193950000;4475133,0136060000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;DON FELIPE, CALLE, DE; CALLE DE DON FELIPE;14;0301510045
440263,4056642660;4475314,7010720700;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL; CALLE DEL DOS DE MAYO;9;0301510030
439545,7950460000;4475318,8114610000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;DUQUE DE LIRIA, CALLE, DEL; CALLE DEL DUQUE DE LIRIA;6;0301510034
440303,0517550000;4475070,6242320000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE; CALLE DE EL ESCORIAL;20;0301510054
440108,8189650000;4475236,2704950000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL; CALLE DEL ESPIRITU SANTO;39;0301510039
440555,8223309330;4475121,7427387400;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;FUENCARRAL, CALLE, DE; CALLE DE FUENCARRAL;69;0301510046
439801,9716650000;4475004,8694950000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;GENERAL MITRE, CALLE, DEL; CALLE DEL GENERAL MITRE;FRENTE 4;0301510060
440309,8297750000;4475146,5743650000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE; CALLE DE JESUS DEL VALLE;34;0301510047
440381,4887180000;4475572,6193620000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE; CALLE DE MANUELA MALASAÑA;4;0301510007
440205,0179950000;4475585,9380650000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE; CALLE DE MANUELA MALASAÑA;31;0301510009
440181,0473980000;4475088,2349800000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL; CALLE DEL MARQUES DE SANTA ANA;11;0301510048
439484,9092036720;4475508,4829463800;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;MARTIRES DE ALCALA, CALLE, DE LOS; CALLE DE LOS MARTIRES DE ALCALA;5;0301510021
440192,1881710000;4475490,1985340000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;MONTELEON, CALLE, DE; CALLE DE MONTELEON;3;0301510017
439765,6890200000;4475494,2822650000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL; CALLE DEL MONTSERRAT;17;0301510020
440010,2716200000;4475358,5552650000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;NORTE, CALLE, DEL; CALLE DEL NORTE;21;0301510026
440105,4782260000;4475063,5586910000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL; CALLE DEL PEZ;30;0301510053
440222,3725650000;4474975,2264950000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL; CALLE DEL PEZ;12;0301510057
440059,5877030000;4475167,0294610000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;POZAS, CALLE, DE LAS; CALLE DE LAS POZAS;12;0301510044
440331,5245280000;4474860,9723270000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;PUEBLA, CALLE, DE LA; CALLE DE LA PUEBLA;20;0301510066
440026,4104790000;4475444,5600720000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;QUIÑONES, CALLE, DE; CALLE DE QUIÑONES;FRENTE 5;0301510019
439894,1919150000;4475100,0965150000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS; CALLE DE LOS REYES;FRENTE 3;0301510049
439740,2694593770;4475044,3106471600;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS; CALLE DE LOS REYES;18;0301510051
439802,3506846870;4475071,9917176900;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS; CALLE DE LOS REYES;10;0301510052
439845,4154570000;4474940,7118950000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;RICARDO LEON, CALLE, DE; CALLE DE RICARDO LEON;3;0301510061
440299,6682000000;4475569,4771600000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE; CALLE DE RUIZ;15;0301510008
440324,4714200000;4475455,3312650000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE; CALLE DE SAN ANDRES;30;0301510016
439716,0268220000;4475208,9079410000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE; CALLE DE SAN BERNARDINO;14;0301510041
439780,7811190000;4475168,9660380000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE; CALLE DE SAN BERNARDINO;6;0301510042
440116,4195920000;4475566,8143660000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;84;0301510010
440093,9068840000;4475443,9627560000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;72;0301510018
440031,4836810000;4475294,3947940000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;64;0301510027
439994,8939240000;4475237,3514170000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;53;0301510037
439996,5884290000;4475143,2458730000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;46;0301510043
439992,6556642660;4475008,1594054000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;34;0301510058
439977,2226580000;4474906,9229490000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE; CALLE DE SAN BERNARDO;20;0301510062
439989,5132740000;4475499,8209020000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SAN DIMAS, CALLE, DE; CALLE DE SAN DIMAS;17;0301510015
439883,6672320000;4475541,7599000000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE; CALLE DE SAN HERMENEGILDO;30;0301510014
439675,1922780000;4475130,4916980000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE; CALLE DE SAN LEONARDO;7;0301510050
440135,0906650000;4475277,0814950000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE; CALLE DE SAN VICENTE FERRER;52;0301510031
439565,4028890000;4475680,2856800000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE; CALLE DE SANTA CRUZ DE MARCENADO;24 B;0301510003
440095,9644970000;4475597,6785640000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE; CALLE DE SANTA CRUZ DE MARCENADO;S/N;0301510006
439905,4537250000;4475592,5042720000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE; CALLE DE SANTA CRUZ DE MARCENADO;10;0301510012
439457,9228600000;4475521,9705030000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;SEMINARIO DE NOBLES, CALLE, DEL; CALLE DEL SEMINARIO DE NOBLES;4;0301510022
439431,6028350000;4475727,6788110000;2014-07-01;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE; CALLE DE SERRANO JOVER;6;0301510001
439395,2920150000;4475660,5037930000;2014-05-28;01  CENTRO;01-05 UNIVERSIDAD;SERRANO JOVER, CALLE, DE; CALLE DE SERRANO JOVER;4;0301510002
440126,7331650000;4474809,6254950000;2014-05-31;01  CENTRO;01-05 UNIVERSIDAD;SILVA, CALLE, DE; CALLE DE SILVA;23;0301510068
440195,9175650000;4475180,1184950000;2014-05-29;01  CENTRO;01-05 UNIVERSIDAD;TESORO, CALLE, DEL; CALLE DEL TESORO;12;0301510040
440466,0491800000;4474866,1080250000;2014-05-30;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE; CALLE DE VALVERDE;23;0301510065
440453,0591800000;4474796,0773350000;2014-05-31;01  CENTRO;01-05 UNIVERSIDAD;VALVERDE, CALLE, DE; CALLE DE VALVERDE;FRENTE 18;0301510069
440223,4800444310;4473996,1711133900;2014-05-30;01  CENTRO;01-06 SOL;ATOCHA, CALLE, DE; CALLE DE ATOCHA;12;0301610017
439982,1577303820;4474263,5264853000;2014-05-30;01  CENTRO;01-06 SOL;BORDADORES, CALLE, DE LOS; CALLE DE LOS BORDADORES;7;0301610010
440327,7389975990;4474512,3260720700;2014-05-29;01  CENTRO;01-06 SOL;CARMEN, PLAZA, DEL; PLAZA DEL CARMEN;S/N;0301610003
439888,3560774890;4474102,1628489300;2014-05-30;01  CENTRO;01-06 SOL;CAVA DE SAN MIGUEL, CALLE, DE LA; CALLE DE LA CAVA DE SAN MIGUEL;7;0301610016
440116,7972600000;4474321,6579710000;2014-05-30;01  CENTRO;01-06 SOL;CELENQUE, PLAZA, DEL; PLAZA DEL CELENQUE;3;0301610008
440270,5874824480;4474521,6876423200;2014-05-29;01  CENTRO;01-06 SOL;CHINCHILLA, CALLE, DE; CALLE DE CHINCHILLA;2;0301610002
439904,3684741830;4474277,7826836400;2014-05-30;01  CENTRO;01-06 SOL;HILERAS, CALLE, DE LAS; CALLE DE LAS HILERAS;5;0301610009
440171,6499810000;4474136,8350320000;2014-05-30;01  CENTRO;01-06 SOL;MARQUES VIUDO DE PONTEJOS, CALLE, DEL; CALLE DEL MARQUES VIUDO DE PONTEJOS;9;0301610015
439882,6690700000;4474177,6521400000;2014-05-30;01  CENTRO;01-06 SOL;MAYOR, CALLE;;42;0301610007
440057,3643419520;4474200,8198737200;2014-05-30;01  CENTRO;01-06 SOL;MAYOR, CALLE;;19;0301610011
440013,1009700000;4474350,8902570000;2014-05-30;01  CENTRO;01-06 SOL;SAN MARTIN, CALLE, DE; CALLE DE SAN MARTIN;1;0301610006
439897,2658110000;4474426,3944110000;2014-05-30;01  CENTRO;01-06 SOL;SANTA CATALINA DE LOS DONADOS, PLAZA, DE; PLAZA DE SANTA CATALINA DE LOS DONADOS;1;0301610005
439978,1748250000;4474473,4849620000;2014-05-29;01  CENTRO;01-06 SOL;TRUJILLOS, CALLE, DE; CALLE DE TRUJILLOS;7;0301610001
439049,1556642660;4472674,3260720700;2016-10-04;02  ARGANZUELA;02-01 IMPERIAL;ALEJANDRO DUMAS, CALLE, DE; CALLE DE ALEJANDRO DUMAS;8;0302130015
438974,9184002570;4473046,6425988900;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE; CALLE DE COBOS DE SEGOVIA;16;0302130054
438949,8489099390;4473225,5138108900;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE; CALLE DE COBOS DE SEGOVIA;2;0302130064
438960,7301181820;4473142,5867273700;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE; CALLE DE COBOS DE SEGOVIA;6;0302130061
439010,6925075950;4472880,3770948500;2020-08-03;02  ARGANZUELA;02-01 IMPERIAL;COBOS DE SEGOVIA, CALLE, DE; CALLE DE COBOS DE SEGOVIA;21;0302130044
438744,4778459370;4472815,2686917000;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;DUQUE DE TOVAR, CALLE, DEL; CALLE DEL DUQUE DE TOVAR;S/N;0302130021
438868,1392550000;4473607,9171274100;2016-10-19;02  ARGANZUELA;02-01 IMPERIAL;FOSFORO, CALLE, DEL; CALLE DEL FOSFORO;3;0302130081
439171,8271518690;4473200,3033448000;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE; CALLE DE GIL IMON;10;0302130038
439213,3269445430;4473198,0994284700;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE; CALLE DE GIL IMON;7;0302130039
439265,9869791450;4473224,2672485400;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, CALLE, DE; CALLE DE GIL IMON;6;0302130037
439392,3850031090;4473187,7000390100;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;GIL IMON, TRAVESIA, DE; TRAVESIA DE GIL IMON;11 B;0302130034
439302,6497367910;4472715,0276449800;2016-10-04;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;;85;0302130009
439195,0345429900;4473033,7109465900;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;;26;0302130057
439170,0038063100;4473137,2928835800;2016-10-20;02  ARGANZUELA;02-01 IMPERIAL;IMPERIAL, PASEO;;22;0302130058
