id_local,desc_distrito_local,desc_barrio_local,direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,min_ini_LJ_es,hora_fin_LJ_es 1,min_fin_LJ_es,hora_ini_LJ_ra,min_ini_LJ_ra,hora_fin_LJ_ra,min_fin_LJ_ra,hora_ini_VS_es,min_ini_VS_es,hora_fin_VS_es,min_fin_VS_es,hora_ini_VS_ra,min_ini_VS_ra,hora_fin_VS_ra,min_fin_VS_ra,mesas_es,mesas_ra
"270114310,CHAMBERI,ARAPILES,8 CALLE FERNANDEZ DE LOS RIOS,28015,""440191,6"",""4476280,53"",Abierto,EL CARMEN,Anual,Abierta,""30,13"",""30,13"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"30000873,RETIRO,IBIZA,41 CALLE IBIZA,28009,""442885,58"",""4474400,5"",Abierto,RODILLA,Anual,Abierta,""4,8"",""4,8"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"270066129,RETIRO,NIÑO-JESUS,1 PLAZA DOCTOR LAGUNA,28009,""442824,58"",""4474066,5"",Abierto,EL RINCON DEL VAGO,Estacional,Abierta,""33,85"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,11,"
"270060829,RETIRO,ADELFAS,3 CALLE SECO,28007,""442973,57"",""4472239,5"",Abierto,CAFE BAR SIERRA,Anual,Abierta,""2,1"",""2,1"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,3,3"
"270182163,VILLAVERDE,SAN-CRISTOBAL,245 CALLE GODELLA,28021,""441640,52"",""4465823,5"",Abierto,CAFETERIA MADRID BARCELONA,Anual,Abierta,""32,94"",""32,94"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"270480475,CHAMBERI,VALLEHERMOSO,4 CALLE ESQUILACHE,28003,""440215,6"",""4477162,53"",Abierto,ECOCENTRO,Anual,Abierta,""41,92"",""41,92"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,8,8"
"270136357,MONCLOA-ARAVACA,ARGUELLES,79 CALLE PRINCESA,28008,""439116,61"",""4476002,54"",Abierto,DISTRITO CEVICHE,Anual,Abierta,""8,82"",""8,82"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"270068473,SALAMANCA,RECOLETOS,43 CALLE SERRANO,28001,""441682,59"",""4475575,52"",Abierto,CERVECERIA SERRANO,Anual,Abierta,""29,89"",""29,89"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"270049510,CENTRO,UNIVERSIDAD,9 CALLE DUQUE DE LIRIA,28015,""439547,6"",""4475299,54"",Abierto,CUEVAS DEL DUQUE,Anual,Abierta,""9,01"",""9,01"",Otros,9,0,23,30,9,0,23,0,9,0,1,0,9,0,23,0,6,4"
"40000555,SALAMANCA,GOYA,23 CALLE FUENTE DEL BERRO,28009,""443096,58"",""4475147,5"",Abierto,LA GADITANA,Anual,Abierta,""28,08"",""28,08"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,7,7"
"270074400,SALAMANCA,GOYA,88 CALLE JORGE JUAN,28009,""442786,58"",""4474951,5"",Abierto,LA VITORIANA,Anual,Abierta,""39,49"",""39,49"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,6,6"
"270069078,SALAMANCA,RECOLETOS,74 CALLE LAGASCA,28001,""441903,59"",""4475553,52"",Abierto,O´CALDIÑO  VINOS Y COMIDAS,Anual,Abierta,""19,82"",""19,82"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,3,3"
"270083208,SALAMANCA,CASTELLANA,25 CALLE JUAN BRAVO,28006,""442313,58"",""4476017,51"",Abierto,SIN INFORMAR,Anual,Abierta,""36,04"",""36,04"",Bulevar,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,20,20"
"270543280,MORATALAZ,MEDIA-LEGUA,40 CALLE CAMINO DE LOS VINATEROS,28030,""444421,57"",""4473514,48"",Abierto,MUCHO MAS,Anual,Abierta,""54,48"",""54,48"",Acera,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,17,17"
"190000148,VICALVARO,VALDEBERNARDO,12 BULEVAR JOSE PRAT,28032,""447020,54"",""4472070,44"",Abierto,RESTAURANTE  FU LI HUA,Anual,Abierta,""33,17"",""33,17"",Acera,8,0,1,0,8,0,0,0,8,0,2,30,8,0,0,0,6,6"
"280020784,RETIRO,NIÑO-JESUS,20 CALLE DOCE DE OCTUBRE,28009,""442692,58"",""4474121,5"",Abierto,AKALANKA,Anual,Abierta,""6,48"",""6,48"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,3,3"
"285006155,RETIRO,IBIZA,34 CALLE DOCTOR CASTELO,28009,""442753,58"",""4474616,5"",Abierto,QAVA,Anual,Abierta,""6,3"",""6,3"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,7,7"
"280019753,RETIRO,PACIFICO,6 CALLE NARCISO SERRA,28007,""442364,58"",""4472858,51"",Abierto,MARISQUERIA LA PAZ,Anual,Abierta,""33,54"",""33,54"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,7,7"
"270507739,ARGANZUELA,DELICIAS,2 PLAZA BEATA MARIA ANA DE JESUS,28045,""441089,58"",""4471782,52"",Abierto,PASTELERIA LA CHINA,Anual,Abierta,""23,79"",""23,79"",Plaza con bandas permanentes de circulación rodada,8,0,1,0,8,0,0,0,8,0,1,30,8,0,0,0,5,5"
"280044178,MONCLOA-ARAVACA,ARGUELLES,3 CALLE PRINCESA,28008,""439553,6"",""4475178,54"",Abierto,CAFE & TÉ   THE COFFEE EXPERIENCE,Anual,Abierta,92,92,Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,13,13"
"280044540,MONCLOA-ARAVACA,ARGUELLES,57 CALLE TUTOR,28008,""439028,61"",""4475947,54"",Abierto,SINGLE,Anual,Abierta,""27,98"",""27,98"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,5,5"
"270524879,RETIRO,IBIZA,45 CALLE LOPE DE RUEDA,28009,""442542,58"",""4474528,51"",Cerrado,LA CATAPA,Anual,Abierta,""20,9"",""20,9"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,3,3"
"270481717,SALAMANCA,GOYA,127 CALLE GOYA,28009,""443093,58"",""4475110,5"",Abierto,EL PINTON,Anual,Abierta,""7,92"",""7,92"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,3,3"
"270083948,SALAMANCA,CASTELLANA,123 CALLE NUÑEZ DE BALBOA,28006,""442166,59"",""4476504,51"",Abierto,SELFIE,Anual,Abierta,""7,28"",""7,28"",Acera,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,6,6"
"270227359,SALAMANCA,RECOLETOS,18 CALLE CASTELLO,28001,""442188,58"",""4475044,51"",Abierto,EL PIMIENTO VERDE,Anual,Abierta,""28,59"",""28,59"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,3,3"
"270437233,PUENTE-DE-VALLECAS,PALOMERAS-SURESTE,49 AVENIDA PABLO NERUDA,28018,""445101,55"",""4470673,47"",Abierto,CAFE BAR ANGEL,Anual,Abierta,18,18,Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"285008797,TETUAN,CUATRO-CAMINOS,25 AVENIDA GENERAL PERON,28020,""441088,6"",""4478294,53"",Abierto,ENLACE BAR,Anual,Abierta,""47,31"",""47,31"",Acera,10,0,0,0,10,0,23,30,10,0,1,30,10,0,23,30,13,13"
"270486433,MONCLOA-ARAVACA,ARGUELLES,3 CALLE PRINCESA,28008,""439570,6"",""4475158,54"",Abierto,ALBOROTO,Anual,Abierta,""57,51"",""57,51"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,12,12"
"270136282,MONCLOA-ARAVACA,ARGUELLES,14 CALLE ALTAMIRANO,28008,""439088,61"",""4475875,54"",Abierto,BODEGA CENTRAL,Anual,Abierta,""28,65"",""28,65"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,5,5"
"100001701,LATINA,LUCERO,12 CALLE EL GRECO,28011,""436687,61"",""4473296,56"",Abierto,PIZZERIA EL PIBE,Estacional,Abierta,""45,31"",,Acera,10,0,0,0,,,,,10,0,0,0,,,,,10,"
"270034762,LATINA,ALUCHE,78 CALLE SESEÑA,28024,""434841,63"",""4471913,57"",Abierto,CAFETERIA VENSAL -2,Anual,Abierta,""11,16"",""11,16"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,4,4"
"270544769,LATINA,PUERTA-DEL-ANGEL,27 CALLE HUERTA DE CASTAÑEDA,28011,""437080,61"",""4473073,55"",Abierto,SEÑOR DE MAICA,Anual,Abierta,""38,88"",""38,88"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,12,12"
"270181900,VILLAVERDE,SAN-ANDRES,7 CALLE JUNCO,28021,""440157,54"",""4466624,51"",Abierto,LA ALEGRIA,Anual,Abierta,""25,72"",""25,72"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"280050299,USERA,MOSCARDO,45 CALLE AMPARO USERA,28026,""440048,58"",""4470946,52"",Abierto,CAFE-BAR LA ESTACION,Anual,Abierta,""35,53"",""35,53"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"285003267,CENTRO,UNIVERSIDAD,3 CALLE ESPIRITU SANTO,28004,""440419,59"",""4475165,53"",Abierto,SANDWICH,Anual,Abierta,""3,57"",""3,57"",Calle peatonal,9,0,23,0,9,0,23,0,9,0,23,0,9,0,23,0,3,3"
"10003533,CENTRO,UNIVERSIDAD,59 CALLE MADERA,28004,""440374,59"",""4475181,53"",Abierto,CAFETERIA LOLINA VINTAGE CAFE,Anual,Abierta,""1,47"",""1,47"",Calle peatonal,9,0,23,0,9,0,23,0,9,0,23,30,9,0,23,0,3,3"
"10001987,CENTRO,UNIVERSIDAD,5 CALLE ESPIRITU SANTO,28004,""440414,59"",""4475167,53"",Abierto,LA ALMUDAYNA,Anual,Abierta,""3,57"",""3,57"",Calle peatonal,9,0,23,0,9,0,23,0,9,0,23,0,9,0,23,0,3,3"
"280010947,CENTRO,UNIVERSIDAD,12 CALLE ESPIRITU SANTO,28004,""440381,59"",""4475188,53"",Abierto,HOME BURGUER,Anual,Abierta,""3,57"",""3,57"",Calle peatonal,9,0,23,0,9,0,23,0,9,0,23,0,9,0,23,0,3,3"
"280023466,CHAMARTIN,CASTILLA,1 CALLE PLATERIAS,28016,""442448,6"",""4479879,52"",Abierto,ROTULO SIN INFORMAR,Anual,Abierta,""24,41"",""24,41"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,9"
"280011522,CENTRO,SOL,13 CALLE SALUD,28013,""440332,59"",""4474542,53"",Abierto,BAR OVNI,Anual,Abierta,""16,2"",""16,2"",Plaza con bandas permanentes de circulación rodada,9,0,23,30,9,0,23,0,9,0,0,30,9,0,23,0,5,5"
"280064210,MORATALAZ,MARROQUINA,181 AVENIDA MORATALAZ,28030,""445128,56"",""4473214,47"",Abierto,SCALAS,Estacional,Abierta,""17,64"",,Plaza peatonal,10,0,23,0,,,,,10,0,23,0,,,,,6,"
"270551357,SALAMANCA,CASTELLANA,3 CALLE PADILLA,28006,""441803,59"",""4475923,52"",Abierto,MONICA SOBRINO,Anual,Abierta,""37,85"",""37,85"",Acera,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,8,8"
"70000340,CHAMBERI,ALMAGRO,4 CALLE FERNANDO EL SANTO,28010,""441064,59"",""4475511,52"",Abierto,LUR MAITEA,Anual,Abierta,""18,92"",""18,81"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,3,3"
"270113347,CHAMBERI,GAZTAMBIDE,60 CALLE JOAQUIN MARIA LOPEZ,28015,""439280,61"",""4476602,54"",Abierto,EL LABRADOR II,Anual,Abierta,""24,9"",""24,9"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"270152514,CARABANCHEL,PUERTA-BONITA,25 CALLE ALBOX,28025,""437053,59"",""4469500,54"",Abierto,BAR  HNOS HERRAIZ,Anual,Abierta,""86,08"",""86,08"",Otros,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,30,8,8"
"270112499,CHAMBERI,GAZTAMBIDE,32 CALLE HILARION ESLAVA,28015,""439227,61"",""4476327,54"",Abierto,ENTREPANES,Anual,Abierta,""48,32"",""48,32"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,8,8"
"270059326,RETIRO,PACIFICO,130 AVENIDA CIUDAD DE BARCELONA,28007,""442185,58"",""4472851,51"",Abierto,ROYAL,Anual,Abierta,""10,2"",""10,2"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,5,5"
"40002472,SALAMANCA,GOYA,53 CALLE O'DONNELL,28009,""442954,58"",""4474837,5"",Abierto,LA COMARCA DE ALISTE,Anual,Abierta,""37,8"",""37,8"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,7,7"
"270535315,SALAMANCA,GOYA,87 CALLE AYALA,28006,""442899,58"",""4475399,5"",Abierto,LA MARITA,Anual,Abierta,""45,26"",""45,26"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,12,12"
"280000194,SALAMANCA,RECOLETOS,6 CALLE DON RAMON DE LA CRUZ,28001,""441783,59"",""4475617,52"",Abierto,CHINA CROWN,Anual,Abierta,""40,07"",""40,07"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,7,7"
"270433404,FUENCARRAL-EL-PARDO,VALVERDE,3 PLAZA TUBILLA,28034,""441893,62"",""4482447,54"",Abierto,TERRAZA EL RINCÓN,Estacional,Abierta,""103,02"",,Acera,8,0,1,30,,,,,8,0,1,30,,,,,27,"
"280048935,FUENCARRAL-EL-PARDO,EL-GOLOSO,30 AVENIDA MONASTERIO DE EL ESCORIAL,28049,""440316,64"",""4483959,56"",Abierto,CAPRICHO ESPAÑOL,Anual,Abierta,""20,3"",""20,3"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"280036508,CHAMBERI,ARAPILES,7 CALLE ESCOSURA,28015,""440027,6"",""4476222,53"",Abierto,EPA,Anual,Abierta,""41,2"",""41,2"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,4,0"
"280000013,SALAMANCA,RECOLETOS,63 CALLE ALCALA,28014,""441427,59"",""4474600,52"",Abierto,SUSHITA,Anual,Abierta,""14,6"",""14,6"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"285000245,SALAMANCA,GOYA,160 CALLE AYALA,28009,""443270,58"",""4475355,5"",Abierto,PIZZA LAB,Anual,Abierta,""6,63"",""6,63"",Acera,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,2,2"
"280002068,SALAMANCA,GOYA,7 CALLE ANTONIO ACUÑA,28009,""442423,58"",""4474896,51"",Abierto,SARAIBA,Anual,Abierta,""35,48"",""35,48"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,4,4"
"270538151,CARABANCHEL,VISTA-ALEGRE,10 AVENIDA NUESTRA SEÑORA DE FATIMA,28047,""436822,6"",""4470893,55"",Abierto,LOS 2 AMIGOS,Anual,Abierta,""13,26"",""13,26"",Acera,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,30,6,6"
"285032806,VILLA-DE-VALLECAS,ENSANCHE-DE-VALLECAS,18 CALLE ESTREMERA,28051,""447600,52"",""4468577,42"",Abierto,DE SAFARI POR LA GAVIA,Anual,Abierta,""38,28"",""26,4"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,14,14"
"270406576,PUENTE-DE-VALLECAS,PALOMERAS-SURESTE,20 AVENIDA RAFAEL ALBERTI,28018,""445595,55"",""4470918,46"",Abierto,CERVECERIA KIKO,Anual,Abierta,""39,71"",""39,71"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,12,12"
"270492858,CENTRO,PALACIO,14 COSTANILLA SAN ANDRES,28005,""439602,6"",""4473791,53"",Abierto,BAR CAFE DELIC,Anual,Abierta,""22,68"",""22,68"",Plaza peatonal,10,0,0,0,10,0,23,0,10,0,1,0,10,0,23,0,7,7"
"270151211,CARABANCHEL,VISTA-ALEGRE,96 CALLE MATILDE HERNANDEZ,28025,""437388,6"",""4470909,54"",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,""9,9"",9,Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,0,2,2"
"110002232,CARABANCHEL,PUERTA-BONITA,164 CALLE CAMINO VIEJO DE LEGANES,28025,""437876,59"",""4470249,54"",Abierto,LA CUNA DEL CANAPE,Anual,Abierta,""17,46"",""17,46"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,0,30,10,0,0,0,4,4"
"285011581,CHAMBERI,GAZTAMBIDE,88 CALLE ANDRES MELLADO,28015,""439439,61"",""4476652,54"",Abierto,SIN DEFINIR,Anual,Abierta,""30,45"",""30,45"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,5,5"
"280037384,CHAMBERI,ALMAGRO,13 CALLE ZURBANO,28010,""441149,59"",""4475577,52"",Abierto,GAMCHULO,Anual,Abierta,""24,3"",""24,3"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"270564298,MONCLOA-ARAVACA,ARGUELLES,96 CALLE FERRAZ,28008,""438781,61"",""4475831,55"",Abierto,ROTULO NO INFORMADO,Anual,Abierta,""1,44"",""1,44"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,1,1"
"280036200,CHAMBERI,ARAPILES,50 CALLE GALILEO,28015,""439768,6"",""4476224,54"",Abierto,GOIKO,Anual,Abierta,""22,5"",""22,5"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,4,4"
"270406208,CHAMBERI,RIOS-ROSAS,51 CALLE PONZANO,28003,""440697,6"",""4476917,53"",Abierto,LA GALERIA,Anual,Abierta,""7,03"",""7,03"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,2,2"
"270520065,CHAMBERI,ALMAGRO,27 CALLE GARCIA DE PAREDES,28010,""440722,6"",""4476473,53"",Abierto,LA MAS RICA DE CHAMBERÍ,Anual,Abierta,""16,07"",""16,07"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,3,3"
"270361011,RETIRO,IBIZA,50 CALLE FERNAN GONZALEZ,28009,""442760,58"",""4474514,5"",Abierto,TABERNA DEL PUERTO,Anual,Abierta,""14,96"",""14,96"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"30001127,RETIRO,IBIZA,31 CALLE MENORCA,28009,""442703,58"",""4474536,5"",Abierto,COUZAPIN PARRILLA,Anual,Abierta,""5,99"",""5,99"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,7,7"
"270062698,RETIRO,IBIZA,32 CALLE ALCALDE SAINZ DE BARANDA,28009,""442797,58"",""4474223,5"",Abierto,D´LONXE,Anual,Abierta,""44,5"",""44,5"",Bulevar,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"270487084,FUENCARRAL-EL-PARDO,PEÑA-GRANDE,75 CALLE FERMIN CABALLERO,28034,""439410,63"",""4481419,56"",Abierto,LA PANZA DE SANCHO,Anual,Abierta,""26,16"",""26,16"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,11,11"
"280020473,RETIRO,IBIZA,33 CALLE MENORCA,28009,""442709,58"",""4474535,5"",Abierto,COUZAPIN,Anual,Abierta,""5,06"",""5,06"",Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,6,6"
"270305279,CHAMARTIN,CIUDAD-JARDIN,10 CALLE SAN ERNESTO,28002,""442700,59"",""4477827,51"",Abierto,RESTAURANTE,Anual,Abierta,""107,64"",""107,64"",Otros,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,18,18"
"270090621,CHAMARTIN,CIUDAD-JARDIN,1 CALLE GARCIA LUNA,28002,""442600,59"",""4477470,51"",Abierto,LA QUINTA,Anual,Abierta,""27,82"",""27,82"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,9,9"
"270085483,CHAMARTIN,EL-VISO,8 PASEO LA HABANA,28036,""441476,59"",""4477669,52"",Abierto,CAFETERIA SEGON,Anual,Abierta,""23,02"",""23,02"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,4,4"
"285007158,CHAMARTIN,CIUDAD-JARDIN,4 CALLE PRADILLO,28002,""442673,59"",""4477731,51"",Abierto,RESTAURANTE EVBOCA,Anual,Abierta,""24,75"",""24,75"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"150001238,CIUDAD-LINEAL,COSTILLARES,3 CALLE CALERUEGA,28033,""443272,6"",""4480916,51"",Abierto,DUOMO S PIZZA,Estacional,Abierta,""7,04"",,Acera,10,0,1,0,,,,,10,0,1,30,,,,,4,"
"270493505,RETIRO,IBIZA,41 AVENIDA MENENDEZ PELAYO,28009,""442480,58"",""4474341,51"",Abierto,BERLANGA,Anual,Abierta,""37,8"",""37,8"",Zona de estacionamiento,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,12,12"
"280022724,CHAMARTIN,NUEVA-ESPAÑA,39 CALLE DOCTOR FLEMING,28036,""441676,6"",""4479295,53"",Abierto,SAFFRON MEDITERRANEAN FOOD,Anual,Abierta,""50,89"",""50,89"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,10,10"
"270480229,CHAMARTIN,CIUDAD-JARDIN,22 CALLE SUERO DE QUIÑONES,28002,""442613,59"",""4477436,51"",Abierto,INTERMEZZO,Anual,Abierta,""29,93"",""29,93"",Zona de estacionamiento,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,5,5"
"280022661,CHAMARTIN,HISPANOAMERICA,203 CALLE SERRANO,28016,""442287,59"",""4478268,52"",Abierto,RÓTULO NO INFORMADO,Anual,Abierta,""38,61"",""38,61"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,13,13"
"280044268,MONCLOA-ARAVACA,ARGUELLES,4 CALLE SANTA MARIA MICAELA,28008,""439495,6"",""4475225,54"",Abierto,RESTAURANTE XIAN,Anual,Abierta,""8,95"",""8,95"",Otros,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,4,4"
"90000247,MONCLOA-ARAVACA,ARGUELLES,36 CALLE FERRAZ,28008,""439169,6"",""4475299,54"",Abierto,ENTRE VINOS TABERNA,Anual,Abierta,""9,72"",""9,72"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,3,6"
"280044387,MONCLOA-ARAVACA,ARGUELLES,43 CALLE FERRAZ,28008,""438913,61"",""4475610,54"",Abierto,RED ROO,Anual,Abierta,""6,88"",""6,88"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,5,5"
"90000088,MONCLOA-ARAVACA,ARGUELLES,17 CALLE QUINTANA,28008,""439090,6"",""4475450,54"",Abierto,LOS HIERROS,Anual,Abierta,""4,68"",""4,68"",Acera,10,0,1,0,10,0,0,0,10,0,1,0,10,0,0,0,2,2"
"270479142,VILLAVERDE,LOS-ROSALES,35 CALLE ALIANZA,28041,""441683,54"",""4467692,5"",Abierto,CHINAWOK EXPRESS,Estacional,Abierta,""22,89"",,Zona de estacionamiento,8,0,1,30,,,,,8,0,1,30,,,,,4,"
"270182259,VILLAVERDE,BUTARQUE,1 CALLE TANTALO,28021,""442095,53"",""4467075,5"",Abierto,PACO,Anual,Abierta,18,18,Acera,8,0,1,30,8,0,1,0,8,0,1,30,8,0,1,0,3,3"
"270084182,SALAMANCA,CASTELLANA,114 CALLE CLAUDIO COELLO,28006,""441881,59"",""4476369,52"",Abierto,TRIHERS,Anual,Abierta,""29,58"",""29,58"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,6,6"
"270528637,SALAMANCA,GOYA,50 CALLE DON RAMON DE LA CRUZ,28001,""442517,58"",""4475563,51"",Abierto,DE LA CRUZ,Anual,Abierta,""34,7"",""34,7"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,6,6"
"40000402,SALAMANCA,RECOLETOS,41 CALLE GOYA,28001,""442048,58"",""4475185,51"",Abierto,RODILLA,Anual,Abierta,""4,32"",""4,32"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,2,2"
"40002391,SALAMANCA,LISTA,71 CALLE FRANCISCO SILVELA,28028,""442670,58"",""4476332,51"",Abierto,SUSHIOLE JAPANESE FOOD & BAR,Anual,Abierta,""5,64"",""5,64"",Acera,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,2,2"
"40002970,SALAMANCA,FUENTE-DEL-BERRO,200 CALLE ALCALA,28028,""443685,58"",""4475723,49"",Abierto,VIPS,Estacional,Suspension temporal,""12,96"",,Acera,10,0,1,0,,,,,10,0,2,30,,,,,4,"
"40001601,SALAMANCA,GOYA,35 CALLE FUENTE DEL BERRO,28009,""443087,58"",""4475006,5"",Abierto,EL ESTABLO,Anual,Abierta,""2,38"",""2,38"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,2,2"
"285026994,CARABANCHEL,ABRANTES,134 CALLE VIA LUSITANA,28025,""437537,58"",""4469557,54"",Abierto,CAFETERIA EL NOVILLO,Anual,Abierta,""45,61"",""45,61"",Otros,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,7,7"
"110003086,CARABANCHEL,VISTA-ALEGRE,30 CALLE PARQUE EUGENIA DE MONTIJO,28047,""436136,6"",""4470069,55"",Abierto,EUME,Anual,Abierta,""52,64"",""52,64"",Otros,10,0,1,0,10,0,1,0,10,0,1,30,10,0,1,0,6,6"
"270072134,SALAMANCA,GOYA,15 CALLE GENERAL PARDIÑAS,28001,""442424,58"",""4475206,51"",Abierto,CAFETERIA   AVANTYS RESTAURANTE,Anual,Abierta,""30,17"",""30,17"",Zona de estacionamiento,10,0,0,0,10,0,0,0,10,0,1,30,10,0,0,0,5,5"
"270266633,SALAMANCA,GOYA,143 CALLE ALCALA,28009,""442528,58"",""4475056,51"",Abierto,JUICY AVENUE,Anual,Abierta,""19,21"",""18,7"",Acera,10,0,1,0,10,0,0,0,10,0,2,30,10,0,0,0,3,3"
"280043560,LATINA,PUERTA-DEL-ANGEL,115 PASEO EXTREMADURA,28011,""437601,61"",""4473629,55"",Abierto,PANADERIA LA PANOTECA,Anual,Abierta,""25,92"",""25,92"",Acera,10,1,1,30,10,0,1,0,10,2,1,30,10,0,1,0,8,8"
