Identifier,Description,DistrictCode,DistrictName,same_as_wikidata_distrito,NeighborhoodCode,NeighborhoodName,same_as_wikidata_barrio,OperativeStatus,Address,same_as_wikidata_calle,Housenumber
4990439,SITUADO-APARCABICICLETAS-C/-BARBIERI-Nº-22,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Barbieri, Madrid",https://wikidata.org/entity/Q47020909,22
4990441,SITUADO-APARCABICICLETAS-C/-AUGUSTO-FIGUEROA-Nº-16,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Augusto Figueroa, Madrid",https://wikidata.org/entity/Q29564346,16
4990444,SITUADO-APARCABICICLETAS-C/-AUGUSTO-FIGUEROA-Nº-34,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Augusto Figueroa, Madrid",https://wikidata.org/entity/Q29564346,34
4990446,SITUADO-APARCABICICLETAS-C/-AUGUSTO-FIGUEROA-Nº-36,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Augusto Figueroa, Madrid",https://wikidata.org/entity/Q29564346,36
4990448,SITUADO-APARCABICICLETAS-C/-AUGUSTO-FIGUEROA-Nº-26,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Augusto Figueroa, Madrid",https://wikidata.org/entity/Q29564346,26
4990449,SITUADO-APARCABICICLETAS-C/-SAN-MARCOS-Nº-41,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN MARCOS,41",,41
4990452,SITUADO-APARCABICICLETAS-C/-SAN-MARCOS-Nº33,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN MARCOS,33",,33
4990455,SITUADO-APARCABICICLETAS-C/-SAN-MARCOS-Nº-37,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN MARCOS,37",,37
4990457,SOPORTE-APARCABICICLETAS-C/-SAN-MARCOS-Nº-9,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN MARCOS,9",,9
4990461,SITUADO-APARCABICICLETAS-C/-SAN-MARCOS-Nº-19,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN MARCOS,19",,19
4990463,SITUADO-APARCABICICLETAS-C/-COSTANILLA-DE-LOS-CAPUCHINOS-Nº-2,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Costanilla de los Capuchinos,https://wikidata.org/entity/Q20014268,2
4990468,SITUADO-APARCABICICLETAS-C/-REINA-Nº-33,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de la Reina, Madrid",https://wikidata.org/entity/Q28492319,33
4990471,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-19,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,19
4990480,SITUADO-APARCABICICLETAS-C/-REINA-Nº-15,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de la Reina, Madrid",https://wikidata.org/entity/Q28492319,15
4990565,SITUADO-APARCABICICLETAS-C/-REINA-Nº-27,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de la Reina, Madrid",https://wikidata.org/entity/Q28492319,27
4990568,SITUADO-APARCABICICLETAS-C/-REINA-Nº-3,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de la Reina, Madrid",https://wikidata.org/entity/Q28492319,3
4990572,SITUADO-APARCABICICLETAS-C/-BARBIERI-Nº-12,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Barbieri, Madrid",https://wikidata.org/entity/Q47020909,12
4990575,SITUADO-APARCABICICLETAS-C/-BARBIERI-Nº-14,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Barbieri, Madrid",https://wikidata.org/entity/Q47020909,14
4990578,SITUADO-APARCABICICLETAS-C/-BARBIERI-Nº-4,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Barbieri, Madrid",https://wikidata.org/entity/Q47020909,4
4990581,SITUADO-APARCABICICLETAS-C/-BARBIERI-Nº-18,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de Barbieri, Madrid",https://wikidata.org/entity/Q47020909,18
4990583,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº27,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,27
4990585,SITUADO-APARCABICICLETAS-C/-LIBERTAD-Nº-4,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Calle Libertad,https://wikidata.org/entity/Q104145513,4
4990588,SITUADO-APARCABICICLETAS-C/-LIBERTAD-Nº-20,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Calle Libertad,https://wikidata.org/entity/Q104145513,20
4990590,SITUADO-APARCABICICLETAS-C/-LIBERTAD-Nº-22,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Calle Libertad,https://wikidata.org/entity/Q104145513,22
4990592,SITUADO-APARCABICICLETAS-C/-LIBERTAD-Nº-26,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Calle Libertad,https://wikidata.org/entity/Q104145513,26
4990599,SITUADO-APARCABICICLETAS-C/-LIBERTAD-Nº-18,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Calle Libertad,https://wikidata.org/entity/Q104145513,18
4990605,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-6,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,6
4990607,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-10,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,10
4990610,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-11,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,11
4990613,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-17,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,17
4990616,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-25,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,25
4990619,SITUADO-APARCABICICLETAS-C/-INFANTAS-44,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,44
4990621,SITUADO-APARCABICICLETAS-C/-INFANTAS-Nº-29,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"Calle de las Infantas, Madrid",https://wikidata.org/entity/Q21004010,29
4990623,SITUADO-APARCABICICLETAS-PLAZA-DEL-REY-Nº5,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,Plaza del Rey,https://wikidata.org/entity/Q16620311,5
5068925,SITUADOS_APARCABICICLETAS-IES-PIO-BAROJA.-CALLE-TOLOSA,12,Usera,https://wikidata.org/entity/Q953368,121,Orcasitas,https://wikidata.org/entity/Q3773941,OPERATIVO,"CALLE TOLOSA,2",,2
5068930,SITUADO_APARCABICICLETAS-IES-JUAN-DE-VILLANUEVA.-CAMINO-VIEJO-VILLAVERDE,12,Usera,https://wikidata.org/entity/Q953368,121,Orcasitas,https://wikidata.org/entity/Q3773941,OPERATIVO,"CALLE CAMINO VIEJO DE VILLAVERDE,28",,28
5068993,SITUADOS_APARCABICICLETAS-CEIP-CIUDAD-DE-JAEN,12,Usera,https://wikidata.org/entity/Q953368,122,Orcasur,https://wikidata.org/entity/Q10341270,OPERATIVO,"Calle Camino Río,3",,3
5069903,SITUADOS_APARCABICICLETAS-CALLE-GENERAL-MARVA-I.E.S-PEDRO-SALINAS,12,Usera,https://wikidata.org/entity/Q953368,125,Moscardó,https://wikidata.org/entity/Q11937679,OPERATIVO,"CALLE GENERAL MARVA,26",,26
5072113,SITUADO-APARCABICICLETAS-C/-VALLEHERMOSO-Nº43,7,Chamberí,https://wikidata.org/entity/Q1763370,72,Arapiles,https://wikidata.org/entity/Q10856744,OPERATIVO,calle de Vallehermoso,https://wikidata.org/entity/Q27243374,43A
5072125,SITUADO-APARCABICICLETAS-C/-VALLEHERMOSO-Nº83,7,Chamberí,https://wikidata.org/entity/Q1763370,76,Vallehermoso,https://wikidata.org/entity/Q6122685,OPERATIVO,calle de Vallehermoso,https://wikidata.org/entity/Q27243374,83
5072932,SITUADO-APARCABICICLETAS-C/-JUAN-DUQUE-46,2,Arganzuela,https://wikidata.org/entity/Q2000929,21,Imperial,https://wikidata.org/entity/Q3773740,OPERATIVO,"CALLE JUAN DUQUE,46",,46
5090608,SITUADO-APARCABICICLETAS-AVENIDA-NICETO-ALCALA-ZAMORA-48,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,Valdefuentes,https://wikidata.org/entity/Q10388714,OPERATIVO,"Avenida de Niceto Alcalá Zamora, Madrid",https://wikidata.org/entity/Q62107332,48
5104672,Situado-Aparcabicicletas-C/-DEL-PEZ-AUSTRAL-13,3,Retiro,https://wikidata.org/entity/Q2002296,33,Estrella,https://wikidata.org/entity/Q3773738,OPERATIVO,"CALLE PEZ AUSTRAL,13",,13
5105345,SITUADO_APARCABICICLETAS-CALLE-PICO-MAMPODRE-21,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,181,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,OPERATIVO,"Calle Pico Mampodre,10",,10
5166053,SITUADOS_APARCABICICLETAS-CEIP-PRADOLONGO,12,Usera,https://wikidata.org/entity/Q953368,126,El Zofío,https://wikidata.org/entity/Q71751,OPERATIVO,"CALLE PARQUE DE LA PALOMA,44",,44
5166918,SITUADOS_APARCABICICLETAS-CEIP-MARCELO-USERA,12,Usera,https://wikidata.org/entity/Q953368,124,Almendrales,https://wikidata.org/entity/Q9604761,OPERATIVO,"CALLE FELIPE DIAZ,2",,2
5173954,SITUADOS_APARCABICICLETAS-CEIP-JUAN-SEBASTIÁN-ELCANO,12,Usera,https://wikidata.org/entity/Q953368,125,Moscardó,https://wikidata.org/entity/Q11937679,OPERATIVO,"CALLE MIRASIERRA,29",,29
5174286,SITUADOS_APARCABICICLETAS-CSS-SAN-FILIBERTO,12,Usera,https://wikidata.org/entity/Q953368,125,Moscardó,https://wikidata.org/entity/Q11937679,OPERATIVO,"CALLE SAN FILIBERTO,7",,7
5176400,SITUADO-APARCABICICLETAS-CALLE-PEÑA-DE-FRANCIA-Nº16,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle de Peña de Francia, Madrid",https://wikidata.org/entity/Q52158658,16
5176413,Situado-Aparcabicicletas,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle del Casino, Madrid",https://wikidata.org/entity/Q26248358,26
5180197,SITUADO-APARCABICICLETAS-C/-FELIPE-IV,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,"Calle de Felipe V, Madrid",https://wikidata.org/entity/Q27050720,2
5182687,SITUADO-APARCABICICLETAS-AVENIDA-DAROCA-91,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"Avenida de Daroca, Madrid",https://wikidata.org/entity/Q62107216,91
5182888,SITUADO-APARCABICICLETAS-CALLE-ARRIAGA-73,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"CALLE ARRIAGA,73",,73
5182890,SITUADO_APARCABICICLETAS-CALLE-DEL-CAMINO-DE-LOS-VINATEROS-73,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,Marroquina,https://wikidata.org/entity/Q11935636,OPERATIVO,Calle Camino de los Vinateros,https://wikidata.org/entity/Q28935892,73
5182899,SITUADO_APARCABICICLETAS-CALLE-DEL-ARROYO-DE-LA-MEDIA-LEGUA-31,14,Moratalaz,https://wikidata.org/entity/Q2076109,144,Media Legua,https://wikidata.org/entity/Q9031035,OPERATIVO,"Calle Arroyo de la Media Legua, Madrid",https://wikidata.org/entity/Q28935853,31
5182933,SITUADO_APARCABICICLETAS-AVENIDA-DE-MORATALAZ-185,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,Marroquina,https://wikidata.org/entity/Q11935636,OPERATIVO,Avenida de Moratalaz,https://wikidata.org/entity/Q104778384,185
5197251,SITUADO-APARCABICICLETAS-C/-BRAVO-MURILLO-Nº291,6,Tetuán,https://wikidata.org/entity/Q1773540,65,Valdeacederas,https://wikidata.org/entity/Q10388711,OPERATIVO,Calle de Bravo Murillo,https://wikidata.org/entity/Q5740815,289
5203197,SITUADO-APARCABICICLETAS-PLAZA-LA-OROTAVA-6,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"PLAZA LA OROTAVA,6",,6
5203198,SITUADO-APARCABICICLETAS-PLAZA-LA-OROTAVA-6,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,Pueblo Nuevo,https://wikidata.org/entity/Q71753,OPERATIVO,"PLAZA LA OROTAVA,6",,6
5204275,SITUADO-APARCABICICLETAS-CALLE-SAN-GREGORIO-Nº17,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN GREGORIO,17",,17
5204933,SITUADO-APARCABICICLETAS-CALLE-SAN-GREGORIO-Nº15,1,Centro,https://wikidata.org/entity/Q1763376,14,Justicia,https://wikidata.org/entity/Q1992319,OPERATIVO,"CALLE SAN GREGORIO,15",,15
5207358,SITUADO-APARCABICICLETAS-PARQUE-DE-MAIZ,5,Chamartín,https://wikidata.org/entity/Q1766348,52,Prosperidad,https://wikidata.org/entity/Q4776,OPERATIVO,"Calle del Corazón de María, Madrid",https://wikidata.org/entity/Q28940875,25
5207360,SITUADO-APARCABICICLETAS-PARQUE-DE-MAIZ,5,Chamartín,https://wikidata.org/entity/Q1766348,52,Prosperidad,https://wikidata.org/entity/Q4776,OPERATIVO,"Avenida de América, Madrid",https://wikidata.org/entity/Q5686040,55
5211162,SITUADO-APARCABICICLETAS-C/-SANTA-ENGRACIA-Nº43,7,Chamberí,https://wikidata.org/entity/Q1763370,73,Trafalgar,https://wikidata.org/entity/Q10384027,OPERATIVO,"Calle de Santa Engracia, Madrid",https://wikidata.org/entity/Q26728109,43
5213758,SITUADO-APARCABICICLETAS-C.E.I.P.-LEPANTO,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,Valdezarza,https://wikidata.org/entity/Q10388728,OPERATIVO,"CALLE VALDERREY,9",,9
5214364,SITUADO-APARCABICICLETAS-C/-DE-JUAN-DE-MARIANA-17,2,Arganzuela,https://wikidata.org/entity/Q2000929,25,Las Delicias,https://wikidata.org/entity/Q3773736,OPERATIVO,"CALLE JUAN DE MARIANA,17",,17
5217929,SITUADO-APARCABICICLETASSITUADO-APARCABICICLETAS-CALLE-NICASIO-GALLEGO-Nº24,7,Chamberí,https://wikidata.org/entity/Q1763370,73,Trafalgar,https://wikidata.org/entity/Q10384027,OPERATIVO,street of Nicasio Gallego,https://wikidata.org/entity/Q28537739,24
5217934,SITUADO-APARCABICICLETAS-CALLE-SANTA-ENGRACIA-Nº53,7,Chamberí,https://wikidata.org/entity/Q1763370,73,Trafalgar,https://wikidata.org/entity/Q10384027,OPERATIVO,"Calle de Santa Engracia, Madrid",https://wikidata.org/entity/Q26728109,53
5217939,SITUADO-APARCABICICLETAS-CALLE-PALAFOX-Nº1,7,Chamberí,https://wikidata.org/entity/Q1763370,73,Trafalgar,https://wikidata.org/entity/Q10384027,OPERATIVO,"Calle de Palafox, Madrid",https://wikidata.org/entity/Q28733295,1
5217949,SITUADO-APARCABICICLETAS-CALLE-GONZALO-DE-CORDOBA-Nº1,7,Chamberí,https://wikidata.org/entity/Q1763370,73,Trafalgar,https://wikidata.org/entity/Q10384027,OPERATIVO,calle de Gonzalo de Córdoba,https://wikidata.org/entity/Q28733317,1
5226571,SITUADO-APARCABICICLETAS-PLAZA-SAN-FRANCISCO-1,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,"PLAZA SAN FRANCISCO,1",,1
5226572,SITUADO-APARCABICICLETAS-CARRERA-SAN-FRANCISCO-8,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,carrera de San Francisco,https://wikidata.org/entity/Q24526469,8
5226573,SITUADO-APARCABICICLETAS-CARRERA-SAN-FRANCISCO-13,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,carrera de San Francisco,https://wikidata.org/entity/Q24526469,13
5226574,SITUADO-APARCABICICLETAS-CARRERA-SAN-FRANCISCO-2,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,carrera de San Francisco,https://wikidata.org/entity/Q24526469,2
5226575,SITUADO-APARCABICICLETAS-CARRERA-SAN-FRANCISCO-1,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,carrera de San Francisco,https://wikidata.org/entity/Q24526469,1
5226576,SITUADO-APARCABICICLETAS-CARRERA-SAN-FRANCISCO-1,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,carrera de San Francisco,https://wikidata.org/entity/Q24526469,1
5226577,SITUADO-APARCABICICLETAS-CALLE-TABERNILLAS-5,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,"Calle de Tabernillas, Madrid",https://wikidata.org/entity/Q28074122,5
5226578,SITUADO-APARCABICICLETAS-CALLE-TABERNILLAS-7,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,Plaza de Puerta de Moros,https://wikidata.org/entity/Q28047697,7
5226579,SITUADO-APARCABICICLETAS-PLAZA-PUERTA-DE-MOROS-3,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,Plaza de Puerta de Moros,https://wikidata.org/entity/Q28047697,3
5226580,SITUADO-APARCABICICLETAS-PLAZA-PUERTA-DE-MOROS-4,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,Plaza de Puerta de Moros,https://wikidata.org/entity/Q28047697,4
5226581,SITUADO-APARCABICICLETAS-PLAZA-PUERTA-DE-MOROS-8,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,Plaza de Puerta de Moros,https://wikidata.org/entity/Q28047697,8
5226582,SITUADO-APARCABICICLETAS-CALLE-HUMILLADERO-2,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,"Calle del Humilladero, Madrid",https://wikidata.org/entity/Q29002483,2
5226583,SITUADO-APARCABICICLETAS-PLAZA-CEBADA-7,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,plaza de la Cebada,https://wikidata.org/entity/Q9060972,7
5226584,SITUADO-APARCABICICLETAS-CALLE-TOLEDO-54,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,Calle de Toledo,https://wikidata.org/entity/Q5740883,54
5226585,SITUADO-APARCABICICLETAS-CALLE-TOLEDO-56,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,Calle de Toledo,https://wikidata.org/entity/Q5740883,56
5226586,SITUADO-APARCABICICLETAS-CALLE-MALDONADAS-11,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"CALLE MALDONADAS,11",,11
5226587,SITUADO-APARCABICICLETAS-CALLE-TOLEDO-59,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Calle de Toledo,https://wikidata.org/entity/Q5740883,59
5226588,SITUADO-APARCABICICLETAS-CALLE-SAN-MILLAN-1,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle de San Millán, Madrid",https://wikidata.org/entity/Q52158876,1
5226589,SITUADO-APARCABICICLETAS-CALLE-DUQUE-DE-ALBA-14,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle del Duque de Alba, Madrid",https://wikidata.org/entity/Q28031766,14
5226590,SITUADO-APARCABICICLETAS-CALLE-DUQUE-DE-ALBA-12,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle del Duque de Alba, Madrid",https://wikidata.org/entity/Q28031766,12
5226591,SITUADO-APARCABICICLETAS-CALLE-DUQUE-DE-ALBA-6,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle del Duque de Alba, Madrid",https://wikidata.org/entity/Q28031766,6
5226592,SITUADO-APARCABICICLETAS-CALLE-DUQUE-DE-ALBA-8,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle del Duque de Alba, Madrid",https://wikidata.org/entity/Q28031766,8
5226593,SITUADO-APARCABICICLETAS-CALLE-DUQUE-DE-ALBA-2,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,"Calle del Duque de Alba, Madrid",https://wikidata.org/entity/Q28031766,2
5226594,SITUADO-APARCABICICLETAS-CALLE-MAGDALENA-10,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Magdalena street,https://wikidata.org/entity/Q17181780,10
5226595,SITUADO-APARCABICICLETAS-CALLE-MAGDALENA-10,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Magdalena street,https://wikidata.org/entity/Q17181780,10
5226596,SITUADO-APARCABICICLETAS-CALLE-MAGDALENA-21,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Magdalena street,https://wikidata.org/entity/Q17181780,21
5226597,SITUADO-APARCABICICLETAS-CALLE-MAGDALENA-23,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Magdalena street,https://wikidata.org/entity/Q17181780,23
5226598,SITUADO-APARCABICICLETAS-CALLE-MAGDALENA-30,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Magdalena street,https://wikidata.org/entity/Q17181780,30
5226599,SITUADO-APARCABICICLETAS-CALLE-MAGDALENA-40,1,Centro,https://wikidata.org/entity/Q1763376,12,Embajadores,https://wikidata.org/entity/Q2449844,OPERATIVO,Magdalena street,https://wikidata.org/entity/Q17181780,40
5226600,SITUADO-APARCABICICLETAS-CARRERA-DE-SAN-FRANCISCO-4,1,Centro,https://wikidata.org/entity/Q1763376,11,Palacio,https://wikidata.org/entity/Q2136510,OPERATIVO,carrera de San Francisco,https://wikidata.org/entity/Q24526469,4
5235703,SITUADO_APARCABICICLETAS-CALLE-DE-LA-PEÑA-GORBEA-33,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,132,San Diego,https://wikidata.org/entity/Q11946851,OPERATIVO,"CALLE PEÑA GORBEA,33",,33
6741051,SITUADO-APARCABICICLETAS-COLEGIO-DE-FOMENTO-LAS-TABLAS-VALVERDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,Valverde,https://wikidata.org/entity/Q31132,OPERATIVO,"PASEO TIERRA DE MELIDE,24",,24
6823446,SITUADO-APARCABICICLETAS-CEIP-ANTONIO-FONTAN,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,El Goloso,https://wikidata.org/entity/Q10271137,OPERATIVO,"AVENIDA SANTUARIO DE VALVERDE,71",,71
6867589,SITUADO-APARCABICICLETAS-CALLE-LAS-PEDROÑERAS-10,16,Hortaleza,https://wikidata.org/entity/Q1928529,163,Canillas,https://wikidata.org/entity/Q9694341,OPERATIVO,"CALLE LAS PEDROÑERAS,10",,10
7099398,SITUADO-APARCABICICLETAS-PZA/-CIBELES-4,4,Salamanca,https://wikidata.org/entity/Q1773521,41,Recoletos,https://wikidata.org/entity/Q3814551,OPERATIVO,plaza de Cibeles,https://wikidata.org/entity/Q1537446,4
7100131,SITUADO-APARCABICICLETAS-C/-ABTAO-15,3,Retiro,https://wikidata.org/entity/Q2002296,31,Pacífico,https://wikidata.org/entity/Q3773753,OPERATIVO,"Calle de Abtao, Madrid",https://wikidata.org/entity/Q29051490,15
7122951,SITUADO-APARCABICICLETAS-ESCUELA-MADRILEÑA-DE-ALTA-MONTAÑA,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,Valverde,https://wikidata.org/entity/Q31132,OPERATIVO,"AVENIDA SALAS DE LOS INFANTES,1",,1
